name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LA1	-21.2408	-4.76721	-15.9291468207957	-999	LA	L	depth	-14.9699	-7.77781	3.8448	Left Ventral DC	n/a	n/a	n/a
LA2	-27.1026	-6.3152	-14.7233882127738	-999	LA	L	depth	-19.7641	-9.3709	4.26942	Left Cerebral White Matter	n/a	n/a	n/a
LA3	-32.0174	-8.31558	-14.3306831987208	-999	LA	L	depth	-23.5917	-10.7236	4.77382	Left Cerebral White Matter	n/a	n/a	n/a
LA4	-38.2549	-10.1452	-12.2064022143492	-999	LA	L	depth	-28.5878	-11.8397	6.34585	Left Cerebral White Matter	n/a	n/a	n/a
LA5	-44.1164	-11.9008	-11.5643429329564	-999	LA	L	depth	-32.8988	-13.3126	6.81036	Left Cerebral White Matter	middletemporal	n/a	n/a
LA6	-49.2936	-13.2321	-9.87829090535298	-999	LA	L	depth	-36.6874	-15.0567	8.13823	Left Cerebral White Matter	middletemporal	n/a	n/a
LA7	-56.1774	-13.6166	-10.1128224850762	-999	LA	L	depth	-41.7226	-15.7815	8.88678	Left STG superior temporal gyrus	inferiortemporal	n/a	n/a
LA8	-61.7165	-15.1755	-9.9818398165276	-999	LA	L	depth	-45.5111	-17.5256	10.2146	Left STG superior temporal gyrus	inferiortemporal	n/a	n/a
LC1	-25.4683	-25.6773	-7.86769415856381	-999	LC	L	depth	-18.982	-26.1181	8.71553	Left Cerebral White Matter	n/a	n/a	n/a
LC2	-32.3493	-29.7374	-5.4096116787387	-999	LC	L	depth	-23.2943	-29.4475	8.49236	Left Cerebral White Matter	n/a	n/a	n/a
LC3	-36.3263	-34.0313	-6.44747271850558	-999	LC	L	depth	-26.1566	-32.4164	8.38881	Left Inf Lat Vent	n/a	n/a	n/a
LC4	-42.567	-36.0109	-8.43669679814409	-999	LC	L	depth	-30.5079	-35.3545	7.34214	Left Cerebral White Matter	fusiform	n/a	n/a
LC5	-49.2832	-38.5703	-10.6433272610051	-999	LC	L	depth	-34.8201	-38.684	7.11896	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LC6	-53.4489	-40.4036	-10.2852273076815	-999	LC	L	depth	-38.4068	-40.9049	7.29944	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LC7	-57.8598	-43.7025	-8.77334878853156	-999	LC	L	depth	-42.7191	-44.2344	7.07625	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LC8	-62.3745	-46.5863	-7.55261507798292	-999	LC	L	depth	-46.0647	-47.3234	6.93283	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LD1	-32.1978	-53.9858	-3.51640507600749	-999	LD	L	depth	-21.9494	-52.8036	6.6097	Left Cerebral White Matter	fusiform	n/a	n/a
LD2	-37.9089	-58.2756	-2.24537551483142	-999	LD	L	depth	-26.4637	-55.6561	7.53387	Left Cerebral White Matter	fusiform	n/a	n/a
LD3	-42.1591	-62.9783	-1.09439176653405	-999	LD	L	depth	-30.0503	-57.877	7.71439	Left Cerebral White Matter	fusiform	n/a	n/a
LD4	-46.1108	-65.6664	1.5686308908484	-999	LD	L	depth	-33.5979	-60.4894	8.71833	Left IOG inferior occipital gyrus	lateraloccipital	n/a	n/a
LD5	-51.3392	-67.3589	4.50289388925986	-999	LD	L	depth	-37.8712	-64.2102	9.3186	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LD6	-56.7006	-68.4927	6.02494776328899	-999	LD	L	depth	-42.3855	-67.0628	10.2429	Left MTG middle temporal gyrus	inferiorparietal	n/a	Left Middle Temporal Gyrus
LD7	-61.4551	-70.4218	7.4166267065533	-999	LD	L	depth	-45.933	-69.6752	11.2468	n/a	inferiorparietal	n/a	n/a
LD8	-66.7801	-71.9389	9.49834822243385	-999	LD	L	depth	-50.205	-71.5394	12.5347	n/a	inferiorparietal	n/a	n/a
LE1	-38.3912	-2.06796	3.8602882471468	-999	LE	L	depth	-29.3609	-8.09076	18.399	Left Cerebral White Matter	superiortemporal	n/a	n/a
LE2	-38.9265	-0.701229	10.0286687888684	-999	LE	L	depth	-29.6479	-8.31117	23.1642	Left AIns anterior insula	superiortemporal	n/a	n/a
LE3	-39.4785	0.00466677	15.2989828003364	-999	LE	L	depth	-29.9738	-8.14033	27.106	Left CO central operculum	superiortemporal	n/a	n/a
LE4	-38.7796	1.79846	22.7720868859027	-999	LE	L	depth	-29.3332	-7.72901	31.1274	Left Cerebral White Matter	supramarginal	n/a	n/a
LE5	-38.392	3.0446	30.2441925388374	-999	LE	L	depth	-29.6201	-7.94956	35.8926	Left PrG precentral gyrus	postcentral	n/a	n/a
LE6	-36.9065	4.75713	34.9443104384486	-999	LE	L	depth	-28.9795	-7.53831	39.9141	Left MFG middle frontal gyrus	precentral	n/a	n/a
LE7	-38.4364	4.67514	41.4588395495773	-999	LE	L	depth	-29.2664	-7.75882	44.6793	Left PrG precentral gyrus	precentral	n/a	n/a
LE8	-39.4744	3.10487	47.1902847425896	-999	LE	L	depth	-28.5866	-7.73899	49.5242	Left PrG precentral gyrus	postcentral	n/a	n/a
LF1	-35.985	19.3251	-3.97176246095134	-999	LF	L	depth	-26.0752	12.1141	17.1324	Left Cerebral White Matter	superiortemporal	n/a	n/a
LF2	-35.2315	20.9179	-0.17407096932769	-999	LF	L	depth	-25.314	12.0911	20.9919	Left AIns anterior insula	transversetemporal	n/a	n/a
LF3	-36.6252	21.9276	6.11368800256651	-999	LF	L	depth	-25.842	12.739	26.0811	Left AIns anterior insula	transversetemporal	n/a	n/a
LF4	-36.9959	24.1339	12.2475439849606	-999	LF	L	depth	-25.2012	13.1502	30.1026	Left Cerebral White Matter	insula	n/a	n/a
LF5	-36.5691	27.5603	20.1434734891561	-999	LF	L	depth	-25.4882	12.9297	34.8677	Left Cerebral White Matter	precentral	n/a	n/a
LF6	-34.1508	29.7016	25.3287127084397	-999	LF	L	depth	-24.8475	13.3409	38.8892	Left MFG middle frontal gyrus	caudalmiddlefrontal	n/a	n/a
LF7	-33.835	31.9077	32.4868260008072	-999	LF	L	depth	-25.3755	13.9886	43.9783	Left Cerebral White Matter	caudalmiddlefrontal	n/a	n/a
LF8	-32.886	33.6705	37.2851465599428	-999	LF	L	depth	-24.7348	14.3998	47.9998	Left Cerebral White Matter	caudalmiddlefrontal	n/a	n/a
