name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LAFG1	-50.8971	40.5933	-37.910075693069	-999	LAFG	L	grid	-43.9084	48.3873	-8.99753	n/a	parsorbitalis	n/a	n/a
LAFG2	-57.6208	32.3361	-30.2148043788452	-999	LAFG	L	grid	-49.3881	41.0758	-1.80427	n/a	parstriangularis	n/a	n/a
LAFG3	-60.7576	23.5793	-20.5078346109109	-999	LAFG	L	grid	-48.8002	33.0902	4.23246	n/a	parstriangularis	n/a	n/a
LAFG4	-62.4226	15.0092	-8.28342689489337	-999	LAFG	L	grid	-46.8017	25.9684	12.4621	n/a	rostralmiddlefrontal	n/a	n/a
LAFG5	-65.2919	7.77672	0.556137242779314	-999	LAFG	L	grid	-48.3796	17.9835	22.0828	n/a	precentral	n/a	n/a
LAFG6	-67.8527	2.21705	8.31209194055828	-999	LAFG	L	grid	-47.8048	11.2175	28.8229	n/a	precentral	n/a	n/a
LAFG7	-45.5121	34.0361	-44.4272635803943	-999	LAFG	L	grid	-38.8165	40.38	-13.3691	n/a	parsorbitalis	n/a	n/a
LAFG8	-54.8721	28.0744	-38.8489649898626	-999	LAFG	L	grid	-46.6172	32.9885	-9.69599	n/a	parsorbitalis	n/a	n/a
LAFG9	-57.6014	19.7079	-29.12174007258	-999	LAFG	L	grid	-49.5616	25.3167	-3.36149	n/a	parstriangularis	n/a	n/a
LAFG10	-60.6786	8.78394	-14.6475175936423	-999	LAFG	L	grid	-50.1426	17.3431	6.11517	n/a	parsopercularis	n/a	n/a
LAFG11	-64.0576	0.329489	-9.12028060326726	-999	LAFG	L	grid	-51.6338	10.1474	14.1526	n/a	parsopercularis	n/a	n/a
LAFG12	-65.8105	-5.22025	-3.17664414438314	-999	LAFG	L	grid	-52.1281	2.97273	22.2451	n/a	precentral	n/a	n/a
LPFG1	-42.6563	-47.7653	45.8687201388054	-999	LPFG	L	grid	-28.3952	-36.746	67.3288	n/a	superiorparietal	n/a	n/a
LPFG2	-50.6538	-41.1549	37.2299866775725	-999	LPFG	L	grid	-37.6352	-33.7609	62.9371	n/a	postcentral	n/a	n/a
LPFG3	-57.0983	-34.3281	30.2205536246537	-999	LPFG	L	grid	-47.23	-30.0116	55.7033	n/a	postcentral	n/a	n/a
LPFG4	-63.5375	-31.2286	22.2378320909759	-999	LPFG	L	grid	-52.7069	-25.8046	46.0507	n/a	postcentral	n/a	n/a
LPFG5	-67.2458	-29.3195	8.94285273765139	-999	LPFG	L	grid	-57.2587	-21.964	37.8603	n/a	precentral	n/a	n/a
LPFG6	-69.5849	-24.4612	-0.279240104770014	-999	LPFG	L	grid	-60.1137	-17.3311	25.7065	n/a	precentral	n/a	n/a
LPFG7	-37.4104	-40.0071	48.9628394021907	-999	LPFG	L	grid	-25.994	-28.156	72.3896	n/a	superiorparietal	n/a	n/a
LPFG8	-44.1101	-37.4808	43.6913365631863	-999	LPFG	L	grid	-35.1475	-24.3817	66.4146	n/a	postcentral	n/a	n/a
LPFG9	-54.5371	-29.3437	33.7100271167084	-999	LPFG	L	grid	-44.7421	-20.6324	59.1809	n/a	postcentral	n/a	n/a
LPFG10	-59.8019	-23.6964	27.150048528234	-999	LPFG	L	grid	-50.3336	-16.3967	51.9909	n/a	precentral	n/a	n/a
LPFG11	-66.6142	-18.3328	14.6386515134635	-999	LPFG	L	grid	-54.7267	-11.3794	40.81	n/a	precentral	n/a	n/a
