name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
1LD1	-18.9733	2.06769	-25.2380483998734	-999	1LD	L	depth	-14.8245	-1.68242	-23.9893	Left Ent entorhinal area	n/a	n/a	Left EC
1LD2	-23.1041	-0.119503	-24.0697033936013	-999	1LD	L	depth	-20.1678	-3.32295	-22.8341	Left Amygdala	n/a	n/a	Left Amy
1LD3	-26.6587	-0.668412	-23.8177659878351	-999	1LD	L	depth	-24.389	-3.87043	-22.8768	Left Amygdala	n/a	n/a	Left Amy
1LD4	-32.8081	-1.92608	-22.6693893409144	-999	1LD	L	depth	-30.2428	-5.44574	-21.7112	Left Amygdala	n/a	n/a	Left Amy
1LD5	-38.543	-1.61844	-20.891421521879	-999	1LD	L	depth	-35.4665	-5.93964	-21.0826	Left Cerebral White Matter	n/a	n/a	n/a
1LD6	-42.7725	-1.212	-18.0330395006378	-999	1LD	L	depth	-40.6716	-6.51052	-19.8028	Left PP planum polare	superiortemporal	n/a	n/a
1LD7	-45.9937	-2.24073	-16.6733136384312	-999	1LD	L	depth	-45.0125	-8.20464	-19.319	Left Cerebral White Matter	superiortemporal	n/a	n/a
1LD8	-52.338	-3.70897	-14.9790344350179	-999	1LD	L	depth	-50.3559	-9.84518	-18.1638	Left STG superior temporal gyrus	superiortemporal	n/a	n/a
1LD9	-57.651	-3.82357	-13.7706750398981	-999	1LD	L	depth	-56.1084	-10.197	-18.1758	Left Cerebral White Matter	superiortemporal	n/a	n/a
1LD10	-61.3387	-4.73737	-13.9471753912168	-999	1LD	L	depth	-60.2927	-10.8984	-16.9165	Left Cerebral White Matter	superiortemporal	n/a	n/a
3LD1	-20.9485	-9.30925	-22.4562452445786	-999	3LD	L	depth	-18.2926	-13.5718	-22.0629	Left Hippocampus	n/a	DG	Left DG
3LD2	-24.7123	-10.9174	-21.5305865967428	-999	3LD	L	depth	-22.6151	-15.3428	-20.9281	Left Hippocampus	n/a	DG	Left DG
3LD3	-29.4166	-12.5314	-21.8880941909305	-999	3LD	L	depth	-27.9769	-16.9065	-20.4238	Left Hippocampus	n/a	DG	Left DG
3LD4	-34.4806	-14.4151	-21.7083621689621	-999	3LD	L	depth	-32.8098	-18.6122	-19.2788	Left Hippocampus	n/a	CA1	Left CA1
3LD5	-38.6172	-18.1076	-21.8935964405643	-999	3LD	L	depth	-37.3393	-21.9877	-18.3307	Left Cerebral White Matter	n/a	n/a	n/a
3LD6	-43.4878	-18.755	-21.2272226313702	-999	3LD	L	depth	-42.7012	-23.5512	-17.8265	Left ITG inferior temporal gyrus	fusiform	BA36	Left PRC
3LD7	-47.5682	-18.8658	-18.8478532484714	-999	3LD	L	depth	-47.0236	-25.3222	-16.6918	Left Cerebral White Matter	middletemporal	n/a	n/a
3LD8	-51.0421	-20.6499	-18.4960890765418	-999	3LD	L	depth	-51.5026	-28.0859	-16.3324	Left Cerebral White Matter	inferiortemporal	n/a	n/a
3LD9	-57.2422	-23.5427	-19.3529364309676	-999	3LD	L	depth	-56.4736	-30.8613	-15.312	Left ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
3LD10	-63.7871	-25.6768	-19.5320137122616	-999	3LD	L	depth	-60.833	-32.4785	-15.479	Left ITG inferior temporal gyrus	middletemporal	n/a	n/a
5LD1	-24.593	-22.2368	-11.0037973526355	-999	5LD	L	depth	-24.3203	-24.6962	-9.4721	n/a	n/a	n/a	n/a
