name	x	y	z	size	group	hemisphere	type
LAD1	-17.4716	6.90049	-21.5859571403549	5.024	LAD	L	depth
LAD2	-19.8837	6.37238	-22.749866027915	5.024	LAD	L	depth
LAD3	-23.3538	6.46062	-22.5757207858984	5.024	LAD	L	depth
LAD4	-26.5161	6.41022	-22.6179010819419	5.024	LAD	L	depth
LAD5	-29.9161	6.23552	-22.7237205495715	5.024	LAD	L	depth
LAD6	-33.7679	5.93747	-22.1704360196624	5.024	LAD	L	depth
LAD7	-37.0825	6.28271	-22.5536085357931	5.024	LAD	L	depth
LAD8	-40.166	6.71753	-22.7316833831904	5.024	LAD	L	depth
LAD9	-43.1702	6.82344	-23.2454278756889	5.024	LAD	L	depth
LAD10	-46.474	6.64379	-23.0839203763197	5.024	LAD	L	depth
LAD11	-51.0214	6.47829	-23.1656217489151	5.024	LAD	L	depth
LAD12	-55.0632	6.62395	-23.3795849869629	5.024	LAD	L	depth
LAD13	-58.7949	6.24416	-24.5369439788957	5.024	LAD	L	depth
LAD14	-64.0101	5.65694	-25.4206455689626	5.024	LAD	L	depth
LHCD1	-19.3223	1.40655	-27.2459311028828	5.024	LHCD	L	depth
LHCD2	-21.7689	0.220928	-27.1707475960721	5.024	LHCD	L	depth
LHCD3	-24.5255	-0.9578	-27.3870803960245	5.024	LHCD	L	depth
LHCD4	-27.4577	-1.35153	-27.1599289092116	5.024	LHCD	L	depth
LHCD5	-30.6069	-2.27123	-28.0872449270599	5.024	LHCD	L	depth
LHCD6	-34.7171	-3.01401	-29.5160965922423	5.024	LHCD	L	depth
LHCD7	-38.279	-5.6892	-30.0413052938981	5.024	LHCD	L	depth
LHCD8	-41.0641	-7.89386	-29.4113524568457	5.024	LHCD	L	depth
LHCD9	-43.6114	-9.31363	-28.0881203936688	5.024	LHCD	L	depth
LHCD10	-46.3897	-10.0513	-26.1666654122458	5.024	LHCD	L	depth
LHCD11	-49.4145	-10.253	-24.6997524824384	5.024	LHCD	L	depth
LHCD12	-54.9619	-10.7004	-23.2033225449618	5.024	LHCD	L	depth
LHCD13	-60.1438	-11.3765	-23.9866889467329	5.024	LHCD	L	depth
LHCD14	-63.5007	-12.8839	-24.2056054197866	5.024	LHCD	L	depth
LHCD15	-66.5114	-13.8528	-23.9770012381259	5.024	LHCD	L	depth
LHCD16	-69.5433	-14.8811	-23.3788899929425	5.024	LHCD	L	depth
LOFCD1	-2.09094	31.2808	-25.027888105424	5.024	LOFCD	L	depth
