name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
RTP1-RTP2	SEEG	V	n/a	n/a	bipolar	RTP	1000	depth	n/a
RTP2-RTP3	SEEG	V	n/a	n/a	bipolar	RTP	1000	depth	n/a
RTP3-RTP4	SEEG	V	n/a	n/a	bipolar	RTP	1000	depth	n/a
RTP4-RTP5	SEEG	V	n/a	n/a	bipolar	RTP	1000	depth	n/a
RTP5-RTP6	SEEG	V	n/a	n/a	bipolar	RTP	1000	depth	n/a
RTP6-RTP7	SEEG	V	n/a	n/a	bipolar	RTP	1000	depth	n/a
RTP7-RTP8	SEEG	V	n/a	n/a	bipolar	RTP	1000	depth	n/a
RTP8-RTP9	SEEG	V	n/a	n/a	bipolar	RTP	1000	depth	n/a
RTP9-RTP10	SEEG	V	n/a	n/a	bipolar	RTP	1000	depth	n/a
RTP10-RTP1	SEEG	V	n/a	n/a	bipolar	RTP	1000	depth	n/a
ROF1-ROF2	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
ROF2-ROF3	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
ROF3-ROF4	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
ROF4-ROF5	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
ROF5-ROF6	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
ROF6-ROF7	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
ROF7-ROF8	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
ROF8-ROF9	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
ROF9-ROF10	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
ROF10-ROF11	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
ROF11-ROF12	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
ROF12-ROF13	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
ROF13-ROF14	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
ROF14-ROF15	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
ROF15-ROF1	SEEG	V	n/a	n/a	bipolar	ROF	1000	depth	n/a
RAMY1-RAMY2	SEEG	V	n/a	n/a	bipolar	RAMY	1000	depth	n/a
RAMY2-RAMY3	SEEG	V	n/a	n/a	bipolar	RAMY	1000	depth	n/a
RAMY3-RAMY4	SEEG	V	n/a	n/a	bipolar	RAMY	1000	depth	n/a
RAMY4-RAMY5	SEEG	V	n/a	n/a	bipolar	RAMY	1000	depth	n/a
RAMY5-RAMY6	SEEG	V	n/a	n/a	bipolar	RAMY	1000	depth	n/a
RAMY6-RAMY7	SEEG	V	n/a	n/a	bipolar	RAMY	1000	depth	n/a
RAMY7-RAMY1	SEEG	V	n/a	n/a	bipolar	RAMY	1000	depth	n/a
RAMY8-RAMY9	SEEG	V	n/a	n/a	bipolar	RAMY	1000	depth	n/a
RAMY9-RAMY10	SEEG	V	n/a	n/a	bipolar	RAMY	1000	depth	n/a
RAMY10-RAMY11	SEEG	V	n/a	n/a	bipolar	RAMY	1000	depth	n/a
RAMY11-RAMY12	SEEG	V	n/a	n/a	bipolar	RAMY	1000	depth	n/a
RAMY12-RAMY8	SEEG	V	n/a	n/a	bipolar	RAMY	1000	depth	n/a
RAH1-RAH2	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH2-RAH3	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH3-RAH4	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH4-RAH5	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH5-RAH6	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH6-RAH7	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH7-RAH8	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH8-RAH9	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH9-RAH10	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH10-RAH11	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH11-RAH12	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH12-RAH1	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RPH1-RPH2	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH2-RPH3	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH3-RPH4	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH4-RPH5	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH5-RPH6	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH6-RPH7	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH7-RPH8	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH8-RPH9	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH9-RPH10	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH10-RPH11	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH11-RPH12	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH12-RPH1	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RAI1-RAI2	SEEG	V	n/a	n/a	bipolar	RAI	1000	depth	n/a
RAI2-RAI3	SEEG	V	n/a	n/a	bipolar	RAI	1000	depth	n/a
RAI3-RAI1	SEEG	V	n/a	n/a	bipolar	RAI	1000	depth	n/a
