name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
MFG1	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG2	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG3	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG4	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG5	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG6	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG7	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG8	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG9	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG10	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG11	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG12	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG13	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG14	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG15	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
MFG16	ECOG	V	n/a	n/a	MFG	1000	strip	n/a
LFG1	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG2	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG3	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG4	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG5	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG6	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG7	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG8	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG9	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG10	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG11	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG12	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG13	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG14	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG15	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LFG16	ECOG	V	n/a	n/a	LFG	1000	strip	n/a
LF1	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF2	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF3	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF4	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF5	ECOG	V	n/a	n/a	LF	1000	strip	n/a
LF6	ECOG	V	n/a	n/a	LF	1000	strip	n/a
RASI1	ECOG	V	n/a	n/a	RASI	1000	strip	n/a
RASI2	ECOG	V	n/a	n/a	RASI	1000	strip	n/a
RASI3	ECOG	V	n/a	n/a	RASI	1000	strip	n/a
RASI4	ECOG	V	n/a	n/a	RASI	1000	strip	n/a
RAII1	ECOG	V	n/a	n/a	RAII	1000	strip	n/a
RAII2	ECOG	V	n/a	n/a	RAII	1000	strip	n/a
RAII3	ECOG	V	n/a	n/a	RAII	1000	strip	n/a
RAII4	ECOG	V	n/a	n/a	RAII	1000	strip	n/a
RAII5	ECOG	V	n/a	n/a	RAII	1000	strip	n/a
RAII6	ECOG	V	n/a	n/a	RAII	1000	strip	n/a
RPSI1	ECOG	V	n/a	n/a	RPSI	1000	strip	n/a
RPSI2	ECOG	V	n/a	n/a	RPSI	1000	strip	n/a
RPSI3	ECOG	V	n/a	n/a	RPSI	1000	strip	n/a
RPSI4	ECOG	V	n/a	n/a	RPSI	1000	strip	n/a
RPII1	ECOG	V	n/a	n/a	RPII	1000	strip	n/a
