name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
LAFG1	ECOG	V	n/a	n/a	LAFG	1000	grid	n/a
LAFG2	ECOG	V	n/a	n/a	LAFG	1000	grid	n/a
LAFG3	ECOG	V	n/a	n/a	LAFG	1000	grid	n/a
LAFG4	ECOG	V	n/a	n/a	LAFG	1000	grid	n/a
LAFG5	ECOG	V	n/a	n/a	LAFG	1000	grid	n/a
LAFG6	ECOG	V	n/a	n/a	LAFG	1000	grid	n/a
LAFG7	ECOG	V	n/a	n/a	LAFG	1000	grid	n/a
LAFG8	ECOG	V	n/a	n/a	LAFG	1000	grid	n/a
LAFG9	ECOG	V	n/a	n/a	LAFG	1000	grid	n/a
LAFG10	ECOG	V	n/a	n/a	LAFG	1000	grid	n/a
LAFG11	ECOG	V	n/a	n/a	LAFG	1000	grid	n/a
LAFG12	ECOG	V	n/a	n/a	LAFG	1000	grid	n/a
LPFG1	ECOG	V	n/a	n/a	LPFG	1000	grid	n/a
LPFG2	ECOG	V	n/a	n/a	LPFG	1000	grid	n/a
LPFG3	ECOG	V	n/a	n/a	LPFG	1000	grid	n/a
LPFG4	ECOG	V	n/a	n/a	LPFG	1000	grid	n/a
LPFG5	ECOG	V	n/a	n/a	LPFG	1000	grid	n/a
LPFG6	ECOG	V	n/a	n/a	LPFG	1000	grid	n/a
LPFG7	ECOG	V	n/a	n/a	LPFG	1000	grid	n/a
LPFG8	ECOG	V	n/a	n/a	LPFG	1000	grid	n/a
LPFG9	ECOG	V	n/a	n/a	LPFG	1000	grid	n/a
LPFG10	ECOG	V	n/a	n/a	LPFG	1000	grid	n/a
LPFG11	ECOG	V	n/a	n/a	LPFG	1000	grid	n/a
LPFG12	ECOG	V	n/a	n/a	LPFG	1000	grid	n/a
LTPD1	SEEG	V	n/a	n/a	LTPD	1000	depth	n/a
LTPD2	SEEG	V	n/a	n/a	LTPD	1000	depth	n/a
LTPD3	SEEG	V	n/a	n/a	LTPD	1000	depth	n/a
LTPD4	SEEG	V	n/a	n/a	LTPD	1000	depth	n/a
LTPD5	SEEG	V	n/a	n/a	LTPD	1000	depth	n/a
LTPD6	SEEG	V	n/a	n/a	LTPD	1000	depth	n/a
LTPD7	SEEG	V	n/a	n/a	LTPD	1000	depth	n/a
LTPD8	SEEG	V	n/a	n/a	LTPD	1000	depth	n/a
LATG1	ECOG	V	n/a	n/a	LATG	1000	grid	n/a
LATG2	ECOG	V	n/a	n/a	LATG	1000	grid	n/a
LATG3	ECOG	V	n/a	n/a	LATG	1000	grid	n/a
LATG4	ECOG	V	n/a	n/a	LATG	1000	grid	n/a
LATG5	ECOG	V	n/a	n/a	LATG	1000	grid	n/a
LATG6	ECOG	V	n/a	n/a	LATG	1000	grid	n/a
LATG7	ECOG	V	n/a	n/a	LATG	1000	grid	n/a
LATG8	ECOG	V	n/a	n/a	LATG	1000	grid	n/a
LATG9	ECOG	V	n/a	n/a	LATG	1000	grid	n/a
LATG10	ECOG	V	n/a	n/a	LATG	1000	grid	n/a
LATG11	ECOG	V	n/a	n/a	LATG	1000	grid	n/a
LATG12	ECOG	V	n/a	n/a	LATG	1000	grid	n/a
LPTG1	ECOG	V	n/a	n/a	LPTG	1000	grid	n/a
