name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
LAFD1	SEEG	V	n/a	n/a	LAFD	500	depth	n/a
LAFD2	SEEG	V	n/a	n/a	LAFD	500	depth	n/a
LAFD3	SEEG	V	n/a	n/a	LAFD	500	depth	n/a
LAFD4	SEEG	V	n/a	n/a	LAFD	500	depth	n/a
RAFD1	SEEG	V	n/a	n/a	RAFD	500	depth	n/a
RAFD2	SEEG	V	n/a	n/a	RAFD	500	depth	n/a
RAFD3	SEEG	V	n/a	n/a	RAFD	500	depth	n/a
RAFD4	SEEG	V	n/a	n/a	RAFD	500	depth	n/a
LICS13	ECOG	V	n/a	n/a	LICS	500	grid	n/a
LICS14	ECOG	V	n/a	n/a	LICS	500	grid	n/a
LICS15	ECOG	V	n/a	n/a	LICS	500	grid	n/a
LICS16	ECOG	V	n/a	n/a	LICS	500	grid	n/a
LICS19	ECOG	V	n/a	n/a	LICS	500	grid	n/a
LICS20	ECOG	V	n/a	n/a	LICS	500	grid	n/a
LICS21	ECOG	V	n/a	n/a	LICS	500	grid	n/a
LICS22	ECOG	V	n/a	n/a	LICS	500	grid	n/a
LISS1	ECOG	V	n/a	n/a	LISS	500	strip	n/a
LISS2	ECOG	V	n/a	n/a	LISS	500	strip	n/a
LISS3	ECOG	V	n/a	n/a	LISS	500	strip	n/a
LISS4	ECOG	V	n/a	n/a	LISS	500	strip	n/a
LISS5	ECOG	V	n/a	n/a	LISS	500	strip	n/a
LISS6	ECOG	V	n/a	n/a	LISS	500	strip	n/a
RICS1	ECOG	V	n/a	n/a	RICS	500	grid	n/a
RICS2	ECOG	V	n/a	n/a	RICS	500	grid	n/a
RICS3	ECOG	V	n/a	n/a	RICS	500	grid	n/a
RICS4	ECOG	V	n/a	n/a	RICS	500	grid	n/a
RICS7	ECOG	V	n/a	n/a	RICS	500	grid	n/a
RICS8	ECOG	V	n/a	n/a	RICS	500	grid	n/a
RICS9	ECOG	V	n/a	n/a	RICS	500	grid	n/a
RICS10	ECOG	V	n/a	n/a	RICS	500	grid	n/a
RISS7	ECOG	V	n/a	n/a	RISS	500	strip	n/a
RISS8	ECOG	V	n/a	n/a	RISS	500	strip	n/a
RISS9	ECOG	V	n/a	n/a	RISS	500	strip	n/a
RISS10	ECOG	V	n/a	n/a	RISS	500	strip	n/a
RISS11	ECOG	V	n/a	n/a	RISS	500	strip	n/a
RISS12	ECOG	V	n/a	n/a	RISS	500	strip	n/a
LFG1	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG2	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG3	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG4	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG5	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG6	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG7	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG8	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG9	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG10	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG11	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG12	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG13	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG14	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG15	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG16	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG17	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG18	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG19	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG20	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG21	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG22	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG23	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG24	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG25	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG26	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG27	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG28	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG29	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG30	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG31	ECOG	V	n/a	n/a	LFG	500	grid	n/a
LFG32	ECOG	V	n/a	n/a	LFG	500	grid	n/a
RFG1	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG2	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG3	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG4	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG5	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG6	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG7	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG8	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG9	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG10	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG11	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG12	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG13	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG14	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG15	ECOG	V	n/a	n/a	RFG	500	grid	n/a
RFG16	ECOG	V	n/a	n/a	RFG	500	grid	n/a
LSFS1	ECOG	V	n/a	n/a	LSFS	500	strip	n/a
LSFS2	ECOG	V	n/a	n/a	LSFS	500	strip	n/a
LSFS3	ECOG	V	n/a	n/a	LSFS	500	strip	n/a
LSFS4	ECOG	V	n/a	n/a	LSFS	500	strip	n/a
LMFS1	ECOG	V	n/a	n/a	LMFS	500	strip	n/a
LMFS2	ECOG	V	n/a	n/a	LMFS	500	strip	n/a
LMFS3	ECOG	V	n/a	n/a	LMFS	500	strip	n/a
LMFS4	ECOG	V	n/a	n/a	LMFS	500	strip	n/a
LOPS1	ECOG	V	n/a	n/a	LOPS	500	strip	n/a
LOPS2	ECOG	V	n/a	n/a	LOPS	500	strip	n/a
LOPS3	ECOG	V	n/a	n/a	LOPS	500	strip	n/a
LOPS4	ECOG	V	n/a	n/a	LOPS	500	strip	n/a
RSFS1	ECOG	V	n/a	n/a	RSFS	500	strip	n/a
RSFS2	ECOG	V	n/a	n/a	RSFS	500	strip	n/a
RSFS3	ECOG	V	n/a	n/a	RSFS	500	strip	n/a
RSFS4	ECOG	V	n/a	n/a	RSFS	500	strip	n/a
RMFS1	ECOG	V	n/a	n/a	RMFS	500	strip	n/a
RMFS2	ECOG	V	n/a	n/a	RMFS	500	strip	n/a
RMFS3	ECOG	V	n/a	n/a	RMFS	500	strip	n/a
RMFS4	ECOG	V	n/a	n/a	RMFS	500	strip	n/a
ROPS1	ECOG	V	n/a	n/a	ROPS	500	strip	n/a
ROPS2	ECOG	V	n/a	n/a	ROPS	500	strip	n/a
ROPS3	ECOG	V	n/a	n/a	ROPS	500	strip	n/a
ROPS4	ECOG	V	n/a	n/a	ROPS	500	strip	n/a
