name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
1LD1	-17.6833	-5.75702	-23.3222872766939	-999	1LD	L	depth	-17.5423	-13.2594	-16.14	Left PHG parahippocampal gyrus	n/a	n/a	Left EC
1LD3	-27.104	-11.6906	-23.9092755192943	-999	1LD	L	depth	-27.8929	-18.5203	-15.1298	Left Hippocampus	n/a	misc	Left CA1
1LD5	-35.4315	-18.8964	-22.5020095416912	-999	1LD	L	depth	-38.1462	-22.4801	-12.8008	Left PHG parahippocampal gyrus	parahippocampal	BA36	Left PRC
1LD7	-47.0397	-22.8385	-19.0567812682776	-999	1LD	L	depth	-48.3492	-25.5612	-9.80822	Left Cerebral White Matter	middletemporal	n/a	n/a
1LD9	-63.2889	-27.6117	-20.9366975366825	-999	1LD	L	depth	-59.628	-29.4654	-8.02016	Left ITG inferior temporal gyrus	middletemporal	n/a	n/a
13LD1	-21.3253	-17.352	-20.7845675553763	-999	13LD	L	depth	-21.918	-25.1443	-13.9427	Left PHG parahippocampal gyrus	n/a	ERC	Left EC
13LD3	-28.7526	-23.5748	-18.3087977201539	-999	13LD	L	depth	-31.0589	-29.2292	-9.77936	Left Cerebral White Matter	parahippocampal	n/a	Left MTL WM
13LD5	-36.2782	-32.5955	-14.1956598580493	-999	13LD	L	depth	-40.2097	-34.6842	-5.6413	Left Cerebral White Matter	n/a	n/a	n/a
13LD7	-47.6861	-40.3214	-18.1519008028525	-999	13LD	L	depth	-49.0405	-39.5543	-4.13465	Left Cerebral White Matter	middletemporal	n/a	n/a
13LD9	-57.241	-45.2821	-15.3713208255457	-999	13LD	L	depth	-59.3108	-45.7979	-1.84785	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
9LD1	-5.04827	40.0037	-26.2682249265308	-999	9LD	L	depth	-5.01744	38.1942	-18.4504	Left GRe gyrus rectus	medialorbitofrontal	n/a	n/a
9LD3	-13.8099	42.4933	-23.3883759597128	-999	9LD	L	depth	-13.5697	41.3721	-13.5583	Left MOrG medial orbital gyrus	lateralorbitofrontal	n/a	n/a
9LD5	-23.61	44.0603	-15.7262768768134	-999	9LD	L	depth	-23.5077	44.5122	-7.21403	Left MOrG medial orbital gyrus	lateralorbitofrontal	n/a	n/a
9LD7	-35.3257	49.0937	-12.7290771222946	-999	9LD	L	depth	-32.5946	47.7352	-2.91577	Left Cerebral White Matter	rostralmiddlefrontal	n/a	n/a
9LD9	-44.1878	54.1851	-6.10076034143101	-999	9LD	L	depth	-42.6632	50.9984	1.87221	Left MFG middle frontal gyrus	rostralmiddlefrontal	n/a	n/a
