name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
RSF1-RSF2	ECOG	V	n/a	n/a	bipolar	RSF	1000	strip	n/a
RSF2-RSF5	ECOG	V	n/a	n/a	bipolar	RSF	1000	strip	n/a
RSF5-RSF6	ECOG	V	n/a	n/a	bipolar	RSF	1000	strip	n/a
ROF1-ROF2	ECOG	V	n/a	n/a	bipolar	ROF	1000	strip	n/a
ROF2-ROF3	ECOG	V	n/a	n/a	bipolar	ROF	1000	strip	n/a
ROF3-ROF4	ECOG	V	n/a	n/a	bipolar	ROF	1000	strip	n/a
ROF4-ROF5	ECOG	V	n/a	n/a	bipolar	ROF	1000	strip	n/a
ROF5-ROF6	ECOG	V	n/a	n/a	bipolar	ROF	1000	strip	n/a
RGRID1-RGRID9	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID1-RGRID2	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID2-RGRID3	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID2-RGRID10	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID3-RGRID11	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID3-RGRID4	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID4-RGRID5	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID4-RGRID12	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID5-RGRID6	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID5-RGRID13	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID6-RGRID7	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID6-RGRID14	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID7-RGRID8	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID7-RGRID15	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID8-RGRID16	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID9-RGRID10	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID10-RGRID11	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID11-RGRID12	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID12-RGRID13	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID13-RGRID14	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID14-RGRID15	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID15-RGRID16	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID17-RGRID18	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID17-RGRID25	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID18-RGRID26	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID18-RGRID19	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID19-RGRID20	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID19-RGRID27	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID20-RGRID21	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID20-RGRID28	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID21-RGRID22	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID21-RGRID29	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID22-RGRID23	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID22-RGRID30	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID23-RGRID31	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID23-RGRID24	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID24-RGRID32	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID25-RGRID26	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID26-RGRID27	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID27-RGRID28	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID28-RGRID29	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID29-RGRID30	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID30-RGRID31	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID31-RGRID32	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID33-RGRID41	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID33-RGRID34	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID34-RGRID35	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID34-RGRID42	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID35-RGRID36	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID35-RGRID43	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID36-RGRID44	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID36-RGRID37	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID37-RGRID38	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID37-RGRID45	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID38-RGRID39	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID38-RGRID46	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID39-RGRID47	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID39-RGRID40	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID40-RGRID48	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID41-RGRID42	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID42-RGRID43	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID43-RGRID44	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID44-RGRID45	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID45-RGRID46	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID46-RGRID47	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RGRID47-RGRID48	ECOG	V	n/a	n/a	bipolar	RGRID	1000	grid	n/a
RSP1-RSP2	ECOG	V	n/a	n/a	bipolar	RSP	1000	strip	n/a
RSP2-RSP3	ECOG	V	n/a	n/a	bipolar	RSP	1000	strip	n/a
RSP3-RSP4	ECOG	V	n/a	n/a	bipolar	RSP	1000	strip	n/a
RSP4-RSP5	ECOG	V	n/a	n/a	bipolar	RSP	1000	strip	n/a
RSP5-RSP6	ECOG	V	n/a	n/a	bipolar	RSP	1000	strip	n/a
RO1-RO2	ECOG	V	n/a	n/a	bipolar	RO	1000	strip	n/a
RO2-RO3	ECOG	V	n/a	n/a	bipolar	RO	1000	strip	n/a
RO3-RO4	ECOG	V	n/a	n/a	bipolar	RO	1000	strip	n/a
RO4-RO5	ECOG	V	n/a	n/a	bipolar	RO	1000	strip	n/a
RO5-RO6	ECOG	V	n/a	n/a	bipolar	RO	1000	strip	n/a
