name	x	y	z	size	group	hemisphere	type
RTP1	21.8775	8.5285	-48.2405162883465	5.024	RTP	R	depth
RTP2	27.1622	9.57004	-44.2276632610841	5.024	RTP	R	depth
RTP3	33.6349	10.1644	-42.9234351739807	5.024	RTP	R	depth
RTP4	38.854	11.4811	-39.8869989784449	5.024	RTP	R	depth
RTP5	42.9441	11.534	-38.96190736615	5.024	RTP	R	depth
RTP6	47.64	11.6403	-37.6366619740418	5.024	RTP	R	depth
RTP7	51.9456	10.3389	-39.3214613806546	5.024	RTP	R	depth
RTP8	52.6985	10.1826	-39.535108864534	5.024	RTP	R	depth
RTP9	56.043	9.74378	-38.1798320977262	5.024	RTP	R	depth
RTP10	60.6977	8.81619	-36.4013785863767	5.024	RTP	R	depth
ROF1	6.18939	34.3892	-31.2073021860856	5.024	ROF	R	depth
ROF2	9.82094	34.8244	-29.4029817906963	5.024	ROF	R	depth
ROF3	14.0987	35.0264	-27.936426566747	5.024	ROF	R	depth
ROF4	17.487	34.3845	-26.4586677066908	5.024	ROF	R	depth
ROF5	20.7443	33.8455	-25.0986042699521	5.024	ROF	R	depth
ROF6	24.2802	33.3114	-21.5674230397103	5.024	ROF	R	depth
ROF7	27.1504	31.364	-20.2592243750597	5.024	ROF	R	depth
ROF8	30.2417	30.6028	-16.6212969646413	5.024	ROF	R	depth
ROF9	32.6588	29.413	-16.1280645139321	5.024	ROF	R	depth
ROF10	35.9968	29.5722	-13.0819979376216	5.024	ROF	R	depth
ROF11	39.971	29.684	-10.5246836260367	5.024	ROF	R	depth
ROF12	42.3759	29.3385	-7.72960571319596	5.024	ROF	R	depth
ROF13	45.4064	28.4514	-5.30020875386942	5.024	ROF	R	depth
ROF14	48.9561	27.771	-3.9621956679655	5.024	ROF	R	depth
ROF15	52.8464	27.6126	-2.33715040711703	5.024	ROF	R	depth
RAMY1	17.2408	-1.52173	-24.0427634808144	5.024	RAMY	R	depth
RAMY2	20.6946	-1.40095	-22.9474800534012	5.024	RAMY	R	depth
RAMY3	24.4435	-2.24	-22.9990693393717	5.024	RAMY	R	depth
RAMY4	28.5254	-2.14772	-22.692305867093	5.024	RAMY	R	depth
RAMY5	33.3239	-2.33463	-22.1316675308077	5.024	RAMY	R	depth
RAMY6	37.6114	-2.25294	-22.5810734968447	5.024	RAMY	R	depth
RAMY7	41.1173	-2.19789	-23.5418465246128	5.024	RAMY	R	depth
RAMY8	41.1173	-2.19789	-23.5418465246128	5.024	RAMY	R	depth
RAMY9	44.1051	-1.78686	-22.2051999076302	5.024	RAMY	R	depth
RAMY10	48.8597	-0.991994	-22.0660335504339	5.024	RAMY	R	depth
RAH1	18.2939	-7.81311	-26.9580778323645	5.024	RAH	R	depth
RAH2	21.7299	-7.58836	-27.0905294811198	5.024	RAH	R	depth
RAH3	25.2546	-8.03998	-26.8462509213529	5.024	RAH	R	depth
RAH4	29.1971	-8.17035	-26.1815438506017	5.024	RAH	R	depth
RAH5	33.8231	-8.38355	-26.7096926408917	5.024	RAH	R	depth
RAH6	37.9143	-8.79616	-27.9069194374304	5.024	RAH	R	depth
RAH7	41.6397	-8.14171	-27.7355432874332	5.024	RAH	R	depth
RAH8	45.7906	-7.35158	-28.4239165224914	5.024	RAH	R	depth
RAH9	50.714	-7.41602	-28.0497888541286	5.024	RAH	R	depth
RAH10	57.709	-7.37573	-27.1426680446604	5.024	RAH	R	depth
RAH11	63.577	-6.2509	-28.0892030731178	5.024	RAH	R	depth
RAH12	68.7921	-5.97644	-27.7380019216403	5.024	RAH	R	depth
RPH1	21.9782	-29.0043	-13.6111151755668	5.024	RPH	R	depth
RPH2	26.5621	-29.2945	-13.9984415832201	5.024	RPH	R	depth
RPH3	31.7739	-28.4373	-13.6768740969207	5.024	RPH	R	depth
RPH4	36.7858	-27.4739	-13.8827725299478	5.024	RPH	R	depth
RPH5	39.399	-26.9045	-15.5938809502437	5.024	RPH	R	depth
RPH6	42.0309	-26.0081	-15.9648960934941	5.024	RPH	R	depth
RPH7	45.8013	-24.3096	-14.3551114673534	5.024	RPH	R	depth
RPH8	50.0371	-23.0197	-12.0359748608585	5.024	RPH	R	depth
RPH9	54.4818	-21.9975	-11.0284815345807	5.024	RPH	R	depth
RPH10	58.8174	-21.6801	-11.1418907337141	5.024	RPH	R	depth
RPH11	62.3675	-20.9725	-10.5070710964835	5.024	RPH	R	depth
RPH12	68.7525	-20.8062	-12.0047570903266	5.024	RPH	R	depth
RAI1	28.1194	5.8146	-12.2140195322069	5.024	RAI	R	depth
RAI2	32.6107	6.1763	-11.8818899881241	5.024	RAI	R	depth
RAI3	36.8515	7.11466	-13.6955391519471	5.024	RAI	R	depth
RAI4	40.217	7.79792	-15.0184455691813	5.024	RAI	R	depth
RAI5	44.9674	9.34245	-15.8760855476292	5.024	RAI	R	depth
RAI6	49.8984	10.4091	-15.8850010960257	5.024	RAI	R	depth
RAI7	53.5018	11.744	-17.7586889671953	5.024	RAI	R	depth
RAI8	58.0806	13.0243	-17.7770194988058	5.024	RAI	R	depth
RPI1	35.9626	-8.0326	-10.5917827207975	5.024	RPI	R	depth
RPI2	39.7405	-6.59949	-9.55627662564208	5.024	RPI	R	depth
RPI3	43.7528	-6.21634	-9.13260076510536	5.024	RPI	R	depth
RPI4	49.4835	-6.64264	-9.21352157394705	5.024	RPI	R	depth
RPI5	49.4835	-6.64264	-9.21352157394705	5.024	RPI	R	depth
RPI6	55.242	-7.51457	-9.77809535011056	5.024	RPI	R	depth
RPI7	59.3498	-6.74658	-10.099745709199	5.024	RPI	R	depth
RPI8	63.0839	-4.69926	-7.92343537294806	5.024	RPI	R	depth
RAC1	-6.95626	43.2634	2.76981922788921	5.024	RAC	L	depth
RAC2	-1.967	41.6556	3.79214036760887	5.024	RAC	L	depth
RAC3	1.70608	44.0315	4.37388822250582	5.024	RAC	R	depth
RAC4	5.81209	46.0044	6.07026184503928	5.024	RAC	R	depth
RAC5	10.2494	44.5152	7.25054221938249	5.024	RAC	R	depth
RAC6	15.247	40.5115	5.47646116897323	5.024	RAC	R	depth
RAC7	19.0811	38.2908	5.75038376068511	5.024	RAC	R	depth
RAC8	23.1909	36.9685	5.93506367877228	5.024	RAC	R	depth
RAC9	27.8115	35.8159	4.70324171739061	5.024	RAC	R	depth
RAC10	31.8765	35.9091	4.3249092509329	5.024	RAC	R	depth
RAC11	36.3896	34.9484	4.39370926554374	5.024	RAC	R	depth
RAC12	40.736	33.6498	4.39878172378276	5.024	RAC	R	depth
RAC13	45.3245	32.4666	3.46451233683015	5.024	RAC	R	depth
RAC14	49.7981	32.5485	2.93159720129501	5.024	RAC	R	depth
RAC15	53.7705	32.5738	2.33587817219325	5.024	RAC	R	depth
RBT1	27.4057	-47.3534	-13.8710785522719	5.024	RBT	R	depth
RBT2	30.172	-48.8989	-14.192284641562	5.024	RBT	R	depth
RBT3	33.1904	-50.0964	-14.1729620954094	5.024	RBT	R	depth
RBT4	37.0842	-52.0204	-14.0084617863376	5.024	RBT	R	depth
RBT5	40.8215	-53.1961	-13.6410392859629	5.024	RBT	R	depth
RBT6	46.7811	-53.0726	-9.08579162563653	5.024	RBT	R	depth
RBT7	52.7812	-52.196	-4.62167876431671	5.024	RBT	R	depth
RBT8	56.7287	-53.0847	-3.29522690148989	5.024	RBT	R	depth
RBT9	61.2238	-52.8857	-0.824340772827746	5.024	RBT	R	depth
