name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
1LD1	-20.5406	-8.17325	-19.7788310103273	-999	1LD	L	depth	-16.8607	-11.289	-15.8362	Left Hippocampus	n/a	CA1	Left CA1
1LD2	-25.7996	-9.98122	-20.1293168776486	-999	1LD	L	depth	-22.79	-12.3015	-15.0558	Left Hippocampus	n/a	CA1	Left CA1
1LD3	-32.5073	-12.3885	-20.0306431124924	-999	1LD	L	depth	-29.4404	-14.6331	-13.9612	Left Hippocampus	n/a	DG	Left DG
1LD4	-39.6048	-15.8646	-22.154788260519	-999	1LD	L	depth	-34.9938	-16.6537	-13.0337	Left Cerebral White Matter	n/a	n/a	n/a
1LD5	-43.7303	-17.0685	-21.9814560928366	-999	1LD	L	depth	-40.4093	-17.7433	-12.2906	Left Cerebral White Matter	inferiortemporal	BA36	Left PRC
1LD6	-49.0106	-18.2428	-20.4106115766645	-999	1LD	L	depth	-47.5624	-19.6628	-11.8663	Left Cerebral White Matter	middletemporal	n/a	n/a
1LD7	-56.0098	-19.8734	-18.5782966438304	-999	1LD	L	depth	-53.1158	-21.6833	-10.9387	Left Cerebral White Matter	inferiortemporal	n/a	n/a
1LD8	-62.577	-21.8688	-17.8611538366912	-999	1LD	L	depth	-58.6694	-23.7038	-10.0112	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
1LD9	-67.1664	-23.9453	-15.364330135594	-999	1LD	L	depth	-65.2507	-25.57	-9.00882	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
1LD10	-70.1327	-25.602	-13.3346969620201	-999	1LD	L	depth	-71.1799	-26.5824	-8.22841	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
3LD1	-6.65961	16.0089	59.4697492882227	-999	3LD	L	depth	-4.97165	18.255	56.0841	Left SMC supplementary motor cortex	superiorfrontal	n/a	n/a
