name	x	y	z	size	group	hemisphere	type
LOF1	-6.80823	39.6696	-16.0621406155523	5.024	LOF	L	depth
LOF2	-9.30338	38.853	-15.1954866989752	5.024	LOF	L	depth
LOF3	-12.4773	38.0783	-13.2036793682246	5.024	LOF	L	depth
LOF4	-15.7217	36.6425	-12.3186255531334	5.024	LOF	L	depth
LOF5	-21.3107	34.9843	-10.564444598062	5.024	LOF	L	depth
LOF6	-27.0525	33.3438	-8.50448313337559	5.024	LOF	L	depth
LOF7	-32.1613	31.7901	-7.2307380720718	5.024	LOF	L	depth
LOF8	-37.3778	30.458	-4.18826020987178	5.024	LOF	L	depth
LOF9	-41.9048	29.4244	-1.60734251294458	5.024	LOF	L	depth
LOF10	-45.4012	28.5117	1.07544872383804	5.024	LOF	L	depth
LOF11	-48.1836	27.7404	1.88358895404225	5.024	LOF	L	depth
LOF12	-50.8962	27.3657	4.06809489463588	5.024	LOF	L	depth
LOF13	-53.5469	26.8686	7.7687584110741	5.024	LOF	L	depth
LOF14	-55.8541	26.2689	9.72706499922127	5.024	LOF	L	depth
LOF15	-58.2982	26.1074	11.9548189136682	5.024	LOF	L	depth
LOF16	-60.9174	25.7092	12.1207369037144	5.024	LOF	L	depth
LOF17	-64.3395	25.5219	13.4850538307255	5.024	LOF	L	depth
LOF18	-67.2321	24.9462	14.3084557785631	5.024	LOF	L	depth
LAF1	-9.08647	54.1611	2.9860497831304	5.024	LAF	L	depth
LAF2	-11.6479	52.2248	4.26787395532421	5.024	LAF	L	depth
LAF3	-14.1018	51.2546	5.17246432889271	5.024	LAF	L	depth
LAF4	-17.3619	49.7037	7.05557166115334	5.024	LAF	L	depth
LAF5	-21.8066	48.0383	7.61858355556558	5.024	LAF	L	depth
LAF6	-27.0014	45.5197	7.93720487535061	5.024	LAF	L	depth
LAF7	-31.0132	43.8196	10.350541323704	5.024	LAF	L	depth
LAF8	-34.5393	43.409	13.5655240732469	5.024	LAF	L	depth
LAF9	-36.6665	42.7688	16.9280869407477	5.024	LAF	L	depth
LAF10	-41.1146	38.1105	17.035469584281	5.024	LAF	L	depth
LAF11	-43.4195	36.2958	19.8742030110252	5.024	LAF	L	depth
LAF12	-46.9253	34.5675	20.3748297247558	5.024	LAF	L	depth
LAF13	-50.226	35.0358	21.0149035332083	5.024	LAF	L	depth
LAF14	-53.6695	35.3507	22.6664386449348	5.024	LAF	L	depth
LAF15	-55.8614	34.26	25.7506151052738	5.024	LAF	L	depth
LAC1	-22.9463	-20.2044	-16.8165190323972	5.024	LAC	L	depth
LAC2	-26.1882	-20.6806	-18.7028718912904	5.024	LAC	L	depth
LAC3	-29.5155	-21.3238	-20.9380536496378	5.024	LAC	L	depth
LAC4	-32.3098	-22.052	-20.442000039603	5.024	LAC	L	depth
LAC5	-35.1552	-22.4502	-21.0229984913549	5.024	LAC	L	depth
LAC6	-38.3098	-22.6831	-21.1997012403535	5.024	LAC	L	depth
LAC7	-41.6592	-22.8291	-21.0458908511392	5.024	LAC	L	depth
LAC8	-45.0065	-23.1077	-21.7656093681379	5.024	LAC	L	depth
LAC10	-52.9192	-22.3104	-20.5374995556488	5.024	LAC	L	depth
LAC11	-58.8576	-22.654	-20.4776432599152	5.024	LAC	L	depth
LAC12	-64.4843	-23.4823	-21.1242178802845	5.024	LAC	L	depth
LAC13	-68.3066	-23.7345	-21.6292975605703	5.024	LAC	L	depth
LAC14	-72.0659	-22.7813	-21.2487904038188	5.024	LAC	L	depth
LAC15	-75.3458	-22.8915	-20.4765740344081	5.024	LAC	L	depth
LAMY1	-29.3775	2.45927	-20.059333735196	0.001	LAMY	L	depth
LAMY2	-34.6262	2.56342	-20.9702740194962	0.001	LAMY	L	depth
LAMY3	-40.4965	3.17816	-21.5800312882328	0.001	LAMY	L	depth
LAMY4	-44.8524	4.13729	-20.7793678072229	0.001	LAMY	L	depth
LAMY5	-49.9897	4.98503	-21.3052644720465	0.001	LAMY	L	depth
LAMY6	-54.873	5.31692	-20.8382396974411	0.001	LAMY	L	depth
LAMY7	-60.617	5.26852	-23.365352913774	0.001	LAMY	L	depth
LAMY8	-66.3142	4.53833	-26.5927996364059	0.001	LAMY	L	depth
LAH1	-41.8063	-2.74399	-6.97555056392887	0.001	LAH	L	depth
LAH2	-45.586	-3.45725	-7.32752936868278	0.001	LAH	L	depth
LAH3	-49.1736	-3.80058	-6.38812693235709	0.001	LAH	L	depth
LAH4	-52.3257	-3.42703	-5.68871431488842	0.001	LAH	L	depth
LAH5	-55.3138	-2.45672	-5.25388253675335	0.001	LAH	L	depth
