name	x	y	z	size	group	hemisphere	type
LTP1	-25.0994	15.9474	-42.5547846856504	5.024	LTP	L	depth
LTP2	-29.5228	14.7107	-41.8504288006511	5.024	LTP	L	depth
LTP3	-32.8364	14.1038	-42.4250938007741	5.024	LTP	L	depth
LTP4	-35.2637	12.3527	-41.1474537501392	5.024	LTP	L	depth
LTP5	-38.3083	10.9239	-39.4770732814152	5.024	LTP	L	depth
LTP6	-40.6737	9.15955	-39.7466269326593	5.024	LTP	L	depth
LTP7	-44.0994	8.4278	-37.922431158311	5.024	LTP	L	depth
LTP8	-46.5111	7.39467	-37.3915498702384	5.024	LTP	L	depth
LTP9	-49.4227	7.66356	-34.4935374820857	5.024	LTP	L	depth
LTP10	-52.5344	7.1628	-31.705107680252	5.024	LTP	L	depth
LTP11	-54.5873	5.35185	-31.8656859613165	5.024	LTP	L	depth
LTP12	-58.5992	1.15789	-32.1589183582264	5.024	LTP	L	depth
LTP13	-61.4841	-0.33057	-32.5068610556377	5.024	LTP	L	depth
LTP14	-64.9517	-3.36623	-30.0697361799712	5.024	LTP	L	depth
LTP15	-66.6645	-3.59114	-29.8037138239335	5.024	LTP	L	depth
LAMY1	-17.096	-1.63882	-22.0754138865694	5.024	LAMY	L	depth
LAMY2	-21.0398	-0.814377	-22.4656465763354	5.024	LAMY	L	depth
LAMY3	-24.783	0.264773	-22.6712349879784	5.024	LAMY	L	depth
LAMY4	-28.5027	1.08706	-23.1744941280949	5.024	LAMY	L	depth
LAMY5	-32.5935	1.66591	-23.3567940574711	5.024	LAMY	L	depth
LAMY6	-35.6353	2.11244	-25.1610246605116	5.024	LAMY	L	depth
LAMY7	-39.1947	3.28481	-24.4618155052809	5.024	LAMY	L	depth
LAMY8	-42.4183	4.75317	-23.7377025901236	5.024	LAMY	L	depth
LAMY9	-45.4965	5.90274	-23.7276905413473	5.024	LAMY	L	depth
LAMY10	-48.78	7.3014	-23.8189337504834	5.024	LAMY	L	depth
LAMY11	-51.8835	8.61441	-24.0750778710856	5.024	LAMY	L	depth
LAMY12	-54.3316	9.44865	-24.2113574483983	5.024	LAMY	L	depth
LAH1	-20.4968	-11.664	-20.542666692609	5.024	LAH	L	depth
LAH2	-24.2729	-11.305	-21.2000767245692	5.024	LAH	L	depth
LAH3	-27.5623	-10.6943	-23.915712891799	5.024	LAH	L	depth
LAH4	-31.4952	-10.9198	-25.9098732581901	5.024	LAH	L	depth
LAH5	-35.4236	-11.6263	-30.0232482797777	5.024	LAH	L	depth
LAH6	-39.6394	-11.2755	-30.6007191218392	5.024	LAH	L	depth
LAH7	-42.3389	-11.3366	-31.7532771356719	5.024	LAH	L	depth
LAH8	-44.8241	-10.6725	-31.1349602371399	5.024	LAH	L	depth
LAH9	-48.051	-10.0642	-31.5396358017952	5.024	LAH	L	depth
LAH10	-51.7731	-7.89364	-30.2016373302991	5.024	LAH	L	depth
