name	x	y	z	size	group	hemisphere	type
LG1	-56.557	-55.5328	26.8582	-999	LG	L	grid
LG2	-61.7621	-46.0991	21.6177	-999	LG	L	grid
LG3	-63.5524	-37.0978	17.643	-999	LG	L	grid
LG4	-65.4216	-27.3846	12.3016	-999	LG	L	grid
LG5	-65.0294	-18.009	7.05827	-999	LG	L	grid
LG6	-62.3758	-8.97094	1.9128	-999	LG	L	grid
LG7	-57.4234	-0.781394	-2.70867	-999	LG	L	grid
LG8	-52.5457	8.46354	-7.5093	-999	LG	L	grid
LG9	-55.6279	-48.9363	36.1973	-999	LG	L	grid
LG10	-61.7952	-41.6915	31.6508	-999	LG	L	grid
LG11	-64.7765	-32.0715	26.3433	-999	LG	L	grid
LG12	-65.4588	-23.3129	21.2985	-999	LG	L	grid
LG13	-63.9505	-13.5081	17.0579	-999	LG	L	grid
LG14	-60.1849	-4.377	11.8788	-999	LG	L	grid
LG15	-57.5314	4.66098	6.73324	-999	LG	L	grid
LG16	-53.7657	13.7921	1.55419	-999	LG	L	grid
LG17	-50.9176	-48.6834	46.3806	-999	LG	L	grid
LG18	-58.2635	-39.8119	43.6104	-999	LG	L	grid
LG19	-62.2777	-30.9968	39.7028	-999	LG	L	grid
LG20	-62.96	-22.2383	34.6581	-999	LG	L	grid
LG21	-61.4642	-13.4415	27.3083	-999	LG	L	grid
LG22	-59.9268	-4.83268	21.1602	-999	LG	L	grid
LG23	-57.2815	3.53341	13.9421	-999	LG	L	grid
LG24	-54.6322	12.2354	7.76016	-999	LG	L	grid
LG25	-46.5818	-43.1914	54.9129	-999	LG	L	grid
LG26	-52.8158	-34.2265	52.1088	-999	LG	L	grid
LG27	-57.9419	-25.5047	48.235	-999	LG	L	grid
LG28	-58.7032	-16.0344	41.8238	-999	LG	L	grid
LG29	-57.1283	-7.94934	35.8406	-999	LG	L	grid
LG30	-56.7029	0.566274	29.726	-999	LG	L	grid
LG31	-55.2404	10.223	23.2475	-999	LG	L	grid
LG32	-54.815	18.7386	17.1329	-999	LG	L	grid
LG33	-39.3457	-13.3062	62.594	-999	LG	L	grid
LG34	-41.1109	-5.8367	55.6753	-999	LG	L	grid
LG35	-44.0298	1.72751	47.5889	-999	LG	L	grid
LG36	-46.9403	9.96377	41.575	-999	LG	L	grid
LG37	-48.743	17.9572	34.4913	-999	LG	L	grid
LG38	-50.5499	25.6147	26.3712	-999	LG	L	grid
LG39	-50.0204	31.8866	18.6792	-999	LG	L	grid
LG40	-49.6075	39.3944	9.45557	-999	LG	L	grid
LG41	-30.7284	-6.68978	66.1859	-999	LG	L	grid
LG42	-33.6014	1.02263	60.3373	-999	LG	L	grid
LG43	-37.6281	8.82965	53.3207	-999	LG	L	grid
LG44	-40.5386	17.0659	47.3069	-999	LG	L	grid
LG45	-42.3456	24.7234	39.1868	-999	LG	L	grid
LG46	-44.1483	32.7168	32.103	-999	LG	L	grid
LG47	-43.6231	38.6528	23.3747	-999	LG	L	grid
LG48	-42.0232	45.2059	14.4477	-999	LG	L	grid
LG49	-19.6598	5.54693	70.2805	-999	LG	L	grid
LG50	-23.6116	12.3062	63.5942	-999	LG	L	grid
LG51	-27.6425	19.7772	55.5413	-999	LG	L	grid
LG52	-31.1132	27.6309	48.508	-999	LG	L	grid
LG53	-35.0649	34.3902	41.8217	-999	LG	L	grid
LG54	-37.8757	40.0467	33.1942	-999	LG	L	grid
LG55	-39.616	45.9843	23.3317	-999	LG	L	grid
LG56	-41.2066	49.8263	14.1296	-999	LG	L	grid
LG57	-12.2252	13.454	74.6122	-999	LG	L	grid
LG58	-17.3681	20.832	66.5929	-999	LG	L	grid
LG59	-19.1001	27.4416	58.8031	-999	LG	L	grid
LG60	-23.0561	33.8649	51.0805	-999	LG	L	grid
