name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
1LD1-1LD3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
1LD3-1LD5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
1LD5-1LD7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
1LD7-1LD9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
13LD1-13LD3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
13LD3-13LD5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
13LD5-13LD7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
13LD7-13LD9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
9LD1-9LD3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
9LD3-9LD5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
9LD5-9LD7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
9LD7-9LD9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
11LD1-11LD3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
11LD3-11LD5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
11LD5-11LD7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
11LD7-11LD9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
5LD1-5LD3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
5LD3-5LD5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
5LD5-5LD7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
5LD7-5LD9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
3LD1-3LD3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
3LD3-3LD5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
3LD5-3LD7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
3LD7-3LD9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
7LD1-7LD3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
7LD3-7LD5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
7LD5-7LD7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
7LD7-7LD9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
15LD1-15LD3	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
15LD3-15LD5	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
15LD5-15LD7	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
15LD7-15LD9	SEEG	V	n/a	n/a	bipolar	LD	1000	depth	n/a
2RD1-2RD3	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
2RD3-2RD5	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
2RD5-2RD7	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
2RD7-2RD9	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
