name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
TP1-TP2	SEEG	V	n/a	n/a	bipolar	TP	500	depth	n/a
TP2-TP3	SEEG	V	n/a	n/a	bipolar	TP	500	depth	n/a
TP3-TP4	SEEG	V	n/a	n/a	bipolar	TP	500	depth	n/a
TP4-TP5	SEEG	V	n/a	n/a	bipolar	TP	500	depth	n/a
TP5-TP6	SEEG	V	n/a	n/a	bipolar	TP	500	depth	n/a
TP6-TP7	SEEG	V	n/a	n/a	bipolar	TP	500	depth	n/a
TP7-TP8	SEEG	V	n/a	n/a	bipolar	TP	500	depth	n/a
HB1-HB2	SEEG	V	n/a	n/a	bipolar	HB	500	depth	n/a
HB2-HB3	SEEG	V	n/a	n/a	bipolar	HB	500	depth	n/a
HB3-HB4	SEEG	V	n/a	n/a	bipolar	HB	500	depth	n/a
HB4-HB5	SEEG	V	n/a	n/a	bipolar	HB	500	depth	n/a
HB5-HB6	SEEG	V	n/a	n/a	bipolar	HB	500	depth	n/a
HB6-HB7	SEEG	V	n/a	n/a	bipolar	HB	500	depth	n/a
HB7-HB8	SEEG	V	n/a	n/a	bipolar	HB	500	depth	n/a
PST1-PST2	SEEG	V	n/a	n/a	bipolar	PST	500	depth	n/a
PST2-PST3	SEEG	V	n/a	n/a	bipolar	PST	500	depth	n/a
PST3-PST4	SEEG	V	n/a	n/a	bipolar	PST	500	depth	n/a
PST4-PST5	SEEG	V	n/a	n/a	bipolar	PST	500	depth	n/a
PST5-PST6	SEEG	V	n/a	n/a	bipolar	PST	500	depth	n/a
PST6-PST7	SEEG	V	n/a	n/a	bipolar	PST	500	depth	n/a
PST7-PST8	SEEG	V	n/a	n/a	bipolar	PST	500	depth	n/a
PST8-PST9	SEEG	V	n/a	n/a	bipolar	PST	500	depth	n/a
PST9-PST10	SEEG	V	n/a	n/a	bipolar	PST	500	depth	n/a
PMT1-PMT2	SEEG	V	n/a	n/a	bipolar	PMT	500	depth	n/a
PMT2-PMT3	SEEG	V	n/a	n/a	bipolar	PMT	500	depth	n/a
PMT3-PMT4	SEEG	V	n/a	n/a	bipolar	PMT	500	depth	n/a
PMT4-PMT5	SEEG	V	n/a	n/a	bipolar	PMT	500	depth	n/a
PMT5-PMT6	SEEG	V	n/a	n/a	bipolar	PMT	500	depth	n/a
PMT6-PMT7	SEEG	V	n/a	n/a	bipolar	PMT	500	depth	n/a
PMT7-PMT8	SEEG	V	n/a	n/a	bipolar	PMT	500	depth	n/a
PMT8-PMT9	SEEG	V	n/a	n/a	bipolar	PMT	500	depth	n/a
PMT9-PMT10	SEEG	V	n/a	n/a	bipolar	PMT	500	depth	n/a
PBT1-PBT2	SEEG	V	n/a	n/a	bipolar	PBT	500	depth	n/a
PBT2-PBT3	SEEG	V	n/a	n/a	bipolar	PBT	500	depth	n/a
PBT3-PBT4	SEEG	V	n/a	n/a	bipolar	PBT	500	depth	n/a
PBT4-PBT5	SEEG	V	n/a	n/a	bipolar	PBT	500	depth	n/a
PBT5-PBT6	SEEG	V	n/a	n/a	bipolar	PBT	500	depth	n/a
PBT6-PBT7	SEEG	V	n/a	n/a	bipolar	PBT	500	depth	n/a
PBT7-PBT8	SEEG	V	n/a	n/a	bipolar	PBT	500	depth	n/a
PBT8-PBT9	SEEG	V	n/a	n/a	bipolar	PBT	500	depth	n/a
PBT9-PBT10	SEEG	V	n/a	n/a	bipolar	PBT	500	depth	n/a
PBT10-PBT11	SEEG	V	n/a	n/a	bipolar	PBT	500	depth	n/a
PBT11-PBT12	SEEG	V	n/a	n/a	bipolar	PBT	500	depth	n/a
TO1-TO2	SEEG	V	n/a	n/a	bipolar	TO	500	depth	n/a
TO2-TO3	SEEG	V	n/a	n/a	bipolar	TO	500	depth	n/a
TO3-TO4	SEEG	V	n/a	n/a	bipolar	TO	500	depth	n/a
TO4-TO5	SEEG	V	n/a	n/a	bipolar	TO	500	depth	n/a
TO5-TO6	SEEG	V	n/a	n/a	bipolar	TO	500	depth	n/a
TO6-TO7	SEEG	V	n/a	n/a	bipolar	TO	500	depth	n/a
TO7-TO8	SEEG	V	n/a	n/a	bipolar	TO	500	depth	n/a
TO8-TO9	SEEG	V	n/a	n/a	bipolar	TO	500	depth	n/a
TO9-TO10	SEEG	V	n/a	n/a	bipolar	TO	500	depth	n/a
TO10-TO11	SEEG	V	n/a	n/a	bipolar	TO	500	depth	n/a
TO11-TO12	SEEG	V	n/a	n/a	bipolar	TO	500	depth	n/a
TO12-TO13	SEEG	V	n/a	n/a	bipolar	TO	500	depth	n/a
TO13-TO14	SEEG	V	n/a	n/a	bipolar	TO	500	depth	n/a
