name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
TP1	20.5642	-7.0052	-30.8881756766001	-999	TP	R	depth	19.9282	-10.2361	-20.4855	Right PHG parahippocampal gyrus	entorhinal	n/a	Right EC
TP2	22.4412	-6.51485	-31.3859248821991	-999	TP	R	depth	21.9647	-9.30679	-20.7315	Right Cerebral White Matter	entorhinal	n/a	Right Sub
TP3	27.7954	-4.85441	-30.9889517051679	-999	TP	R	depth	27.0828	-6.48408	-21.4153	Right Cerebral White Matter	entorhinal	n/a	n/a
TP4	33.5352	-4.80621	-32.0138451276451	-999	TP	R	depth	32.6433	-4.6779	-21.9891	Right Cerebral White Matter	fusiform	n/a	n/a
TP5	37.9512	-4.35081	-30.7418823706476	-999	TP	R	depth	37.8268	-2.20319	-21.3623	Right ITG inferior temporal gyrus	fusiform	n/a	n/a
TP6	42.3436	-2.08753	-29.5793895580261	-999	TP	R	depth	42.9449	0.619414	-22.0461	Right Cerebral White Matter	inferiortemporal	n/a	n/a
TP7	48.6723	-0.225309	-30.7350545332849	-999	TP	R	depth	48.5053	2.42561	-22.6198	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
TP8	54.7977	2.10219	-30.4945872629612	-999	TP	R	depth	53.7157	5.39985	-22.0616	Right MTG middle temporal gyrus	superiortemporal	n/a	n/a
HB1	22.5418	-15.2541	-27.1291258317995	-999	HB	R	depth	22.6862	-17.5302	-17.1357	Right Cerebral White Matter	entorhinal	n/a	Right MTL WM
HB2	24.6232	-15.4002	-25.5098492103501	-999	HB	R	depth	25.7532	-17.4833	-16.057	Right Cerebral White Matter	n/a	n/a	Right Sub
HB3	28.0517	-15.8635	-21.7665270109917	-999	HB	R	depth	29.996	-17.1681	-12.5487	Right Cerebral White Matter	n/a	DG	Right DG
HB4	32.255	-17.6218	-22.2779431372414	-999	HB	R	depth	35.5418	-17.2085	-11.606	Right FuG fusiform gyrus	fusiform	n/a	n/a
HB5	37.344	-15.1331	-16.8702100269685	-999	HB	R	depth	39.8648	-15.3947	-8.30349	Right Cerebral White Matter	inferiortemporal	n/a	n/a
HB6	41.9431	-13.999	-12.6151010950011	-999	HB	R	depth	45.007	-15.266	-6.09162	Right Cerebral White Matter	inferiortemporal	n/a	n/a
HB7	47.7386	-14.0521	-9.58369619033047	-999	HB	R	depth	50.6448	-15.1548	-3.90703	Right Cerebral White Matter	superiortemporal	n/a	n/a
HB8	55.201	-13.8855	-3.61818108463417	-999	HB	R	depth	56.025	-13.7239	0.65166	Right STG superior temporal gyrus	superiortemporal	n/a	n/a
PST1	29.9754	-27.2547	-0.202870215994158	-999	PST	R	depth	31.5061	-26.3616	4.04691	Right Cerebral White Matter	n/a	n/a	n/a
PST2	32.4284	-26.8897	-0.380557949856117	-999	PST	R	depth	33.985	-26.4495	3.8975	Right Cerebral White Matter	n/a	n/a	n/a
PST3	35.613	-26.6133	0.47908894739685	-999	PST	R	depth	37.0518	-26.3974	5.07887	Right Cerebral White Matter	insula	n/a	n/a
PST4	40.1766	-25.5247	1.9050186183178	-999	PST	R	depth	41.256	-25.2244	7.41575	Right Cerebral White Matter	insula	n/a	n/a
PST5	43.1834	-25.4761	2.57734900135541	-999	PST	R	depth	44.3228	-25.1723	8.59714	Right Cerebral White Matter	superiortemporal	n/a	n/a
PST6	47.7793	-25.9749	3.43260197567427	-999	PST	R	depth	48.877	-25.1729	9.68897	Right Cerebral White Matter	superiortemporal	n/a	n/a
PST7	50.8043	-25.5764	4.46343885886317	-999	PST	R	depth	51.9973	-24.1223	10.7248	Right Cerebral White Matter	superiortemporal	n/a	n/a
PST8	55.1715	-26.989	6.62568725093151	-999	PST	R	depth	56.1479	-23.9479	13.2072	Right Cerebral White Matter	superiortemporal	n/a	n/a
PST9	57.2118	-27.4816	7.15085207291759	-999	PST	R	depth	58.131	-24.0182	13.0878	Right Cerebral White Matter	superiortemporal	n/a	n/a
PST10	60.7202	-27.2506	8.29547589534693	-999	PST	R	depth	61.7471	-22.985	14.0938	Right PT planum temporale	superiortemporal	n/a	n/a
PMT1	29.6712	-27.5216	-6.40910869104363	-999	PMT	R	depth	31.1372	-26.9797	-1.1577	Right Cerebral White Matter	n/a	n/a	n/a
PMT2	33.3462	-26.542	-5.84236930522101	-999	PMT	R	depth	34.6076	-27.1018	-1.34821	Right Cerebral White Matter	n/a	n/a	n/a
PMT3	37.9116	-26.0142	-4.93332925444527	-999	PMT	R	depth	38.666	-27.0898	-0.323952	Right Cerebral White Matter	inferiortemporal	n/a	n/a
PMT4	40.857	-24.7389	-5.85696196026831	-999	PMT	R	depth	41.6941	-26.1955	-0.624458	Right MTG middle temporal gyrus	inferiortemporal	n/a	n/a
PMT5	44.7847	-24.699	-5.91767394985071	-999	PMT	R	depth	46.1562	-26.3524	-0.86939	Right Cerebral White Matter	inferiortemporal	n/a	n/a
PMT6	50.167	-26.0324	-3.89247823711216	-999	PMT	R	depth	50.2146	-26.3404	0.154864	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
PMT7	52.9847	-27.0507	-4.52256716453484	-999	PMT	R	depth	53.2427	-25.4461	-0.145642	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
PMT8	56.6286	-30.062	-4.49393557761875	-999	PMT	R	depth	56.3095	-25.3991	0.933138	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
PMT9	61.5019	-30.8679	-4.34911556798638	-999	PMT	R	depth	60.7715	-25.5561	0.688211	Right Cerebral White Matter	middletemporal	n/a	Right Middle Temporal Gyrus
PMT10	64.6253	-29.8272	-4.49189097901557	-999	PMT	R	depth	63.7996	-24.6618	0.387705	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
PBT1	24.7769	-41.8095	-17.0756615286863	-999	PBT	R	depth	27.2992	-42.7153	-14.0321	Right Cerebellum Exterior	fusiform	n/a	n/a
PBT2	27.7502	-40.2438	-18.0661554282139	-999	PBT	R	depth	30.8497	-41.3389	-14.4285	Right FuG fusiform gyrus	fusiform	n/a	n/a
PBT3	29.8077	-39.2909	-17.3994297503778	-999	PBT	R	depth	33.9701	-40.293	-13.487	Right Cerebral White Matter	fusiform	n/a	n/a
PBT4	31.9495	-38.2963	-18.1598259053762	-999	PBT	R	depth	36.9982	-39.3986	-13.7875	Right FuG fusiform gyrus	fusiform	n/a	n/a
PBT5	35.3909	-37.9753	-18.3869129997968	-999	PBT	R	depth	41.11	-38.3876	-12.9003	Right Cerebral White Matter	fusiform	n/a	n/a
PBT6	39.1294	-37.3483	-19.7405880815346	-999	PBT	R	depth	44.634	-37.5106	-13.2281	Right Cerebral White Matter	fusiform	n/a	n/a
PBT7	42.8232	-36.6606	-20.9250069045186	-999	PBT	R	depth	48.6536	-36.6511	-13.583	Right ITG inferior temporal gyrus	fusiform	n/a	n/a
PBT8	45.378	-36.2484	-20.5290582956622	-999	PBT	R	depth	51.7738	-35.6052	-12.6415	Right Cerebral White Matter	fusiform	n/a	n/a
PBT9	48.2466	-35.7177	-21.3545851729071	-999	PBT	R	depth	54.8019	-34.7109	-12.942	Right MTG middle temporal gyrus	inferiortemporal	n/a	n/a
PBT10	54.6274	-35.0051	-20.084004741987	-999	PBT	R	depth	59.4096	-33.7173	-12.0821	Right ITG inferior temporal gyrus	middletemporal	n/a	n/a
PBT11	60.197	-34.0376	-19.7854577583146	-999	PBT	R	depth	62.4377	-32.8229	-12.3826	Right MTG middle temporal gyrus	inferiortemporal	n/a	n/a
PBT12	67.1587	-33.055	-19.7912074223538	-999	PBT	R	depth	66.4573	-31.9633	-12.7375	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
TO1	15.7843	-44.9124	-5.16824027784454	-999	TO	R	depth	17.3196	-45.2841	-4.21772	Right FuG fusiform gyrus	parahippocampal	n/a	n/a
TO2	18.4086	-45.4527	-4.6709515186286	-999	TO	R	depth	20.79	-45.4062	-4.40822	Right Cerebral White Matter	parahippocampal	n/a	n/a
TO3	23.355	-45.8023	-4.26189253596404	-999	TO	R	depth	24.8483	-45.3942	-3.38397	Right LiG lingual gyrus	parahippocampal	n/a	n/a
TO4	27.4643	-46.1955	-6.47950436671638	-999	TO	R	depth	27.823	-45.4988	-3.54725	Right LiG lingual gyrus	parahippocampal	n/a	n/a
TO5	30.8786	-47.4477	-8.1849376436333	-999	TO	R	depth	31.2399	-46.62	-3.60053	Right FuG fusiform gyrus	fusiform	n/a	n/a
TO6	33.5336	-47.2934	-6.74511877645455	-999	TO	R	depth	35.2984	-46.608	-2.57627	Right FuG fusiform gyrus	fusiform	n/a	n/a
TO7	35.3112	-47.3408	-7.37433245122322	-999	TO	R	depth	38.273	-46.7126	-2.73956	Right Cerebral White Matter	fusiform	n/a	n/a
TO8	38.1838	-47.5704	-8.49143153608708	-999	TO	R	depth	42.2391	-46.8521	-2.95728	Right Cerebral White Matter	fusiform	n/a	n/a
TO9	41.8224	-47.9191	-7.49813392581354	-999	TO	R	depth	45.8019	-46.8227	-1.90571	Right Cerebral White Matter	fusiform	n/a	n/a
TO10	46.0192	-48.8989	-7.99184932379582	-999	TO	R	depth	49.768	-46.9622	-2.12342	Right Cerebral White Matter	inferiortemporal	n/a	n/a
TO11	49.2268	-50.7295	-8.43844012222753	-999	TO	R	depth	52.6892	-48.0659	-2.14959	Right MTG middle temporal gyrus	inferiortemporal	n/a	n/a
TO12	55.5176	-51.0797	-6.3727859532101	-999	TO	R	depth	57.2435	-48.0713	-1.15245	Right MTG middle temporal gyrus	inferiortemporal	n/a	n/a
TO13	61.2628	-51.6629	-5.83145572784737	-999	TO	R	depth	61.2096	-48.2108	-1.37018	Right Cerebral White Matter	middletemporal	n/a	n/a
TO14	65.2121	-51.8639	-3.98397209224778	-999	TO	R	depth	64.2764	-48.1639	-0.291498	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
