name	x	y	z	size	group	hemisphere	type
RB1	25.5397	-11.6203	-21.7405157263821	6.184	RB	R	depth
RB2	29.6927	-11.3737	-23.0717115042209	6.184	RB	R	depth
RB3	33.7768	-11.2119	-24.227060397785	6.184	RB	R	depth
RB8	55.5019	-7.66036	-27.77352810215	6.184	RB	R	depth
RB9	59.4204	-7.90172	-27.4682433847315	6.184	RB	R	depth
RB10	64.4383	-7.37978	-29.1156444405098	6.184	RB	R	depth
RC1	28.5271	-36.4657	-7.40366585459155	6.184	RC	R	depth
RC2	33.1163	-37.4902	-8.69767933685153	6.184	RC	R	depth
RC6	56.8366	-34.549	-3.80166518250705	6.184	RC	R	depth
RC7	61.982	-35.4129	-6.10067305088062	6.184	RC	R	depth
RC8	67.3688	-36.128	-6.16334602112179	6.184	RC	R	depth
RF1	22.7948	-41.4144	-10.2758536237014	6.184	RF	R	depth
RF2	27.9375	-42.9362	-10.7048913240987	6.184	RF	R	depth
RF3	32.3647	-42.9789	-10.8560185834497	6.184	RF	R	depth
RF8	64.7402	-43.0606	-8.23790205451207	6.184	RF	R	depth
RF9	69.5915	-43.7976	-7.39811066462689	6.184	RF	R	depth
RT1	40.2256	4.76419	-7.04999628314182	5.024	RT	R	depth
RT2	43.1534	4.82989	-5.88963806830595	5.024	RT	R	depth
RT3	47.7718	5.04105	-3.70235323817853	5.024	RT	R	depth
RT4	50.7854	4.21472	-4.50651436737499	5.024	RT	R	depth
RT5	53.4847	3.31439	-6.20421396162808	5.024	RT	R	depth
RT6	56.7833	2.1197	-7.50835201895641	5.024	RT	R	depth
RT7	60.8005	2.07851	-9.76915564550045	5.024	RT	R	depth
RX1	5.65781	-48.3443	17.9818319637394	6.184	RX	R	depth
RX2	12.175	-47.1965	20.66601119358	6.184	RX	R	depth
RX5	30.5211	-39.9091	36.4168943586344	6.184	RX	R	depth
RX6	35.7964	-38.9145	38.0932191304386	6.184	RX	R	depth
RX8	47.4693	-37.7413	42.7278118986071	6.184	RX	R	depth
RX9	54.1465	-36.5824	46.3370442460847	6.184	RX	R	depth
