name	x	y	z	size	group	hemisphere	type
LB1	-26.2256	-19.9543	-22.1714299567701	6.184	LB	L	depth
LB2	-30.1899	-20.4578	-23.672563031734	6.184	LB	L	depth
LB3	-33.5538	-20.5534	-25.1643878131279	6.184	LB	L	depth
LB7	-49.693	-19.7993	-25.7073539712692	6.184	LB	L	depth
LB8	-54.4736	-19.4549	-25.0376888622917	6.184	LB	L	depth
LB9	-60.3492	-19.4968	-24.6347078973535	6.184	LB	L	depth
LB10	-64.9031	-18.9424	-25.1515950490327	6.184	LB	L	depth
LA1	-18.841	-0.586784	-23.4522340636305	6.184	LA	L	depth
LA2	-23.7181	-1.76162	-25.0802658510319	6.184	LA	L	depth
LA3	-28.4572	-3.23127	-29.419271430186	6.184	LA	L	depth
LA4	-31.8288	-3.08385	-32.2924499574023	6.184	LA	L	depth
LA5	-38.0075	-2.83701	-32.311606210725	6.184	LA	L	depth
LA6	-43.5131	-3.31691	-31.3506741120312	6.184	LA	L	depth
LA7	-49.0873	-2.27813	-28.8927519882025	6.184	LA	L	depth
LA8	-54.6614	-1.32753	-28.9009921638493	6.184	LA	L	depth
LA9	-60.3815	-3.20419	-30.3277689725133	6.184	LA	L	depth
LA10	-64.2413	-5.49507	-31.2090895499252	6.184	LA	L	depth
LI1	-24.559	2.1332	-48.8276408129693	6.184	LI	L	depth
LI2	-27.8126	2.17023	-49.395709824318	6.184	LI	L	depth
LI3	-32.7753	2.21154	-49.1435328127417	6.184	LI	L	depth
LI4	-38.2959	2.81319	-49.1114884074356	6.184	LI	L	depth
LI5	-43.1368	3.32019	-47.7275504287779	6.184	LI	L	depth
LI6	-47.6101	4.45431	-47.8827721280918	6.184	LI	L	depth
LI7	-50.9059	4.51709	-47.1137206259922	6.184	LI	L	depth
LI8	-53.6052	4.7781	-45.7704680071366	6.184	LI	L	depth
LI9	-56.1933	4.71937	-44.2735030676331	6.184	LI	L	depth
LI10	-58.6046	4.08577	-43.5376038853338	6.184	LI	L	depth
LT1	-44.4021	-17.7779	-8.89599705929239	6.184	LT	L	depth
LT2	-47.2498	-16.7967	-9.34447985403922	6.184	LT	L	depth
LT3	-50.2772	-16.0747	-9.65148964357412	6.184	LT	L	depth
LT4	-53.7613	-15.4144	-10.1943204192842	6.184	LT	L	depth
LT5	-56.889	-14.7186	-10.2963052244584	6.184	LT	L	depth
LT6	-60.1127	-13.8943	-9.47879475347411	6.184	LT	L	depth
LT7	-63.5474	-13.2509	-7.14428801637653	6.184	LT	L	depth
LT8	-66.2481	-13.8661	-6.4370015183719	6.184	LT	L	depth
LT9	-68.737	-15.0901	-7.38580163800036	6.184	LT	L	depth
LT10	-71.6956	-15.9948	-7.94881541244025	6.184	LT	L	depth
LC1	-30.5966	-30.9599	-18.2513095705058	6.184	LC	L	depth
LC2	-33.7042	-31.2104	-17.2656554387942	6.184	LC	L	depth
LC3	-37.0972	-31.0283	-16.9256901418978	6.184	LC	L	depth
LC7	-55.7057	-27.4378	-13.8865258758698	6.184	LC	L	depth
LC8	-60.9704	-26.7086	-12.1271211003218	6.184	LC	L	depth
LC9	-65.0726	-26.2317	-9.34204015812646	6.184	LC	L	depth
LC10	-68.4498	-26.7811	-8.03926934120819	6.184	LC	L	depth
LF1	-23.046	-57.7179	-11.4072425836486	6.184	LF	L	depth
LF2	-27.8082	-57.6838	-13.0132312080104	6.184	LF	L	depth
LF3	-33.166	-57.5744	-14.3984602897253	6.184	LF	L	depth
LF4	-37.8833	-57.4373	-15.5969709626035	6.184	LF	L	depth
LF5	-43.7358	-56.581	-15.9817074106797	6.184	LF	L	depth
LF6	-49.5896	-54.5489	-15.0445793520229	6.184	LF	L	depth
LF7	-54.7119	-54.5682	-15.9162226230398	6.184	LF	L	depth
LF8	-60.4244	-52.9559	-14.1411450955267	6.184	LF	L	depth
LF9	-67.8913	-52.1963	-11.8347244132817	6.184	LF	L	depth
LF10	-72.5447	-52.2971	-9.61494554691359	6.184	LF	L	depth
LV1	-5.61076	-85.3752	4.04348927529438	6.184	LV	L	depth
LV2	-11.772	-86.659	6.40533629102269	6.184	LV	L	depth
LV3	-15.3759	-85.8756	7.37960631546341	6.184	LV	L	depth
LV4	-20.2184	-85.6253	9.19424730198869	6.184	LV	L	depth
LV5	-25.7558	-84.8818	9.53615476611125	6.184	LV	L	depth
LV6	-31.1428	-83.902	11.5464457160443	6.184	LV	L	depth
LV7	-36.2476	-82.1978	12.5960442912429	6.184	LV	L	depth
LV8	-41.5983	-79.8803	12.0940542741272	6.184	LV	L	depth
LV9	-46.6992	-78.1331	12.9002557133086	6.184	LV	L	depth
LV10	-52.2295	-77.4287	13.6656254845768	6.184	LV	L	depth
LZ1	-3.63142	-82.5294	26.3687810913601	6.184	LZ	L	depth
LZ2	-8.16942	-82.7676	24.5927881032578	6.184	LZ	L	depth
LZ3	-12.6176	-81.7531	24.2534568914884	6.184	LZ	L	depth
LZ4	-16.7149	-80.324	25.2358080521098	6.184	LZ	L	depth
LZ5	-22.9466	-78.9056	28.0821110257548	6.184	LZ	L	depth
LZ6	-28.5865	-78.8929	28.6136066652943	6.184	LZ	L	depth
LZ7	-32.6918	-78.6815	28.6767554718774	6.184	LZ	L	depth
LZ8	-38.3141	-78.8724	27.5145317089952	6.184	LZ	L	depth
LZ9	-44.8018	-78.0857	25.4439577068913	6.184	LZ	L	depth
LZ10	-50.1024	-77.2348	25.2708796680894	6.184	LZ	L	depth
LX1	-4.85444	-52.6485	12.3833559879884	6.184	LX	L	depth
LX2	-12.2678	-47.1586	12.5473816097201	6.184	LX	L	depth
LX3	-21.8111	-45.2443	12.1277990943108	6.184	LX	L	depth
LX8	-56.6025	-34.7477	18.2864465916017	6.184	LX	L	depth
LX9	-64.4375	-31.5555	19.7472132136598	6.184	LX	L	depth
LX10	-70.9363	-31.2003	20.1399051453816	6.184	LX	L	depth
LP1	-1.68958	-60.6396	46.7385389155312	6.184	LP	L	depth
LP2	-7.54959	-63.1889	47.5827956577761	6.184	LP	L	depth
LP3	-12.9179	-63.9921	47.8291314840858	6.184	LP	L	depth
