name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	ind.region
RX1	7.54404	-45.1863	27.5843313689989	-999	RX	R	depth	6.83883	-42.3132	27.6213	isthmuscingulate
RX2	13.6685	-47.4854	27.1259939521118	-999	RX	R	depth	13.1225	-43.5588	28.1281	isthmuscingulate
RX7	42.5808	-49.7393	24.5124475182126	-999	RX	R	depth	45.4885	-43.3351	27.5954	supramarginal
RX8	47.3751	-46.2065	26.5488221757105	-999	RX	R	depth	51.727	-43.0162	27.8761	supramarginal
RX9	57.158	-45.9577	29.6373277283124	-999	RX	R	depth	58.4854	-42.6709	28.1804	supramarginal
RX10	64.6566	-47.4174	28.9329011365159	-999	RX	R	depth	65.2741	-43.3684	28.6353	supramarginal
RO1	-20.4795	32.2215	-25.3865618251935	-999	RO	L	depth	-18.2681	32.6368	-18.9535	lateralorbitofrontal
RO2	-11.652	32.7294	-22.1228523054512	-999	RO	L	depth	-9.48175	33.2721	-17.6184	medialorbitofrontal
RO3	-3.30393	33.3562	-18.1446343508531	-999	RO	L	depth	-1.78682	34.0402	-15.352	medialorbitofrontal
RO4	6.56035	35.9227	-17.1902885189491	-999	RO	R	depth	6.91779	35.9043	-13.1851	medialorbitofrontal
RO5	16.0741	36.578	-15.3946461038302	-999	RO	R	depth	15.6525	36.7253	-10.8762	lateralorbitofrontal
RO6	22.3005	37.1839	-14.122977177447	-999	RO	R	depth	23.3474	37.4933	-8.60974	lateralorbitofrontal
RO7	30.6184	32.3872	-12.0636003037809	-999	RO	R	depth	31.5622	38.2876	-6.32205	lateralorbitofrontal
RO8	38.6145	35.2663	-9.85349928686182	-999	RO	R	depth	40.297	39.1086	-4.01311	parsorbitalis
RO9	49.605	41.3714	-5.47165276261034	-999	RO	R	depth	49.0832	39.7439	-2.67796	parsorbitalis
RQ1	5.61681	46.3807	12.859784639097	-999	RQ	R	depth	6.55282	46.2047	10.5635	rostralanteriorcingulate
RQ2	9.61673	45.2078	13.737645088066	-999	RQ	R	depth	12.22	46.6871	11.8881	rostralanteriorcingulate
RQ5	24.2368	40.7289	19.0803472263134	-999	RQ	R	depth	28.3382	44.2408	15.2752	rostralmiddlefrontal
RQ6	31.1319	41.8181	21.4354165289067	-999	RQ	R	depth	34.0052	44.7233	16.5999	rostralmiddlefrontal
RQ7	36.9287	43.0764	24.1680931270294	-999	RQ	R	depth	39.1824	44.1362	18.0518	rostralmiddlefrontal
RQ8	42.7515	43.1005	25.303706042261	-999	RQ	R	depth	43.8098	44.5654	19.3296	rostralmiddlefrontal
RQ9	48.2832	41.4999	25.1924257877099	-999	RQ	R	depth	48.9871	43.9783	20.7814	rostralmiddlefrontal
RV1	38.3777	10.9092	-9.53532806309813	-999	RV	R	depth	38.1193	15.9256	-6.99857	insula
RV2	36.2442	14.3404	-3.52505424390829	-999	RV	R	depth	37.6976	19.3135	-0.418786	insula
RV3	34.2478	15.8599	2.80495406968174	-999	RV	R	depth	36.318	21.4445	5.78683	insula
RV4	32.5253	19.3517	11.5744161926271	-999	RV	R	depth	34.8416	25.3303	12.8336	parsopercularis
RV5	34.1336	21.0571	21.3325345989919	-999	RV	R	depth	33.4102	27.6516	20.1064	rostralmiddlefrontal
RV6	33.8227	23.3719	28.37522045452	-999	RV	R	depth	32.0005	30.8256	26.1613	rostralmiddlefrontal
RV7	31.9976	25.6571	37.2533009619027	-999	RV	R	depth	31.6089	33.2001	33.4809	rostralmiddlefrontal
RV8	28.8537	29.4589	44.920937684096	-999	RV	R	depth	29.6276	36.5377	40.5797	rostralmiddlefrontal
RV9	26.602	32.6482	52.3747209494763	-999	RV	R	depth	29.2361	38.9121	47.8991	rostralmiddlefrontal
RT1	47.4587	-10.0443	0.928354274699216	-999	RT	R	depth	47.251	-6.63995	4.88844	insula
RT2	50.6315	-8.56944	0.311688119140915	-999	RT	R	depth	50.3252	-4.91613	4.80285	superiortemporal
RT3	55.3401	-8.20724	-1.29964059161293	-999	RT	R	depth	54.016	-4.92037	3.89948	superiortemporal
RT4	57.7648	-7.04079	-1.69525601518077	-999	RT	R	depth	56.0654	-3.77114	3.84241	superiortemporal
RT5	61.8798	-5.41146	-1.76032053510837	-999	RT	R	depth	60.2461	-2.70587	2.81178	superiortemporal
RT6	63.6282	-5.15363	-0.703936854953226	-999	RT	R	depth	62.8454	-2.57305	2.92878	superiortemporal
RT7	66.0087	-3.89796	-0.860136024148843	-999	RT	R	depth	65.9863	-1.5609	1.85135	superiortemporal
RC1	22.2909	-28.672	-12.616110727861	-999	RC	R	depth	22.9745	-28.6274	-6.72023	n/a
RC2	27.6076	-27.5354	-13.1163328758844	-999	RC	R	depth	28.6632	-27.2929	-6.62859	n/a
RC3	32.0226	-26.4868	-12.6357094460842	-999	RC	R	depth	32.7406	-25.8523	-5.62678	n/a
RC4	38.9057	-23.6972	-11.3912497969581	-999	RC	R	depth	38.4291	-24.5179	-5.53515	n/a
RC5	46.0774	-20.6201	-7.9181611984142	-999	RC	R	depth	44.0662	-22.9979	-4.46967	superiortemporal
RC6	50.4409	-18.7813	-5.90408720367853	-999	RC	R	depth	49.1832	-21.5045	-3.42547	superiortemporal
RC7	55.8058	-17.04	-4.49945605397039	-999	RC	R	depth	54.8717	-20.1701	-3.33374	superiortemporal
RC8	59.2974	-15.6741	-2.00950085033258	-999	RC	R	depth	58.9492	-18.7294	-2.33205	superiortemporal
RC9	63.7928	-14.4357	-1.25972430589687	-999	RC	R	depth	64.6378	-17.3949	-2.24032	superiortemporal
RC10	68.3164	-14.1826	-0.26227651427705	-999	RC	R	depth	70.7796	-15.3269	-1.22466	superiortemporal
RF1	22.4381	-41.9572	-13.3640135857396	-999	RF	R	depth	22.4723	-40.8996	-9.09446	fusiform
RF2	27.3462	-42.2547	-13.7500232153189	-999	RF	R	depth	28.1394	-40.4229	-7.88687	fusiform
RF3	31.1525	-41.5934	-13.6097932027594	-999	RF	R	depth	33.3382	-40.1584	-7.67428	fusiform
RF4	35.9966	-41.3762	-13.301912072478	-999	RF	R	depth	37.9655	-39.7347	-6.50921	fusiform
RF5	42.5068	-38.4222	-13.098024216586	-999	RF	R	depth	43.1191	-37.905	-6.50975	fusiform
RF6	48.9188	-36.4205	-9.56926802946182	-999	RF	R	depth	48.7861	-37.4285	-5.30215	middletemporal
RF7	55.4414	-35.8077	-7.76040603744243	-999	RF	R	depth	54.5048	-37.1374	-5.06831	middletemporal
RF8	61.4004	-36.8709	-5.31557371308017	-999	RF	R	depth	59.6521	-36.6873	-3.882	middletemporal
RF9	67.6376	-35.6078	-3.68860971885687	-999	RF	R	depth	65.3407	-35.3529	-3.79026	middletemporal
RF10	72.3641	-34.6976	-3.53928661294222	-999	RF	R	depth	70.4878	-34.9028	-2.60397	middletemporal
RI1	23.7068	-7.75969	-34.2236362170856	-999	RI	R	depth	25.8718	-9.92369	-27.127	entorhinal
RI2	27.9496	-7.35374	-33.4815209961213	-999	RI	R	depth	29.949	-8.4831	-26.1252	entorhinal
RI3	33.2328	-4.68	-31.3146539540396	-999	RI	R	depth	33.8629	-4.58469	-23.4603	n/a
RI4	36.2889	-4.30434	-32.3375943035978	-999	RI	R	depth	37.472	-3.3561	-23.4535	fusiform
RI5	39.8107	-0.587766	-29.6756073276345	-999	RI	R	depth	41.601	-2.10105	-23.4257	fusiform
RI6	44.3891	6.14036	-28.3941243676324	-999	RI	R	depth	45.1133	0.878159	-22.6584	superiortemporal
RI7	48.2774	8.53209	-27.4839597332301	-999	RI	R	depth	49.1389	2.50426	-20.683	superiortemporal
RI8	52.0773	8.84188	-25.9130701563382	-999	RI	R	depth	52.1465	4.93534	-19.8658	superiortemporal
RI9	56.4082	7.66642	-24.1229789907793	-999	RI	R	depth	56.7436	6.40235	-18.8428	superiortemporal
RI10	60.139	9.34882	-22.1159045986167	-999	RI	R	depth	60.791	8.88641	-17.9833	superiortemporal
RA1	19.5148	-1.84845	-28.6137031312302	-999	RA	R	depth	19.6928	-3.88464	-22.2288	n/a
RA2	22.7095	-3.5565	-28.0840750446212	-999	RA	R	depth	23.8819	-4.71634	-21.9165	n/a
RA3	27.0832	-4.1639	-29.2460354137957	-999	RA	R	depth	28.6125	-4.66375	-22.699	n/a
RA4	31.9731	-5.75168	-33.2282153521639	-999	RA	R	depth	32.9566	-6.05205	-25.3082	n/a
RA5	36.297	-6.42345	-32.3241794468078	-999	RA	R	depth	37.5321	-5.44286	-23.1693	fusiform
RA6	40.1522	-4.60342	-30.7753035903337	-999	RA	R	depth	41.6913	-5.23118	-22.9993	fusiform
RA7	46.8847	-2.19639	-29.9639063559971	-999	RA	R	depth	46.4519	-6.22198	-23.6396	inferiortemporal
RA8	52.4732	-1.21966	-28.4845586567724	-999	RA	R	depth	50.6109	-6.01031	-23.4695	middletemporal
RA9	58.0385	-2.03789	-28.786877454027	-999	RA	R	depth	55.3415	-5.95769	-24.252	middletemporal
RA10	61.8916	-2.50643	-28.8822029329203	-999	RA	R	depth	59.5005	-5.74604	-24.082	middletemporal
RB1	21.7158	-13.5301	-23.9040282229489	-999	RB	R	depth	21.9633	-15.2211	-17.5878	n/a
RB2	26.4202	-12.8809	-24.131653426202	-999	RB	R	depth	27.7338	-15.1155	-18.3278	n/a
RB3	31.8363	-13.7579	-25.133873991807	-999	RB	R	depth	32.9325	-14.851	-18.1152	n/a
RB4	36.0992	-13.5696	-28.1387333420137	-999	RB	R	depth	37.633	-13.755	-19.0398	fusiform
RB5	41.002	-12.6327	-27.2682511706592	-999	RB	R	depth	42.8318	-13.4903	-18.8272	inferiortemporal
RB6	45.9861	-11.3884	-26.0926994283641	-999	RB	R	depth	48.6021	-13.3849	-19.5672	inferiortemporal
RB7	53.9331	-11.5764	-25.6992118287508	-999	RB	R	depth	54.3207	-13.0939	-19.3334	middletemporal
RB8	62.2241	-10.4639	-26.4842336968934	-999	RB	R	depth	59.5713	-13.0147	-20.0946	middletemporal
RB9	68.3932	-9.97311	-25.3781591989455	-999	RB	R	depth	66.3297	-12.6708	-19.8183	middletemporal
RB10	72.916	-10.2604	-26.081431732907	-999	RB	R	depth	71.5801	-12.5917	-20.5795	middletemporal
LC1	-20.8847	-31.2041	-7.30699476121843	-999	LC	L	depth	-19.8902	-32.2922	-2.26524	n/a
LC2	-26.8445	-31.409	-7.42225500429093	-999	LC	L	depth	-26.6487	-32.6362	-2.54158	n/a
LC3	-32.3637	-31.1085	-8.2748619276158	-999	LC	L	depth	-32.9173	-31.9104	-2.9388	n/a
LC4	-38.9568	-31.9889	-9.28098286439898	-999	LC	L	depth	-39.6241	-32.4398	-4.18893	n/a
LC5	-44.478	-32.0854	-10.6842915421216	-999	LC	L	depth	-46.3309	-32.9694	-5.43906	bankssts
LC6	-50.9406	-28.9779	-11.1630556791207	-999	LC	L	depth	-53.1345	-31.7483	-5.9286	middletemporal
LC7	-58.113	-28.9141	-15.3175280784906	-999	LC	L	depth	-59.3214	-32.2513	-7.15744	middletemporal
LC8	-66.468	-29.9526	-14.8394178778662	-999	LC	L	depth	-66.0798	-32.5953	-7.43385	middletemporal
LC9	-72.1865	-30.3568	-15.1143189329109	-999	LC	L	depth	-72.8168	-32.0813	-8.8261	middletemporal
LB1	-25.5739	-11.861	-22.6409972382439	-999	LB	L	depth	-22.9615	-14.8531	-16.7788	n/a
LB2	-31.0064	-13.4876	-22.792493743109	-999	LB	L	depth	-28.7017	-16.0021	-15.8967	n/a
LB3	-35.7315	-14.6966	-20.8868076046565	-999	LB	L	depth	-32.9339	-16.8861	-13.977	n/a
LB4	-41.0138	-17.4005	-22.3668275422334	-999	LB	L	depth	-38.6742	-18.0349	-13.0949	n/a
LB5	-45.2589	-18.7598	-19.5541533652193	-999	LB	L	depth	-44.4144	-19.1839	-12.2128	fusiform
LB6	-48.7454	-20.4009	-15.6379426238436	-999	LB	L	depth	-48.5649	-21.2968	-11.1249	middletemporal
LB7	-54.5037	-21.2052	-13.4850627209835	-999	LB	L	depth	-54.3568	-22.2601	-9.26897	middletemporal
LB8	-62.3644	-22.1739	-15.2988121547782	-999	LB	L	depth	-59.6072	-22.3392	-8.50777	middletemporal
LB9	-67.7728	-24.1978	-14.6674889411399	-999	LB	L	depth	-65.3324	-24.0097	-7.55462	middletemporal
LB10	-70.3802	-24.8336	-11.4975785560144	-999	LB	L	depth	-70.6044	-24.9466	-5.67746	middletemporal
LA1	-22.597	-5.29481	-19.7935312005956	-999	LA	L	depth	-20.1925	-7.35585	-14.6537	n/a
LA2	-28.2961	-5.88175	-20.8295814977565	-999	LA	L	depth	-25.9113	-7.64691	-14.8876	n/a
LA3	-33.9806	-6.07214	-20.2826386654858	-999	LA	L	depth	-31.1617	-7.72597	-14.1264	n/a
LA4	-40.4315	-4.77849	-20.3232434342032	-999	LA	L	depth	-36.9105	-6.97364	-14.5024	n/a
LA5	-43.9858	-4.07363	-21.2636745105479	-999	LA	L	depth	-42.0877	-6.38039	-15.8309	superiortemporal
LA6	-48.3485	-3.79125	-20.272808622044	-999	LA	L	depth	-47.8064	-6.67143	-16.0647	superiortemporal
LA7	-54.8263	-4.43212	-21.2090825461569	-999	LA	L	depth	-53.5251	-6.96248	-16.2985	middletemporal
LA8	-61.4833	-2.89702	-22.3630442623263	-999	LA	L	depth	-58.7539	-6.18369	-16.6532	middletemporal
LA9	-65.8887	-4.6387	-20.9145662542073	-999	LA	L	depth	-64.5243	-6.2892	-15.9132	middletemporal
LA10	-69.4803	-4.37031	-20.9169033387563	-999	LA	L	depth	-69.7532	-5.51044	-16.268	middletemporal
LV1	-45.2161	12.4096	-9.46466666477233	-999	LV	L	depth	-42.3038	13.1496	-3.45563	insula
LV2	-49.8286	11.5547	-10.6360650457617	-999	LV	L	depth	-45.8914	12.7789	-4.5782	superiortemporal
LV3	-53.8129	10.5704	-10.4815295040419	-999	LV	L	depth	-48.9805	11.5768	-4.56362	superiortemporal
LV4	-55.7665	10.6545	-10.3950607291212	-999	LV	L	depth	-51.0601	11.4709	-4.64866	superiortemporal
LV5	-58.0321	10.5965	-9.80934002804051	-999	LV	L	depth	-54.6993	11.2857	-4.79745	superiortemporal
LV6	-59.6337	9.08663	-9.86960104835263	-999	LV	L	depth	-57.7368	9.89805	-5.75664	superiortemporal
LV7	-62.2862	8.60005	-9.48371746681484	-999	LV	L	depth	-61.8959	9.68635	-5.9267	superiortemporal
LV8	-64.0298	7.14757	-9.44023264212223	-999	LV	L	depth	-64.4652	8.51071	-5.89086	superiortemporal
LV9	-66.3663	6.92498	-9.41084702780487	-999	LV	L	depth	-67.5845	8.35189	-6.01839	superiortemporal
