name	x	y	z	size	group	hemisphere	type
LA1	-10.5579	-2.81862	-17.8878	-999	LA	L	depth
LA2	-15.3478	-1.68413	-18.5518	-999	LA	L	depth
LA3	-21.2725	-0.462889	-18.1266	-999	LA	L	depth
LA4	-26.6116	0.00604703	-18.616	-999	LA	L	depth
LA5	-31.3562	1.95745	-18.4446	-999	LA	L	depth
LA6	-37.281	3.17869	-18.0194	-999	LA	L	depth
LA7	-42.6201	3.64763	-18.5088	-999	LA	L	depth
LA8	-47.2828	4.99808	-18.2418	-999	LA	L	depth
LB1	-26.1215	-15.5841	-6.13749	-999	LB	L	depth
LB2	-32.0915	-15.1798	-6.54773	-999	LB	L	depth
LB3	-37.5125	-14.1099	-7.13269	-999	LB	L	depth
LB4	-42.2205	-13.5763	-7.70108	-999	LB	L	depth
LB5	-48.2725	-12.571	-8.2069	-999	LB	L	depth
LB6	-53.6481	-10.6843	-7.9565	-999	LB	L	depth
LB7	-58.3561	-10.1506	-8.52488	-999	LB	L	depth
LB8	-64.408	-9.14532	-9.03074	-999	LB	L	depth
LC1	-19.2726	-28.2874	-4.66708	-999	LC	L	depth
LC2	-24.4845	-27.6024	-4.22534	-999	LC	L	depth
LC3	-30.2456	-27.5831	-3.60897	-999	LC	L	depth
LC4	-35.4574	-26.8981	-3.16724	-999	LC	L	depth
LC5	-41.0096	-27.2637	-1.52418	-999	LC	L	depth
LC6	-46.8525	-26.6434	-1.00339	-999	LC	L	depth
LC7	-52.0644	-25.9585	-0.56173	-999	LC	L	depth
LC8	-57.6164	-26.324	1.08141	-999	LC	L	depth
LD1	-30.0594	-1.12775	8.20273	-999	LD	L	depth
LD2	-29.5873	1.17572	13.1015	-999	LD	L	depth
LD3	-28.4024	2.94291	18.0159	-999	LD	L	depth
LD4	-27.9303	5.24642	22.9147	-999	LD	L	depth
LD5	-26.3234	7.45793	26.6204	-999	LD	L	depth
LD6	-25.7695	9.16083	31.621	-999	LD	L	depth
LD7	-25.2974	11.4644	36.52	-999	LD	L	depth
LD8	-24.8619	15.1896	42.2356	-999	LD	L	depth
LE1	-7.64263	32.3061	21.9587	-999	LE	L	depth
LE2	-12.7274	33.2137	23.4661	-999	LE	L	depth
LE3	-17.263	34.7863	24.7853	-999	LE	L	depth
LE4	-22.9787	35.6297	26.3792	-999	LE	L	depth
LE5	-28.2272	37.7386	27.6828	-999	LE	L	depth
LE6	-32.5991	38.1098	29.2057	-999	LE	L	depth
LE7	-37.8476	40.2187	30.5095	-999	LE	L	depth
LE8	-43.4815	40.4615	32.2051	-999	LE	L	depth
LF1	-11.3873	43.6345	5.22768	-999	LF	L	depth
LF2	-16.5626	42.8999	4.89776	-999	LF	L	depth
LF3	-22.2784	43.7433	6.49148	-999	LF	L	depth
LF4	-27.4902	44.4304	6.97845	-999	LF	L	depth
LF5	-33.2513	44.4528	7.65344	-999	LF	L	depth
LF6	-38.2995	43.9389	8.34409	-999	LF	L	depth
LF7	-42.7532	44.9107	9.76512	-999	LF	L	depth
LF8	-48.5962	45.5336	10.3384	-999	LF	L	depth
LW1	-38.9494	-51.276	37.9345	-999	LW	L	depth
LW2	-44.7924	-50.6531	38.5079	-999	LW	L	depth
LW3	-49.9224	-50.5665	39.0965	-999	LW	L	depth
LW4	-55.7653	-49.9436	39.6698	-999	LW	L	depth
LW5	-60.3461	-49.1922	40.0703	-999	LW	L	depth
LW6	-65.4762	-49.1055	40.6591	-999	LW	L	depth
