name	x	y	z	size	group	hemisphere	type
LA1	-14.1173	0.199679	-23.3122469422299	-999	LA	L	depth
LA2	-18.0336	2.06783	-23.8336048758214	-999	LA	L	depth
LA3	-22.936	3.28397	-23.5226829791386	-999	LA	L	depth
LA4	-28.0981	3.01003	-24.3939891173073	-999	LA	L	depth
LA5	-33.2856	4.46625	-23.631018273083	-999	LA	L	depth
LA6	-39.027	5.78124	-22.47628281571	-999	LA	L	depth
LA7	-43.3125	6.4532	-23.1704918645652	-999	LA	L	depth
LA8	-47.1158	8.1539	-22.2004984374695	-999	LA	L	depth
LB1	-28.095	-15.3473	-12.3647433003219	-999	LB	L	depth
LB2	-33.7521	-14.7894	-12.2153132358553	-999	LB	L	depth
LB3	-38.909	-12.4285	-11.5705807464215	-999	LB	L	depth
LB4	-43.1906	-10.9058	-11.966280558477	-999	LB	L	depth
LB5	-48.5093	-10.2651	-14.5071030462687	-999	LB	L	depth
LB6	-54.9186	-8.46039	-15.3080568338207	-999	LB	L	depth
LB7	-60.3675	-8.03205	-16.709808366317	-999	LB	L	depth
LB8	-66.755	-7.01273	-17.7440788106259	-999	LB	L	depth
LC1	-20.3425	-27.464	-10.3995886724412	-999	LC	L	depth
LC2	-25.4906	-27.4529	-10.2102607337972	-999	LC	L	depth
LC3	-31.289	-28.0789	-9.79945921817697	-999	LC	L	depth
LC4	-36.6364	-27.1068	-9.4048810515841	-999	LC	L	depth
LC5	-43.1169	-26.9763	-7.4399203191715	-999	LC	L	depth
LC6	-49.5282	-26.4314	-7.93506120334755	-999	LC	L	depth
LC7	-54.1711	-25.9003	-8.91401403752399	-999	LC	L	depth
LC8	-59.4297	-26.2866	-8.42774332357752	-999	LC	L	depth
LD1	-31.8144	-0.923791	7.52231454612777	-999	LD	L	depth
LD2	-31.1745	0.838237	13.1401053108549	-999	LD	L	depth
LD3	-28.9146	1.79277	18.5379939830448	-999	LD	L	depth
LD4	-27.4348	3.47736	24.0225959110208	-999	LD	L	depth
LD5	-25.3593	4.96716	28.3039582598044	-999	LD	L	depth
LD6	-25.316	5.78717	33.6514990349592	-999	LD	L	depth
LD7	-26.4212	7.02745	38.9371071133601	-999	LD	L	depth
LD8	-27.0377	10.5126	45.7263987259504	-999	LD	L	depth
LE1	-9.11905	31.9082	26.970438896372	-999	LE	L	depth
LE2	-14.6077	32.3959	26.6220511936939	-999	LE	L	depth
LE3	-18.8123	33.4587	25.78330765318	-999	LE	L	depth
LE4	-24.5377	34.0337	27.4153555558959	-999	LE	L	depth
LE5	-29.6046	35.2014	31.3436539475724	-999	LE	L	depth
LE6	-33.7862	33.1503	35.6655562071518	-999	LE	L	depth
LE7	-39.3443	33.3502	38.1870071140342	-999	LE	L	depth
LE8	-45.0757	34.0387	38.536962996264	-999	LE	L	depth
LF1	-14.6454	43.0744	4.31838663504931	-999	LF	L	depth
LF2	-20.1627	41.1091	4.63596609726222	-999	LF	L	depth
LF3	-27.8071	40.4111	7.25570912278042	-999	LF	L	depth
LF4	-34.2952	41.4783	8.72063593744609	-999	LF	L	depth
LF5	-39.2331	43.3542	10.1326791249296	-999	LF	L	depth
LF6	-43.454	42.9759	11.056778597971	-999	LF	L	depth
LF7	-48.1093	43.8914	12.7622673041784	-999	LF	L	depth
LF8	-53.2046	44.5601	12.5811813505269	-999	LF	L	depth
LW1	-40.3942	-50.4442	36.6991856150128	-999	LW	L	depth
LW2	-44.8344	-49.3839	37.720781657706	-999	LW	L	depth
LW3	-50.4823	-48.3184	38.3422858177868	-999	LW	L	depth
LW4	-56.4979	-47.8819	38.3707678460541	-999	LW	L	depth
LW5	-60.0832	-47.5358	38.0109349332601	-999	LW	L	depth
LW6	-64.2275	-48.0188	38.5113210718162	-999	LW	L	depth
