name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	das.region	stein.region
LX1	-9.05006	-53.9151	26.035270099829	-999	LX	L	depth	-9.98019	-53.4032	31.2464	Left PCu precuneus	precuneus	n/a	n/a
LX2	-15.6758	-51.7424	28.6858740645622	-999	LX	L	depth	-15.627	-51.4604	32.9374	Left Cerebral White Matter	precuneus	n/a	n/a
LX5	-33.6526	-52.8598	34.5272385823467	-999	LX	L	depth	-34.8513	-46.6878	38.2941	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LX6	-39.0066	-50.5694	37.1129601912561	-999	LX	L	depth	-41.6606	-45.8015	40.3193	Left Cerebral White Matter	inferiorparietal	n/a	n/a
LX7	-43.263	-46.8649	36.9713718775245	-999	LX	L	depth	-47.3074	-43.8587	42.0105	Left Cerebral White Matter	supramarginal	n/a	n/a
LX8	-53.8309	-44.9726	35.0690015921824	-999	LX	L	depth	-54.0758	-41.9151	43.6506	Left SMG supramarginal gyrus	supramarginal	n/a	n/a
LX9	-61.3058	-43.996	36.8820927569341	-999	LX	L	depth	-60.8849	-41.0289	45.6758	Left SMG supramarginal gyrus	supramarginal	n/a	n/a
LC1	-26.4458	-33.8133	-9.01518931505256	-999	LC	L	depth	-26.0211	-33.6237	-2.85816	Left Hippocampus	n/a	DG	Left DG
LC2	-30.9156	-35.4669	-10.7632026783084	-999	LC	L	depth	-31.6687	-33.1828	-2.0287	Left Hippocampus	parahippocampal	DG	Left CA1
LC3	-35.4653	-35.3329	-12.5833895392191	-999	LC	L	depth	-37.2764	-33.1772	-2.26218	Left Inf Lat Vent	fusiform	n/a	n/a
LC6	-52.9344	-30.2382	-13.668356527312	-999	LC	L	depth	-54.1795	-32.29	-0.836714	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LC7	-60.7837	-29.2866	-15.6294338757494	-999	LC	L	depth	-59.7872	-32.2844	-1.07019	Left Cerebral White Matter	middletemporal	n/a	n/a
LC8	-65.8941	-29.382	-14.4985678773394	-999	LC	L	depth	-64.3134	-31.8445	-0.194044	Left Cerebral White Matter	middletemporal	n/a	n/a
LC9	-72.3763	-29.9215	-9.85672379900923	-999	LC	L	depth	-71.0825	-31.4026	0.588733	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
LB1	-28.5784	-8.7319	-28.6833956489096	-999	LB	L	depth	-29.1661	-12.1224	-21.1627	Left Cerebral White Matter	n/a	CA1	Left CA1
LB2	-34.0302	-10.0931	-29.6597750759469	-999	LB	L	depth	-33.7731	-12.3063	-18.8672	Left Inf Lat Vent	n/a	n/a	n/a
LB3	-40.324	-10.5248	-27.5364106157629	-999	LB	L	depth	-39.4608	-11.4303	-16.975	Left Cerebral White Matter	fusiform	n/a	n/a
LB4	-43.7408	-12.1588	-26.1236494780422	-999	LB	L	depth	-44.0278	-12.0495	-15.7425	Left Cerebral White Matter	inferiortemporal	n/a	n/a
LB5	-48.1712	-10.7868	-22.8244896099992	-999	LB	L	depth	-49.7154	-11.1734	-13.85	Left Cerebral White Matter	middletemporal	n/a	n/a
LB6	-54.6542	-9.83694	-19.686689003786	-999	LB	L	depth	-55.4442	-11.3562	-11.6013	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
LB7	-62.5805	-8.24488	-18.1991224501185	-999	LB	L	depth	-61.0918	-10.9153	-10.7718	Left MTG middle temporal gyrus	middletemporal	n/a	Left Middle Temporal Gyrus
LB8	-68.5136	-9.34828	-17.4703611742057	-999	LB	L	depth	-65.6988	-11.0993	-8.47646	n/a	middletemporal	n/a	n/a
RT1	42.2915	-0.884186	-4.55298279886154	-999	RT	R	depth	42.1784	3.0529	-1.53555	Right PIns posterior insula	insula	n/a	n/a
RT2	45.4488	-1.43663	-5.04939035499508	-999	RT	R	depth	45.5431	3.04954	-1.39546	n/a	insula	n/a	n/a
RT3	48.4932	-2.47196	-5.51656863786555	-999	RT	R	depth	48.9077	3.0462	-1.25538	Right PP planum polare	superiortemporal	n/a	n/a
RT4	51.9572	-3.54695	-5.70419700835277	-999	RT	R	depth	52.2723	3.04284	-1.11529	Right PP planum polare	superiortemporal	n/a	n/a
RT5	55.8971	-3.67816	-7.35424748784532	-999	RT	R	depth	55.7178	3.66314	-2.39445	Right Cerebral White Matter	superiortemporal	n/a	n/a
RT6	59.9491	-3.68886	-7.90299512372795	-999	RT	R	depth	59.0824	3.65979	-2.25437	Right STG superior temporal gyrus	superiortemporal	n/a	n/a
RT7	63.5911	-3.45892	-7.88621346633341	-999	RT	R	depth	62.4469	3.65644	-2.1143	Right STG superior temporal gyrus	superiortemporal	n/a	n/a
RB1	26.7789	-14.4846	-24.6298998549167	-999	RB	R	depth	29.0719	-14.2984	-18.022	Right Hippocampus	n/a	SUB	Right Sub
RB2	31.0468	-14.707	-24.0820408352814	-999	RB	R	depth	33.5582	-14.3029	-17.8352	n/a	n/a	CA1	Right CA1
RB3	35.7831	-15.8735	-24.5524663052735	-999	RB	R	depth	38.0443	-14.3074	-17.6485	Right Cerebral White Matter	n/a	n/a	n/a
RB4	39.7806	-16.6602	-23.6896692688233	-999	RB	R	depth	42.4904	-13.8767	-16.3987	Right ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
RB5	43.3324	-17.0068	-22.8020981635664	-999	RB	R	depth	46.9766	-13.8812	-16.2119	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RB6	47.9088	-16.9404	-21.62329839474	-999	RB	R	depth	51.4227	-13.4503	-14.9623	Right Cerebral White Matter	superiortemporal	n/a	n/a
RB7	53.4089	-17.3078	-22.1463801704578	-999	RB	R	depth	55.9089	-13.4549	-14.7754	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
RB8	59.2327	-17.2546	-22.8205090068013	-999	RB	R	depth	60.395	-13.4593	-14.5886	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RB9	65.404	-16.5954	-20.5948867413241	-999	RB	R	depth	64.8412	-13.0284	-13.339	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RB10	70.7316	-16.9897	-19.3231816715962	-999	RB	R	depth	69.3273	-13.033	-13.1522	n/a	middletemporal	n/a	n/a
RC1	24.8968	-27.4913	-14.63728629763	-999	RC	R	depth	26.1766	-28.2506	-11.0013	Right Cerebral White Matter	n/a	CA1	Right CA1
RC2	28.4016	-29.9415	-16.2326012372921	-999	RC	R	depth	31.7443	-27.8209	-9.70477	Right PHG parahippocampal gyrus	n/a	n/a	Right CA1
RC3	33.2745	-31.0558	-16.0757183552991	-999	RC	R	depth	37.312	-27.3913	-8.40837	Right Cerebral White Matter	n/a	n/a	n/a
RC4	41.358	-30.605	-14.0166646701396	-999	RC	R	depth	42.8797	-26.9617	-7.11204	Right Cerebral White Matter	n/a	n/a	n/a
RC7	60.3339	-29.7127	-10.9271815946489	-999	RC	R	depth	58.5421	-25.0479	-4.68871	Right Cerebral White Matter	middletemporal	n/a	n/a
RC8	66.0022	-28.7574	-9.74893896470077	-999	RC	R	depth	64.1097	-24.6182	-3.39233	Right Cerebral White Matter	middletemporal	n/a	n/a
RC9	71.4701	-29.3711	-7.22732650310694	-999	RC	R	depth	69.6774	-24.1885	-2.09592	Right MTG middle temporal gyrus	middletemporal	n/a	Right Middle Temporal Gyrus
RF1	31.374	-48.0939	-11.3578755863943	-999	RF	R	depth	28.7671	-43.8908	-1.97145	Right Cerebral White Matter	fusiform	n/a	n/a
RF2	35.7515	-47.7685	-10.6705879132509	-999	RF	R	depth	33.2133	-43.46	-0.721759	Right Cerebral White Matter	lingual	n/a	n/a
RF3	40.2325	-46.7732	-9.59319623537315	-999	RF	R	depth	37.6995	-43.4645	-0.534969	Right Cerebral White Matter	fusiform	n/a	n/a
RF6	54.4123	-42.6384	-5.84004699578459	-999	RF	R	depth	51.1587	-41.9837	0.731978	Right Cerebral White Matter	middletemporal	n/a	n/a
RF7	59.2797	-43.1362	-2.53036949263593	-999	RF	R	depth	55.6048	-41.5531	1.98171	Right Cerebral White Matter	middletemporal	n/a	n/a
RF8	64.0083	-44.3608	-1.28343117256379	-999	RF	R	depth	60.0911	-41.5571	2.17685	Right Cerebral White Matter	middletemporal	n/a	n/a
RF9	68.625	-45.4346	-1.29173913333409	-999	RF	R	depth	64.5772	-41.5606	2.38133	Right MTG middle temporal gyrus	middletemporal	n/a	n/a
RF10	71.2798	-45.5217	-0.0306201684467189	-999	RF	R	depth	67.9018	-41.123	3.70072	n/a	middletemporal	n/a	n/a
RX1	5.63225	-43.8536	33.3247651548023	-999	RX	R	depth	4.52683	-40.551	40.4898	Right Cerebral White Matter	isthmuscingulate	n/a	n/a
RX2	14.9052	-44.8732	32.2383259905092	-999	RX	R	depth	12.4176	-40.9976	39.6817	Right Cerebral White Matter	precuneus	n/a	n/a
RX6	41.7436	-47.1004	33.2284034382747	-999	RX	R	depth	38.212	-42.5161	40.0767	Right Cerebral White Matter	inferiorparietal	n/a	n/a
RX7	47.6565	-45.6967	34.5148045098985	-999	RX	R	depth	44.9412	-42.5214	40.3834	Right AnG angular gyrus	inferiorparietal	n/a	n/a
RX8	54.4344	-46.7641	35.771182388138	-999	RX	R	depth	51.6705	-42.527	40.6903	Right Cerebral White Matter	inferiorparietal	n/a	n/a
RX9	59.4466	-49.4676	35.6395720893155	-999	RX	R	depth	58.3588	-43.5898	41.3821	Right AnG angular gyrus	inferiorparietal	n/a	n/a
RX10	63.7358	-50.9162	35.1054806457888	-999	RX	R	depth	65.088	-43.5952	41.6888	n/a	inferiorparietal	n/a	n/a
RU1	8.31193	-63.7498	22.444797203604	-999	RU	R	depth	6.84107	-56.4124	30.4515	Right PCu precuneus	precuneus	n/a	n/a
RU2	15.0093	-62.3352	22.6683611385875	-999	RU	R	depth	13.5702	-56.4177	30.7582	Right Cun cuneus	precuneus	n/a	n/a
RU3	21.9652	-62.1321	23.6276971843131	-999	RU	R	depth	20.2995	-56.4232	31.0649	Right Cerebral White Matter	precuneus	n/a	n/a
RU4	27.4404	-63.1035	23.520616585713	-999	RU	R	depth	27.0688	-56.869	30.2056	Right Cerebral White Matter	superiorparietal	n/a	n/a
RU5	35.3661	-61.5457	24.4016893898168	-999	RU	R	depth	33.798	-56.8744	30.5124	Right Cerebral White Matter	superiorparietal	n/a	n/a
RU6	42.3431	-60.6726	22.4721946956207	-999	RU	R	depth	39.4457	-57.3193	29.602	Right AnG angular gyrus	inferiorparietal	n/a	n/a
RU7	49.1962	-62.4835	21.7686134760215	-999	RU	R	depth	46.2148	-57.7651	28.7428	Right AnG angular gyrus	inferiorparietal	n/a	n/a
RU8	55.0568	-63.5184	23.5295143624702	-999	RU	R	depth	52.9031	-58.8279	29.4346	Right AnG angular gyrus	inferiorparietal	n/a	n/a
RU9	60.4529	-63.4291	22.899871054304	-999	RU	R	depth	59.6723	-59.2737	28.5755	n/a	inferiorparietal	n/a	n/a
RU10	67.07	-64.4722	22.3424401231092	-999	RU	R	depth	66.4417	-59.7195	27.7162	n/a	inferiorparietal	n/a	n/a
RR1	14.199	-60.4002	-0.317730097303026	-999	RR	R	depth	15.737	-58.8821	5.17889	Right Cerebral White Matter	lingual	n/a	n/a
RR2	18.4221	-60.4982	-1.66594520765902	-999	RR	R	depth	20.2232	-58.8856	5.38337	Right Cerebral White Matter	lingual	n/a	n/a
RR3	25.3322	-61.7711	-2.49145396515142	-999	RR	R	depth	25.8309	-58.8901	5.639	Right Cerebral White Matter	lingual	n/a	n/a
RR4	31.6955	-61.1211	-2.13394302352129	-999	RR	R	depth	31.4385	-58.8947	5.89463	Right Cerebral White Matter	inferiorparietal	n/a	n/a
RR5	37.5131	-58.7015	-3.45685439489852	-999	RR	R	depth	37.1272	-58.2821	4.59916	Right Cerebral White Matter	lateraloccipital	n/a	n/a
RR6	45.1306	-57.0316	-0.225285954060393	-999	RR	R	depth	42.7348	-58.2865	4.85476	Right Cerebral White Matter	middletemporal	n/a	n/a
RR7	52.2662	-57.589	-0.764092621351315	-999	RR	R	depth	48.3825	-58.7315	3.94441	Right Cerebral White Matter	inferiortemporal	n/a	n/a
RR8	58.5337	-58.8105	-0.912247576815916	-999	RR	R	depth	53.9901	-58.7359	4.20003	Right ITG inferior temporal gyrus	inferiortemporal	n/a	n/a
RR9	64.1857	-60.1601	-0.168702720516634	-999	RR	R	depth	59.5978	-58.7404	4.45566	Right ITG inferior temporal gyrus	middletemporal	n/a	n/a
RY1	8.57752	-74.6498	40.6135892808611	-999	RY	R	depth	6.99208	-63.818	49.1158	Right Cerebral White Matter	precuneus	n/a	n/a
RY2	14.0673	-73.2913	42.5762216491386	-999	RY	R	depth	12.6006	-62.3246	50.1523	Right PCu precuneus	precuneus	n/a	n/a
RY3	16.6213	-70.6534	45.1449651965286	-999	RY	R	depth	17.0876	-60.8305	51.1376	Right Cerebral White Matter	superiorparietal	n/a	n/a
RY4	19.9303	-69.1057	48.4512310918193	-999	RY	R	depth	22.6154	-59.9539	53.7253	Right Cerebral White Matter	superiorparietal	n/a	n/a
RY5	25.7194	-67.3095	49.8738316813174	-999	RY	R	depth	28.2239	-58.4606	54.7618	Right AnG angular gyrus	superiorparietal	n/a	n/a
RY6	33.3456	-66.0601	48.3648314144071	-999	RY	R	depth	32.6701	-58.0239	56.1323	Right Cerebral White Matter	inferiorparietal	n/a	n/a
RY7	40.6194	-66.1349	48.2620021116224	-999	RY	R	depth	38.2386	-56.09	58.3347	Right Cerebral White Matter	inferiorparietal	n/a	n/a
RY8	44.3388	-65.4875	50.0405944036421	-999	RY	R	depth	43.8064	-55.654	59.7563	Right AnG angular gyrus	inferiorparietal	n/a	n/a
RL1	4.07608	-77.082	23.2107484897434	-999	RL	R	depth	3.18676	-69.8036	29.8704	Right Cun cuneus	cuneus	n/a	n/a
RL2	10.2811	-77.6933	24.5762528554085	-999	RL	R	depth	8.75448	-69.3677	31.2919	Right Cerebral White Matter	cuneus	n/a	n/a
RL3	15.8696	-78.2373	24.8813831431204	-999	RL	R	depth	14.3621	-69.3722	31.5477	Right Cerebral White Matter	precuneus	n/a	n/a
RL4	19.9419	-77.007	26.78008507035	-999	RL	R	depth	19.9298	-68.9362	32.9692	Right Cerebral White Matter	superiorparietal	n/a	n/a
RL5	24.235	-76.3398	27.8112159247239	-999	RL	R	depth	24.416	-68.9398	33.1738	Right SOG superior occipital gyrus	superiorparietal	n/a	n/a
RL6	30.7966	-76.5765	28.4763469390763	-999	RL	R	depth	29.9837	-68.5039	34.5954	Right Cerebral White Matter	inferiorparietal	n/a	n/a
RL7	36.3801	-75.7053	28.4226621065274	-999	RL	R	depth	35.5914	-68.5083	34.851	Right Cerebral White Matter	inferiorparietal	n/a	n/a
RL8	42.4901	-74.188	29.3610170286459	-999	RL	R	depth	41.1591	-68.0725	36.2727	Right MOG middle occipital gyrus	inferiorparietal	n/a	n/a
RL9	48.4149	-73.942	29.9045084103213	-999	RL	R	depth	46.7667	-68.0769	36.5283	Right MOG middle occipital gyrus	inferiorparietal	n/a	n/a
RL10	53.373	-73.3625	31.1894256698204	-999	RL	R	depth	52.3344	-67.6411	37.9499	n/a	inferiorparietal	n/a	n/a
RV1	5.78962	-79.5446	35.7467245766101	-999	RV	R	depth	5.947	-70.6896	43.6092	Right Cun cuneus	precuneus	n/a	n/a
RV2	9.64855	-79.5235	37.6117773237911	-999	RV	R	depth	9.27157	-70.2518	44.9286	Right PCu precuneus	precuneus	n/a	n/a
RV3	13.8795	-78.5422	38.7485044327238	-999	RV	R	depth	13.7587	-68.7576	45.914	Right Cun cuneus	superiorparietal	n/a	n/a
RV4	18.2057	-78.3111	40.2292185135454	-999	RV	R	depth	18.2039	-69.8186	46.5036	Right Cun cuneus	superiorparietal	n/a	n/a
RV5	23.5111	-77.4222	41.2822009482771	-999	RV	R	depth	22.65	-69.3818	47.874	Right Cerebral White Matter	superiorparietal	n/a	n/a
RV6	27.5388	-77.0384	41.3541270914759	-999	RV	R	depth	27.1362	-69.3853	48.0785	Right SOG superior occipital gyrus	superiorparietal	n/a	n/a
RV7	31.4364	-75.9858	42.1038565012434	-999	RV	R	depth	31.5823	-68.9485	49.449	Right MOG middle occipital gyrus	inferiorparietal	n/a	n/a
RV8	35.6995	-75.6152	41.4279466132789	-999	RV	R	depth	36.0685	-68.9522	49.6536	Right MOG middle occipital gyrus	inferiorparietal	n/a	n/a
RV9	41.2184	-76.6095	41.8354708379962	-999	RV	R	depth	40.5138	-70.0132	50.2432	Right MOG middle occipital gyrus	inferiorparietal	n/a	n/a
RV10	45.6935	-76.1742	43.0738618286139	-999	RV	R	depth	44.96	-69.5764	51.6137	Right MOG middle occipital gyrus	inferiorparietal	n/a	n/a
RP1	4.2341	-61.5774	41.9935175457475	-999	RP	R	depth	2.67386	-52.0951	51.2752	Right PCu precuneus	precuneus	n/a	n/a
RP2	8.42669	-63.1958	43.4037559483173	-999	RP	R	depth	5.9576	-52.7149	52.9797	Right PCu precuneus	precuneus	n/a	n/a
