name	x	y	z	size	group	hemisphere	type
RC1	33.2929	-27.5328	-5.99473	-999	RC	R	depth
RC2	35.6648	-27.3231	-7.27941	-999	RC	R	depth
RC3	40.1222	-26.6755	-7.08465	-999	RC	R	depth
RC4	44.5851	-25.2175	-7.8502	-999	RC	R	depth
RC5	48.151	-24.6995	-7.69437	-999	RC	R	depth
RC6	51.8123	-24.2574	-8.45994	-999	RC	R	depth
RC7	56.1348	-22.2803	-8.32341	-999	RC	R	depth
RC8	59.2549	-21.827	-8.18713	-999	RC	R	depth
RC9	64.2536	-21.1907	-8.8943	-999	RC	R	depth
RC10	67.2387	-19.4077	-8.81618	-999	RC	R	depth
RB1	36.3335	-17.6466	-15.5191	-999	RB	R	depth
RB2	42.1281	-16.8046	-15.266	-999	RB	R	depth
RB3	47.7877	-14.6331	-15.071	-999	RB	R	depth
RB4	53.4923	-12.9048	-14.8567	-999	RB	R	depth
RB5	58.7061	-10.7981	-14.6812	-999	RB	R	depth
RB6	64.4107	-9.06982	-14.4669	-999	RB	R	depth
RB7	70.2053	-8.22793	-14.2137	-999	RB	R	depth
RB8	75.8649	-6.05643	-14.0188	-999	RB	R	depth
RS1	34.196	-42.9177	1.61506	-999	RS	R	depth
RS2	36.5147	-43.4803	1.7513	-999	RS	R	depth
RS3	41.107	-44.1622	2.00432	-999	RS	R	depth
RS4	44.8078	-44.9738	2.21842	-999	RS	R	depth
RS5	48.018	-45.4063	2.40507	-999	RS	R	depth
RS6	53.0561	-46.0224	2.70053	-999	RS	R	depth
RS7	56.1707	-46.3743	3.89958	-999	RS	R	depth
RS8	60.7629	-47.0553	4.17343	-999	RS	R	depth
LA1	-26.3462	0.456029	-21.6369	-999	LA	L	depth
LA2	-32.3713	1.01978	-21.0269	-999	LA	L	depth
LA3	-38.1659	0.177891	-21.2802	-999	LA	L	depth
LA4	-44.1037	-0.549841	-20.1513	-999	LA	L	depth
LA5	-49.9937	-1.3157	-19.483	-999	LA	L	depth
LA6	-55.3425	-2.09277	-19.7168	-999	LA	L	depth
LA7	-61.2326	-2.85863	-19.0486	-999	LA	L	depth
LA8	-67.2577	-2.29488	-18.4387	-999	LA	L	depth
LB1	-36.765	-19.677	-13.9368	-999	LB	L	depth
LB2	-41.4472	-18.1085	-14.2287	-999	LB	L	depth
LB3	-47.4724	-17.5447	-13.6188	-999	LB	L	depth
LB4	-53.3568	-17.5002	-13.9108	-999	LB	L	depth
LB5	-59.3764	-16.1261	-14.2612	-999	LB	L	depth
LB6	-64.0643	-15.368	-13.5928	-999	LB	L	depth
LB7	-70.0838	-13.9939	-13.9431	-999	LB	L	depth
LB8	-76.0638	-13.8733	-13.3138	-999	LB	L	depth
LC1	-30.74	-20.2407	-14.5467	-999	LC	L	depth
LC2	-34.4014	-20.6828	-13.7812	-999	LC	L	depth
LC3	-38.8588	-21.3304	-13.9759	-999	LC	L	depth
LC4	-42.5596	-20.5189	-14.19	-999	LC	L	depth
LC5	-47.1125	-21.0904	-13.4634	-999	LC	L	depth
LC6	-50.6783	-21.6084	-13.6192	-999	LC	L	depth
LC7	-55.1357	-22.2561	-13.8139	-999	LC	L	depth
LC8	-58.8871	-21.8117	-13.0872	-999	LC	L	depth
LC9	-63.3445	-22.4593	-13.282	-999	LC	L	depth
LC10	-66.9103	-22.9774	-13.4378	-999	LC	L	depth
LS1	-34.3891	-43.1231	1.49109	-999	LS	L	depth
LS2	-37.82	-44.9707	1.39354	-999	LS	L	depth
LS3	-42.0469	-47.024	0.33566	-999	LS	L	depth
LS4	-45.5228	-48.4285	0.218699	-999	LS	L	depth
LS5	-48.9537	-50.2762	0.121156	-999	LS	L	depth
LS6	-53.1778	-51.9243	-1.41685	-999	LS	L	depth
LS7	-56.6088	-53.7719	-1.51439	-999	LS	L	depth
LS8	-59.6389	-55.1117	-1.61186	-999	LS	L	depth
LD1	-23.3093	-22.7141	-18.2649	-999	LD	L	depth
LD2	-26.8356	-24.4857	-17.4411	-999	LD	L	depth
LD3	-30.0513	-24.863	-16.656	-999	LD	L	depth
LD4	-34.5142	-26.3209	-15.8905	-999	LD	L	depth
LD5	-38.0884	-28.0545	-14.6059	-999	LD	L	depth
LD6	-41.7499	-28.4965	-13.8403	-999	LD	L	depth
LD7	-46.1678	-30.3976	-13.0555	-999	LD	L	depth
LD8	-49.8291	-30.8397	-12.2899	-999	LD	L	depth
LD9	-53.0981	-31.9892	-10.0839	-999	LD	L	depth
LD10	-56.7596	-32.4313	-9.31829	-999	LD	L	depth
LD11	-61.3124	-33.0028	-8.59165	-999	LD	L	depth
LD12	-64.8388	-34.7744	-7.76776	-999	LD	L	depth
LI1	-27.779	11.8062	-9.60587	-999	LI	L	depth
LI2	-26.7677	13.4821	-7.76293	-999	LI	L	depth
LI3	-26.4356	16.0938	-4.59624	-999	LI	L	depth
LI4	-25.5676	17.8841	-1.37124	-999	LI	L	depth
LI5	-25.1877	20.469	1.55888	-999	LI	L	depth
LI6	-24.4097	23.1614	5.06053	-999	LI	L	depth
LI7	-24.0775	25.7888	8.5405	-999	LI	L	depth
LI8	-23.1618	27.5545	11.5758	-999	LI	L	depth
LI9	-22.2885	30.1663	14.0681	-999	LI	L	depth
LI10	-20.7145	33.0688	18.6222	-999	LI	L	depth
LI11	-20.2391	35.5756	20.5883	-999	LI	L	depth
LI12	-19.3711	37.3814	24.1282	-999	LI	L	depth
LI13	-18.9912	39.9686	27.1035	-999	LI	L	depth
LI14	-18.2131	42.661	30.6052	-999	LI	L	depth
LI15	-18.6374	43.8292	34.0993	-999	LI	L	depth
LI16	-17.8118	46.4812	37.0963	-999	LI	L	depth
LJ1	-27.5258	18.2102	5.07914	-999	LJ	L	depth
LJ2	-28.2878	15.945	6.14093	-999	LJ	L	depth
LJ3	-27.8885	11.1499	7.36097	-999	LJ	L	depth
LJ4	-29.0541	7.97349	8.9441	-999	LJ	L	depth
LJ5	-28.6547	3.17864	10.1643	-999	LJ	L	depth
LJ6	-29.3268	0.0268479	11.2645	-999	LJ	L	depth
LJ7	-29.0624	-3.43843	12.427	-999	LJ	L	depth
LJ8	-30.0929	-7.94447	14.0677	-999	LJ	L	depth
LJ9	-31.1658	-11.6043	15.1654	-999	LJ	L	depth
LJ10	-30.9015	-15.0696	16.328	-999	LJ	L	depth
LJ11	-31.4386	-19.551	17.4856	-999	LJ	L	depth
LJ12	-31.2192	-22.5731	18.6291	-999	LJ	L	depth
LJ13	-31.0025	-25.9981	20.2963	-999	LJ	L	depth
LJ14	-31.9854	-30.5444	21.4323	-999	LJ	L	depth
LJ15	-31.721	-34.0097	22.5949	-999	LJ	L	depth
LJ16	-32.2582	-38.4912	23.7526	-999	LJ	L	depth
LL1	-33.7902	4.18672	-9.60663	-999	LL	L	depth
LL2	-33.5259	0.717076	-8.52986	-999	LL	L	depth
LL3	-33.3065	-2.3093	-7.47246	-999	LL	L	depth
LL4	-32.9548	-7.07038	-5.8767	-999	LL	L	depth
LL5	-34.1682	-10.215	-3.95636	-999	LL	L	depth
LL6	-33.9037	-13.6845	-2.87956	-999	LL	L	depth
LL7	-33.5494	-18.0405	-1.76391	-999	LL	L	depth
LL8	-34.3197	-21.5254	0.656027	-999	LL	L	depth
LL9	-34.1004	-24.5495	1.75941	-999	LL	L	depth
LL10	-35.1732	-28.2094	2.85711	-999	LL	L	depth
LL11	-34.9621	-32.4404	5.57197	-999	LL	L	depth
LL12	-34.6978	-35.9056	6.73455	-999	LL	L	depth
LL13	-35.3249	-39.5006	7.85388	-999	LL	L	depth
LL14	-34.9705	-43.8523	9.0548	-999	LL	L	depth
LL15	-34.8495	-47.197	11.7314	-999	LL	L	depth
LL16	-34.6301	-50.219	12.8748	-999	LL	L	depth
LM1	-7.26717	-0.48641	35.3692	-999	LM	L	depth
LM2	-9.68136	0.156171	36.232	-999	LM	L	depth
LM3	-14.2342	-0.412072	37.0249	-999	LM	L	depth
LM4	-18.0306	0.47911	37.8037	-999	LM	L	depth
LM5	-22.5835	-0.0891191	38.5966	-999	LM	L	depth
LM6	-26.4276	0.842292	39.88	-999	LM	L	depth
LM7	-29.6433	0.468659	40.7378	-999	LM	L	depth
LM8	-34.7319	0.722034	41.4709	-999	LM	L	depth
LM9	-37.9475	0.348397	42.3286	-999	LM	L	depth
LM10	-41.6566	-0.049847	43.6695	-999	LM	L	depth
LM11	-46.3445	0.711579	44.4049	-999	LM	L	depth
LM12	-50.006	0.273091	45.2411	-999	LM	L	depth
LN1	-6.31615	-38.9273	18.557	-999	LN	L	depth
LN2	-9.88204	-39.4462	18.384	-999	LN	L	depth
LN3	-14.3	-41.344	19.2344	-999	LN	L	depth
LN4	-17.7758	-42.7495	19.0997	-999	LN	L	depth
LN5	-20.761	-44.5333	19.0057	-999	LN	L	depth
LN6	-25.1285	-46.0683	18.8276	-999	LN	L	depth
LN7	-28.5593	-47.9169	18.712	-999	LN	L	depth
LN8	-32.0353	-49.3222	18.5773	-999	LN	L	depth
LN9	-36.3577	-51.3007	18.4184	-999	LN	L	depth
LN10	-39.8336	-52.7061	18.2837	-999	LN	L	depth
LN11	-44.156	-54.6843	18.1248	-999	LN	L	depth
LN12	-47.6824	-56.4524	19.0185	-999	LN	L	depth
LN13	-50.7126	-57.7929	18.9054	-999	LN	L	depth
LN14	-55.4807	-59.8362	18.725	-999	LN	L	depth
LO1	-5.52194	22.8204	-12.1871	-999	LO	L	depth
LO2	-7.98109	23.9022	-11.4214	-999	LO	L	depth
LO3	-11.4694	25.779	-10.2728	-999	LO	L	depth
LO4	-15.4513	27.629	-8.68294	-999	LO	L	depth
LO5	-18.0005	29.5973	-7.95604	-999	LO	L	depth
LO6	-21.9346	31.4094	-6.82686	-999	LO	L	depth
LO7	-25.731	32.297	-6.11952	-999	LO	L	depth
LO8	-29.2671	34.2117	-4.51019	-999	LO	L	depth
LO9	-31.8162	36.1802	-3.78332	-999	LO	L	depth
LO10	-35.7503	37.9922	-2.65423	-999	LO	L	depth
LO11	-39.7322	39.8467	-0.975956	-999	LO	L	depth
LO12	-42.1913	40.9323	-0.132375	-999	LO	L	depth
LO13	-46.1255	42.7501	1.11271	-999	LO	L	depth
LO14	-49.5661	44.5927	1.87477	-999	LO	L	depth
LT1	-20.064	-59.4811	2.83286	-999	LT	L	depth
LT2	-22.2532	-61.0552	3.7777	-999	LT	L	depth
LT3	-25.4591	-65.12	3.75793	-999	LT	L	depth
LT4	-28.8001	-67.8549	3.68067	-999	LT	L	depth
LT5	-31.6953	-70.5251	3.62503	-999	LT	L	depth
LT6	-35.0363	-73.2596	3.55815	-999	LT	L	depth
LT7	-37.0006	-77.0497	4.60219	-999	LT	L	depth
LT8	-40.3416	-79.7847	4.52494	-999	LT	L	depth
LU1	-14.5719	-69.0271	3.4762	-999	LU	L	depth
LU2	-15.7347	-71.8004	4.53555	-999	LU	L	depth
LU3	-17.6485	-75.2273	4.56153	-999	LU	L	depth
LU4	-19.6128	-79.0169	5.61595	-999	LU	L	depth
LU5	-22.8187	-83.0816	5.59619	-999	LU	L	depth
LU6	-24.8758	-86.3877	7.13607	-999	LU	L	depth
LU7	-26.8795	-88.9282	7.12373	-999	LU	L	depth
LU8	-28.8437	-92.7178	8.17816	-999	LU	L	depth
LV1	-8.50683	-56.0068	22.6446	-999	LV	L	depth
LV2	-9.03839	-59.6823	22.7548	-999	LV	L	depth
LV3	-10.9072	-63.5523	22.7998	-999	LV	L	depth
LV4	-12.9164	-66.8988	23.835	-999	LV	L	depth
LV5	-15.231	-70.8336	23.8586	-999	LV	L	depth
LV6	-17.0997	-74.7038	23.9037	-999	LV	L	depth
LV7	-19.1091	-78.0501	24.939	-999	LV	L	depth
LV8	-20.9778	-81.9203	24.9841	-999	LV	L	depth
