name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
RPF1	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF2	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF3	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF4	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF5	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF6	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF7	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF8	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF9	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF10	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF11	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF12	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF13	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF14	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF15	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RPF16	SEEG	V	n/a	n/a	RPF	1000	depth	n/a
RAD1	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD2	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD3	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD4	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD5	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD6	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD7	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD8	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD9	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD10	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD11	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAD12	SEEG	V	n/a	n/a	RAD	1000	depth	n/a
RAH1	SEEG	V	n/a	n/a	RAH	1000	depth	n/a
RAH2	SEEG	V	n/a	n/a	RAH	1000	depth	n/a
RAH3	SEEG	V	n/a	n/a	RAH	1000	depth	n/a
RAH4	SEEG	V	n/a	n/a	RAH	1000	depth	n/a
RAH5	SEEG	V	n/a	n/a	RAH	1000	depth	n/a
RAH6	SEEG	V	n/a	n/a	RAH	1000	depth	n/a
RAH7	SEEG	V	n/a	n/a	RAH	1000	depth	n/a
RAH8	SEEG	V	n/a	n/a	RAH	1000	depth	n/a
RAH9	SEEG	V	n/a	n/a	RAH	1000	depth	n/a
RAH10	SEEG	V	n/a	n/a	RAH	1000	depth	n/a
RPH1	SEEG	V	n/a	n/a	RPH	1000	depth	n/a
RPH2	SEEG	V	n/a	n/a	RPH	1000	depth	n/a
RPH3	SEEG	V	n/a	n/a	RPH	1000	depth	n/a
RPH4	SEEG	V	n/a	n/a	RPH	1000	depth	n/a
RPH5	SEEG	V	n/a	n/a	RPH	1000	depth	n/a
RPH6	SEEG	V	n/a	n/a	RPH	1000	depth	n/a
RPH7	SEEG	V	n/a	n/a	RPH	1000	depth	n/a
RPH8	SEEG	V	n/a	n/a	RPH	1000	depth	n/a
RPH9	SEEG	V	n/a	n/a	RPH	1000	depth	n/a
RPH10	SEEG	V	n/a	n/a	RPH	1000	depth	n/a
RAI1	SEEG	V	n/a	n/a	RAI	1000	depth	n/a
RAI2	SEEG	V	n/a	n/a	RAI	1000	depth	n/a
RAI3	SEEG	V	n/a	n/a	RAI	1000	depth	n/a
RAI4	SEEG	V	n/a	n/a	RAI	1000	depth	n/a
RAI5	SEEG	V	n/a	n/a	RAI	1000	depth	n/a
RAI6	SEEG	V	n/a	n/a	RAI	1000	depth	n/a
RAI7	SEEG	V	n/a	n/a	RAI	1000	depth	n/a
RAI8	SEEG	V	n/a	n/a	RAI	1000	depth	n/a
RAI9	SEEG	V	n/a	n/a	RAI	1000	depth	n/a
RAI10	SEEG	V	n/a	n/a	RAI	1000	depth	n/a
RSI1	SEEG	V	n/a	n/a	RSI	1000	depth	n/a
RSI2	SEEG	V	n/a	n/a	RSI	1000	depth	n/a
RSI3	SEEG	V	n/a	n/a	RSI	1000	depth	n/a
RSI4	SEEG	V	n/a	n/a	RSI	1000	depth	n/a
RSI5	SEEG	V	n/a	n/a	RSI	1000	depth	n/a
RSI6	SEEG	V	n/a	n/a	RSI	1000	depth	n/a
RSI7	SEEG	V	n/a	n/a	RSI	1000	depth	n/a
RSI8	SEEG	V	n/a	n/a	RSI	1000	depth	n/a
RSI9	SEEG	V	n/a	n/a	RSI	1000	depth	n/a
RSI10	SEEG	V	n/a	n/a	RSI	1000	depth	n/a
RSI11	SEEG	V	n/a	n/a	RSI	1000	depth	n/a
RSI12	SEEG	V	n/a	n/a	RSI	1000	depth	n/a
RSI13	SEEG	V	n/a	n/a	RSI	1000	depth	n/a
RSI14	SEEG	V	n/a	n/a	RSI	1000	depth	n/a
RII1	SEEG	V	n/a	n/a	RII	1000	depth	n/a
RII2	SEEG	V	n/a	n/a	RII	1000	depth	n/a
RII3	SEEG	V	n/a	n/a	RII	1000	depth	n/a
RII4	SEEG	V	n/a	n/a	RII	1000	depth	n/a
RII5	SEEG	V	n/a	n/a	RII	1000	depth	n/a
RII6	SEEG	V	n/a	n/a	RII	1000	depth	n/a
RII7	SEEG	V	n/a	n/a	RII	1000	depth	n/a
RII8	SEEG	V	n/a	n/a	RII	1000	depth	n/a
RII9	SEEG	V	n/a	n/a	RII	1000	depth	n/a
RII10	SEEG	V	n/a	n/a	RII	1000	depth	n/a
RII11	SEEG	V	n/a	n/a	RII	1000	depth	n/a
RII12	SEEG	V	n/a	n/a	RII	1000	depth	n/a
RII13	SEEG	V	n/a	n/a	RII	1000	depth	n/a
RII14	SEEG	V	n/a	n/a	RII	1000	depth	n/a
LAI1	SEEG	V	n/a	n/a	LAI	1000	depth	n/a
LAI2	SEEG	V	n/a	n/a	LAI	1000	depth	n/a
LAI3	SEEG	V	n/a	n/a	LAI	1000	depth	n/a
LAI4	SEEG	V	n/a	n/a	LAI	1000	depth	n/a
LAI5	SEEG	V	n/a	n/a	LAI	1000	depth	n/a
LAI6	SEEG	V	n/a	n/a	LAI	1000	depth	n/a
LAI7	SEEG	V	n/a	n/a	LAI	1000	depth	n/a
LAI8	SEEG	V	n/a	n/a	LAI	1000	depth	n/a
LAI9	SEEG	V	n/a	n/a	LAI	1000	depth	n/a
LAI10	SEEG	V	n/a	n/a	LAI	1000	depth	n/a
LSI1	SEEG	V	n/a	n/a	LSI	1000	depth	n/a
LSI2	SEEG	V	n/a	n/a	LSI	1000	depth	n/a
LSI3	SEEG	V	n/a	n/a	LSI	1000	depth	n/a
LSI4	SEEG	V	n/a	n/a	LSI	1000	depth	n/a
LSI5	SEEG	V	n/a	n/a	LSI	1000	depth	n/a
LSI6	SEEG	V	n/a	n/a	LSI	1000	depth	n/a
LSI7	SEEG	V	n/a	n/a	LSI	1000	depth	n/a
LSI8	SEEG	V	n/a	n/a	LSI	1000	depth	n/a
LSI9	SEEG	V	n/a	n/a	LSI	1000	depth	n/a
LSI10	SEEG	V	n/a	n/a	LSI	1000	depth	n/a
LSI11	SEEG	V	n/a	n/a	LSI	1000	depth	n/a
LSI12	SEEG	V	n/a	n/a	LSI	1000	depth	n/a
LSI13	SEEG	V	n/a	n/a	LSI	1000	depth	n/a
LSI14	SEEG	V	n/a	n/a	LSI	1000	depth	n/a
LII1	SEEG	V	n/a	n/a	LII	1000	depth	n/a
LII2	SEEG	V	n/a	n/a	LII	1000	depth	n/a
LII3	SEEG	V	n/a	n/a	LII	1000	depth	n/a
LII4	SEEG	V	n/a	n/a	LII	1000	depth	n/a
LII5	SEEG	V	n/a	n/a	LII	1000	depth	n/a
LII6	SEEG	V	n/a	n/a	LII	1000	depth	n/a
LII7	SEEG	V	n/a	n/a	LII	1000	depth	n/a
LII8	SEEG	V	n/a	n/a	LII	1000	depth	n/a
LII9	SEEG	V	n/a	n/a	LII	1000	depth	n/a
LII10	SEEG	V	n/a	n/a	LII	1000	depth	n/a
LII11	SEEG	V	n/a	n/a	LII	1000	depth	n/a
