name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
RPF1-RPF2	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF2-RPF3	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF3-RPF4	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF4-RPF5	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF5-RPF6	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF6-RPF7	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF7-RPF8	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF8-RPF9	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF9-RPF10	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF10-RPF11	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF11-RPF12	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF12-RPF13	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF13-RPF14	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF14-RPF15	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF15-RPF16	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RPF16-RPF1	SEEG	V	n/a	n/a	bipolar	RPF	1000	depth	n/a
RAD1-RAD2	SEEG	V	n/a	n/a	bipolar	RAD	1000	depth	n/a
RAD2-RAD3	SEEG	V	n/a	n/a	bipolar	RAD	1000	depth	n/a
RAD3-RAD4	SEEG	V	n/a	n/a	bipolar	RAD	1000	depth	n/a
RAD4-RAD5	SEEG	V	n/a	n/a	bipolar	RAD	1000	depth	n/a
RAD5-RAD6	SEEG	V	n/a	n/a	bipolar	RAD	1000	depth	n/a
RAD6-RAD7	SEEG	V	n/a	n/a	bipolar	RAD	1000	depth	n/a
RAD7-RAD8	SEEG	V	n/a	n/a	bipolar	RAD	1000	depth	n/a
RAD8-RAD9	SEEG	V	n/a	n/a	bipolar	RAD	1000	depth	n/a
RAD9-RAD10	SEEG	V	n/a	n/a	bipolar	RAD	1000	depth	n/a
RAD10-RAD11	SEEG	V	n/a	n/a	bipolar	RAD	1000	depth	n/a
RAD11-RAD12	SEEG	V	n/a	n/a	bipolar	RAD	1000	depth	n/a
RAD12-RAD1	SEEG	V	n/a	n/a	bipolar	RAD	1000	depth	n/a
RAH1-RAH2	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH2-RAH3	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH3-RAH4	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH4-RAH1	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH5-RAH6	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH6-RAH7	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH7-RAH8	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH8-RAH9	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH9-RAH10	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RAH10-RAH5	SEEG	V	n/a	n/a	bipolar	RAH	1000	depth	n/a
RPH1-RPH2	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH2-RPH3	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH3-RPH4	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH4-RPH5	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH5-RPH6	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH6-RPH7	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH7-RPH8	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH8-RPH9	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH9-RPH10	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RPH10-RPH1	SEEG	V	n/a	n/a	bipolar	RPH	1000	depth	n/a
RAI1-RAI2	SEEG	V	n/a	n/a	bipolar	RAI	1000	depth	n/a
RAI2-RAI3	SEEG	V	n/a	n/a	bipolar	RAI	1000	depth	n/a
RAI3-RAI4	SEEG	V	n/a	n/a	bipolar	RAI	1000	depth	n/a
RAI4-RAI5	SEEG	V	n/a	n/a	bipolar	RAI	1000	depth	n/a
RAI5-RAI6	SEEG	V	n/a	n/a	bipolar	RAI	1000	depth	n/a
RAI6-RAI7	SEEG	V	n/a	n/a	bipolar	RAI	1000	depth	n/a
RAI7-RAI8	SEEG	V	n/a	n/a	bipolar	RAI	1000	depth	n/a
RAI8-RAI9	SEEG	V	n/a	n/a	bipolar	RAI	1000	depth	n/a
RAI9-RAI10	SEEG	V	n/a	n/a	bipolar	RAI	1000	depth	n/a
RAI10-RAI1	SEEG	V	n/a	n/a	bipolar	RAI	1000	depth	n/a
RSI1-RSI2	SEEG	V	n/a	n/a	bipolar	RSI	1000	depth	n/a
RSI2-RSI3	SEEG	V	n/a	n/a	bipolar	RSI	1000	depth	n/a
RSI3-RSI4	SEEG	V	n/a	n/a	bipolar	RSI	1000	depth	n/a
RSI4-RSI5	SEEG	V	n/a	n/a	bipolar	RSI	1000	depth	n/a
RSI5-RSI6	SEEG	V	n/a	n/a	bipolar	RSI	1000	depth	n/a
RSI6-RSI1	SEEG	V	n/a	n/a	bipolar	RSI	1000	depth	n/a
RSI7-RSI8	SEEG	V	n/a	n/a	bipolar	RSI	1000	depth	n/a
RSI8-RSI9	SEEG	V	n/a	n/a	bipolar	RSI	1000	depth	n/a
RSI9-RSI10	SEEG	V	n/a	n/a	bipolar	RSI	1000	depth	n/a
RSI10-RSI11	SEEG	V	n/a	n/a	bipolar	RSI	1000	depth	n/a
RSI11-RSI12	SEEG	V	n/a	n/a	bipolar	RSI	1000	depth	n/a
RSI12-RSI13	SEEG	V	n/a	n/a	bipolar	RSI	1000	depth	n/a
RSI13-RSI14	SEEG	V	n/a	n/a	bipolar	RSI	1000	depth	n/a
RSI14-RSI7	SEEG	V	n/a	n/a	bipolar	RSI	1000	depth	n/a
RII1-RII2	SEEG	V	n/a	n/a	bipolar	RII	1000	depth	n/a
RII2-RII3	SEEG	V	n/a	n/a	bipolar	RII	1000	depth	n/a
RII3-RII4	SEEG	V	n/a	n/a	bipolar	RII	1000	depth	n/a
RII4-RII5	SEEG	V	n/a	n/a	bipolar	RII	1000	depth	n/a
RII5-RII6	SEEG	V	n/a	n/a	bipolar	RII	1000	depth	n/a
RII6-RII7	SEEG	V	n/a	n/a	bipolar	RII	1000	depth	n/a
RII7-RII8	SEEG	V	n/a	n/a	bipolar	RII	1000	depth	n/a
RII8-RII9	SEEG	V	n/a	n/a	bipolar	RII	1000	depth	n/a
RII9-RII10	SEEG	V	n/a	n/a	bipolar	RII	1000	depth	n/a
RII10-RII11	SEEG	V	n/a	n/a	bipolar	RII	1000	depth	n/a
RII11-RII12	SEEG	V	n/a	n/a	bipolar	RII	1000	depth	n/a
RII12-RII13	SEEG	V	n/a	n/a	bipolar	RII	1000	depth	n/a
RII13-RII14	SEEG	V	n/a	n/a	bipolar	RII	1000	depth	n/a
RII14-RII1	SEEG	V	n/a	n/a	bipolar	RII	1000	depth	n/a
LAI1-LAI2	SEEG	V	n/a	n/a	bipolar	LAI	1000	depth	n/a
LAI2-LAI3	SEEG	V	n/a	n/a	bipolar	LAI	1000	depth	n/a
LAI3-LAI4	SEEG	V	n/a	n/a	bipolar	LAI	1000	depth	n/a
LAI4-LAI5	SEEG	V	n/a	n/a	bipolar	LAI	1000	depth	n/a
LAI5-LAI6	SEEG	V	n/a	n/a	bipolar	LAI	1000	depth	n/a
LAI6-LAI7	SEEG	V	n/a	n/a	bipolar	LAI	1000	depth	n/a
LAI7-LAI8	SEEG	V	n/a	n/a	bipolar	LAI	1000	depth	n/a
LAI8-LAI9	SEEG	V	n/a	n/a	bipolar	LAI	1000	depth	n/a
LAI9-LAI10	SEEG	V	n/a	n/a	bipolar	LAI	1000	depth	n/a
LAI10-LAI1	SEEG	V	n/a	n/a	bipolar	LAI	1000	depth	n/a
LSI1-LSI2	SEEG	V	n/a	n/a	bipolar	LSI	1000	depth	n/a
LSI2-LSI3	SEEG	V	n/a	n/a	bipolar	LSI	1000	depth	n/a
LSI3-LSI4	SEEG	V	n/a	n/a	bipolar	LSI	1000	depth	n/a
LSI4-LSI5	SEEG	V	n/a	n/a	bipolar	LSI	1000	depth	n/a
LSI5-LSI6	SEEG	V	n/a	n/a	bipolar	LSI	1000	depth	n/a
LSI6-LSI7	SEEG	V	n/a	n/a	bipolar	LSI	1000	depth	n/a
LSI7-LSI8	SEEG	V	n/a	n/a	bipolar	LSI	1000	depth	n/a
LSI8-LSI9	SEEG	V	n/a	n/a	bipolar	LSI	1000	depth	n/a
LSI9-LSI10	SEEG	V	n/a	n/a	bipolar	LSI	1000	depth	n/a
LSI10-LSI11	SEEG	V	n/a	n/a	bipolar	LSI	1000	depth	n/a
LSI11-LSI12	SEEG	V	n/a	n/a	bipolar	LSI	1000	depth	n/a
LSI12-LSI13	SEEG	V	n/a	n/a	bipolar	LSI	1000	depth	n/a
LSI13-LSI14	SEEG	V	n/a	n/a	bipolar	LSI	1000	depth	n/a
LSI14-LSI1	SEEG	V	n/a	n/a	bipolar	LSI	1000	depth	n/a
LII1-LII2	SEEG	V	n/a	n/a	bipolar	LII	1000	depth	n/a
LII2-LII3	SEEG	V	n/a	n/a	bipolar	LII	1000	depth	n/a
LII3-LII4	SEEG	V	n/a	n/a	bipolar	LII	1000	depth	n/a
LII4-LII5	SEEG	V	n/a	n/a	bipolar	LII	1000	depth	n/a
LII5-LII6	SEEG	V	n/a	n/a	bipolar	LII	1000	depth	n/a
LII6-LII7	SEEG	V	n/a	n/a	bipolar	LII	1000	depth	n/a
LII7-LII8	SEEG	V	n/a	n/a	bipolar	LII	1000	depth	n/a
LII8-LII9	SEEG	V	n/a	n/a	bipolar	LII	1000	depth	n/a
LII9-LII10	SEEG	V	n/a	n/a	bipolar	LII	1000	depth	n/a
LII10-LII11	SEEG	V	n/a	n/a	bipolar	LII	1000	depth	n/a
LII11-LII1	SEEG	V	n/a	n/a	bipolar	LII	1000	depth	n/a
