name	x	y	z	size	group	hemisphere	type
ROF1	6.28704	40.7376	-19.2616882762238	5.024	ROF	R	depth
ROF2	10.8276	40.1689	-17.1061221091073	5.024	ROF	R	depth
ROF3	13.7311	39.7344	-15.9907665901724	5.024	ROF	R	depth
ROF4	16.918	39.1833	-14.7497757250415	5.024	ROF	R	depth
ROF5	19.6342	38.6685	-13.6439401238157	5.024	ROF	R	depth
ROF6	22.0108	38.2428	-12.0445959392197	5.024	ROF	R	depth
ROF7	24.7335	37.1394	-10.8258774692385	5.024	ROF	R	depth
ROF8	28.2535	35.3164	-9.99718478059078	5.024	ROF	R	depth
ROF9	32.2612	35.3395	-6.45284866692118	5.024	ROF	R	depth
ROF10	36.8597	36.7373	-1.36945601764347	5.024	ROF	R	depth
ROF11	40.9937	37.3528	2.83248342892771	5.024	ROF	R	depth
ROF12	44.991	35.1582	4.40400709746773	5.024	ROF	R	depth
ROF13	47.7541	33.2615	5.21228597212969	5.024	ROF	R	depth
ROF14	52.1345	30.9597	5.79226251253255	5.024	ROF	R	depth
ROF15	55.58	31.6035	5.83073937252048	5.024	ROF	R	depth
RV1	3.67372	36.475	15.6077896383776	5.024	RV	R	depth
RV2	7.03037	37.8528	15.9497953670943	5.024	RV	R	depth
RV3	10.4429	38.2006	15.5344134374263	5.024	RV	R	depth
RV4	14.5617	39.4858	16.0604999569978	5.024	RV	R	depth
RV5	18.5215	40.3675	16.2579465133671	5.024	RV	R	depth
RV6	22.3461	41.7081	16.9066183095487	5.024	RV	R	depth
RV7	26.4939	42.7305	17.6617905727043	5.024	RV	R	depth
RV8	30.4978	44.2316	18.3564606576474	5.024	RV	R	depth
RV9	35.2199	45.3047	17.7808904127705	5.024	RV	R	depth
RV10	39.1419	46.8954	18.3546476121685	5.024	RV	R	depth
Ru1	4.52894	13.6065	35.4280454817119	5.024	Ru	R	depth
Ru2	7.00273	13.7762	35.8666115508434	5.024	Ru	R	depth
Ru3	9.25034	14.2486	36.0002252163607	5.024	Ru	R	depth
Ru4	12.2613	15.0463	36.5428679901692	5.024	Ru	R	depth
Ru5	15.7805	15.8371	37.261452234723	5.024	Ru	R	depth
Ru6	18.3651	16.5517	38.2504722086578	5.024	Ru	R	depth
Ru7	21.171	18.0264	39.8912577939456	5.024	Ru	R	depth
Ru8	24.3413	19.2892	40.4961855276262	5.024	Ru	R	depth
Ru9	30.8074	20.7214	38.8828972883078	5.024	Ru	R	depth
