name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
2RD1-2RD2	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
2RD2-2RD3	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
2RD3-2RD4	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
2RD4-2RD5	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
2RD5-2RD6	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
2RD6-2RD7	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
2RD7-2RD8	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
2RD8-2RD9	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
2RD9-2RD10	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
4RD1-4RD2	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
4RD2-4RD3	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
4RD3-4RD4	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
4RD4-4RD5	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
4RD5-4RD6	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
4RD6-4RD7	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
4RD7-4RD8	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
4RD8-4RD9	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
4RD9-4RD10	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
6RD1-6RD2	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
6RD2-6RD3	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
6RD3-6RD4	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
6RD4-6RD5	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
6RD5-6RD6	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
6RD6-6RD7	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
6RD7-6RD8	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
6RD8-6RD9	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
6RD9-6RD10	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
8RD1-8RD2	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
8RD2-8RD3	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
8RD3-8RD4	SEEG	V	n/a	n/a	bipolar	RD	1000	depth	n/a
