name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LOF1-LOF2	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF2-LOF3	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF3-LOF4	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF4-LOF5	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF5-LOF6	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF6-LOF7	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF7-LOF8	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF8-LOF9	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF9-LOF10	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF10-LOF11	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF11-LOF12	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF12-LOF13	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF13-LOF14	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF14-LOF15	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF15-LOF16	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF16-LOF17	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF17-LOF18	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LOF18-LOF1	SEEG	V	n/a	n/a	bipolar	LOF	1000	depth	n/a
LAF1-LAF2	SEEG	V	n/a	n/a	bipolar	LAF	1000	depth	n/a
LAF2-LAF3	SEEG	V	n/a	n/a	bipolar	LAF	1000	depth	n/a
LAF3-LAF4	SEEG	V	n/a	n/a	bipolar	LAF	1000	depth	n/a
LAF4-LAF5	SEEG	V	n/a	n/a	bipolar	LAF	1000	depth	n/a
LAF5-LAF6	SEEG	V	n/a	n/a	bipolar	LAF	1000	depth	n/a
LAF6-LAF7	SEEG	V	n/a	n/a	bipolar	LAF	1000	depth	n/a
LAF7-LAF8	SEEG	V	n/a	n/a	bipolar	LAF	1000	depth	n/a
LAF8-LAF9	SEEG	V	n/a	n/a	bipolar	LAF	1000	depth	n/a
LAF9-LAF10	SEEG	V	n/a	n/a	bipolar	LAF	1000	depth	n/a
LAF10-LAF11	SEEG	V	n/a	n/a	bipolar	LAF	1000	depth	n/a
LAF11-LAF12	SEEG	V	n/a	n/a	bipolar	LAF	1000	depth	n/a
LAF12-LAF13	SEEG	V	n/a	n/a	bipolar	LAF	1000	depth	n/a
LAF13-LAF14	SEEG	V	n/a	n/a	bipolar	LAF	1000	depth	n/a
LAF14-LAF1	SEEG	V	n/a	n/a	bipolar	LAF	1000	depth	n/a
LAC1-LAC2	SEEG	V	n/a	n/a	bipolar	LAC	1000	depth	n/a
LAC2-LAC3	SEEG	V	n/a	n/a	bipolar	LAC	1000	depth	n/a
LAC3-LAC4	SEEG	V	n/a	n/a	bipolar	LAC	1000	depth	n/a
LAC4-LAC5	SEEG	V	n/a	n/a	bipolar	LAC	1000	depth	n/a
LAC5-LAC6	SEEG	V	n/a	n/a	bipolar	LAC	1000	depth	n/a
LAC6-LAC7	SEEG	V	n/a	n/a	bipolar	LAC	1000	depth	n/a
LAC7-LAC8	SEEG	V	n/a	n/a	bipolar	LAC	1000	depth	n/a
LAC8-LAC9	SEEG	V	n/a	n/a	bipolar	LAC	1000	depth	n/a
LAC9-LAC10	SEEG	V	n/a	n/a	bipolar	LAC	1000	depth	n/a
LAC10-LAC11	SEEG	V	n/a	n/a	bipolar	LAC	1000	depth	n/a
LAC11-LAC12	SEEG	V	n/a	n/a	bipolar	LAC	1000	depth	n/a
LAC12-LAC13	SEEG	V	n/a	n/a	bipolar	LAC	1000	depth	n/a
LAC13-LAC14	SEEG	V	n/a	n/a	bipolar	LAC	1000	depth	n/a
LAC14-LAC15	SEEG	V	n/a	n/a	bipolar	LAC	1000	depth	n/a
