name	x	y	z	size	group	hemisphere	type
G1	-4.45297	25.5522	24.0931586358998	5.024	G	L	depth
G2	-6.3207	26.4923	25.0815575502632	5.024	G	L	depth
G3	-9.83649	27.0953	28.0064615940816	5.024	G	L	depth
G4	-12.3906	27.7184	29.4623377561605	5.024	G	L	depth
G5	-14.6286	27.2918	29.7815118207526	5.024	G	L	depth
G6	-17.6374	27.6355	28.7981818026167	5.024	G	L	depth
G7	-21.1462	27.5373	29.3772204777832	5.024	G	L	depth
G8	-23.7647	28.4215	30.8241809967265	5.024	G	L	depth
G9	-27.6061	30.3938	34.749313232358	5.024	G	L	depth
G10	-31.2666	31.1636	38.2244831854735	5.024	G	L	depth
G11	-34.9457	30.2252	40.832125707787	5.024	G	L	depth
G12	-38.5101	30.9651	42.0572538961539	5.024	G	L	depth
E1	-34.1957	-7.89022	-23.1344207194549	5.024	E	L	depth
E2	-37.6932	-7.68911	-27.499863446135	5.024	E	L	depth
E3	-40.7195	-6.84951	-28.5375900699713	5.024	E	L	depth
E4	-44.2903	-6.10001	-26.5246723544776	5.024	E	L	depth
E5	-47.0458	-4.81653	-22.6836670765877	5.024	E	L	depth
E6	-50.9823	-4.90956	-21.070257309515	5.024	E	L	depth
E7	-56.8638	-5.44957	-21.6261183708771	5.024	E	L	depth
E8	-63.1165	-6.22465	-22.4654990557901	5.024	E	L	depth
T1	-33.0296	12.3866	-12.8022926672924	5.024	T	L	depth
T2	-34.7898	13.0121	-13.5424745783338	5.024	T	L	depth
T3	-39.1178	13.6749	-15.4365379365884	5.024	T	L	depth
T4	-42.8968	12.9058	-14.7186658899629	5.024	T	L	depth
T5	-47.2056	13.3464	-14.7243736967368	5.024	T	L	depth
T6	-51.0045	15.1089	-16.6587381069304	5.024	T	L	depth
T7	-55.0167	16.4816	-16.1468152483846	5.024	T	L	depth
T8	-57.9106	16.6728	-16.147027953837	5.024	T	L	depth
C1	-35.304	-8.28187	-8.57690329611391	5.024	C	L	depth
C2	-39.775	-6.2482	-9.97790477184429	5.024	C	L	depth
C3	-42.8918	-5.32991	-11.3806675078298	5.024	C	L	depth
C4	-46.1232	-5.18198	-12.8660444718838	5.024	C	L	depth
C5	-49.4497	-4.48533	-13.2136908250967	5.024	C	L	depth
C6	-53.3274	-4.65812	-12.3708378653191	5.024	C	L	depth
C7	-57.0123	-4.43089	-13.2238358030462	5.024	C	L	depth
C8	-63.05	-5.25892	-15.6236638415894	5.024	C	L	depth
C9	-67.1594	-5.44653	-16.1388982816552	5.024	C	L	depth
D1	-32.8128	-14.5569	-5.97920819519473	5.024	D	L	depth
D2	-38.451	-12.8648	-6.53510295980048	5.024	D	L	depth
D3	-42.8616	-12.1529	-8.5738727264081	5.024	D	L	depth
D4	-46.1086	-12.0059	-10.0612336896502	5.024	D	L	depth
D5	-49.4878	-11.7393	-10.6574291426834	5.024	D	L	depth
D6	-53.194	-11.8108	-11.698935751846	5.024	D	L	depth
D7	-57.8417	-12.1835	-13.2623433358275	5.024	D	L	depth
D8	-62.566	-12.8043	-14.8395287333431	5.024	D	L	depth
D9	-67.2327	-13.6781	-14.6316412975333	5.024	D	L	depth
D10	-70.8498	-14.0189	-14.218651096693	5.024	D	L	depth
B1	-34.1039	2.8475	-11.8268967176352	5.024	B	L	depth
B2	-36.7797	3.92116	-13.5199559683886	5.024	B	L	depth
B3	-42.1478	5.44846	-13.5680223258694	5.024	B	L	depth
B4	-45.4223	5.08322	-12.7144169593029	5.024	B	L	depth
B5	-48.6029	5.13204	-13.1530991413275	5.024	B	L	depth
B6	-52.2011	5.74914	-12.7915562926858	5.024	B	L	depth
B7	-56.1701	5.33124	-12.1917641567647	5.024	B	L	depth
B8	-61.0085	5.61361	-12.897598170706	5.024	B	L	depth
U1	-38.7838	-0.240633	0.383578583373819	5.024	U	L	depth
U2	-42.3265	0.828772	-0.845434678799421	5.024	U	L	depth
U3	-47.8599	1.67555	-0.395757904765477	5.024	U	L	depth
U4	-51.2033	2.21578	-1.14431512763866	5.024	U	L	depth
U5	-54.2435	2.63208	-1.44987572141927	5.024	U	L	depth
U6	-57.8859	3.27503	-2.93481277361246	5.024	U	L	depth
U7	-61.9398	3.3631	-3.32947586240091	5.024	U	L	depth
U8	-64.9574	2.99318	-2.90878458808593	5.024	U	L	depth
AOi1	-15.3165	-43.6578	-3.02672853738706	5.024	AOi	L	depth
AOi2	-18.834	-44.7521	-3.55245191270912	5.024	AOi	L	depth
AOi3	-22.577	-46.5401	-5.32723806573802	5.024	AOi	L	depth
AOi4	-24.9396	-49.1237	-4.95014299283153	5.024	AOi	L	depth
AOi5	-28.2128	-52.0776	-4.25148988844892	5.024	AOi	L	depth
AOi6	-32.7199	-54.9724	-4.68691730298501	5.024	AOi	L	depth
AOi7	-36.2327	-58.535	-5.22520907196357	5.024	AOi	L	depth
AOi8	-39.1701	-61.0806	-7.23751551429483	5.024	AOi	L	depth
AOi9	-42.3314	-63.4761	-6.97885475197817	5.024	AOi	L	depth
AOi10	-46.6276	-65.1602	-6.00352567510518	5.024	AOi	L	depth
AOi11	-51.4674	-66.6659	-5.76194159665594	5.024	AOi	L	depth
AOi12	-56.3273	-67.6233	-4.58902582740966	5.024	AOi	L	depth
TOP1	-16.7326	-29.549	-8.93778101004137	5.024	TOP	L	depth
TOP2	-18.9598	-30.3505	-8.68248776323797	5.024	TOP	L	depth
TOP3	-24.8066	-30.9406	-8.93518921717894	5.024	TOP	L	depth
TOP4	-28.9261	-32.8092	-9.08742208583414	5.024	TOP	L	depth
TOP5	-33.5098	-34.4747	-9.39055456901973	5.024	TOP	L	depth
TOP6	-36.3293	-35.6652	-10.8097889075922	5.024	TOP	L	depth
TOP7	-40.6215	-36.4002	-9.85953650665313	5.024	TOP	L	depth
TOP8	-43.8168	-37.1158	-9.8018258120498	5.024	TOP	L	depth
TOP9	-47.4607	-38.3201	-11.4142171104378	5.024	TOP	L	depth
TOP10	-50.8892	-39.8543	-11.0479862315605	5.024	TOP	L	depth
TOP11	-54.1198	-39.9203	-9.96153855754123	5.024	TOP	L	depth
TOP12	-58.3945	-41.2415	-9.00668818240641	5.024	TOP	L	depth
TOP13	-64.6785	-42.6172	-8.58076861559543	5.024	TOP	L	depth
TOP14	-69.1261	-43.7074	-8.74253699727126	5.024	TOP	L	depth
TOA1	-44.4532	-23.2304	-7.72783959110458	5.024	TOA	L	depth
TOA2	-47.558	-23.7458	-7.49685540487867	5.024	TOA	L	depth
TOA3	-51.6297	-24.3015	-8.74061576972043	5.024	TOA	L	depth
TOA4	-53.8309	-25.7581	-9.52352080133704	5.024	TOA	L	depth
TOA5	-57.919	-26.5687	-11.8814347431315	5.024	TOA	L	depth
TOA6	-62.2129	-27.4181	-13.2719636124537	5.024	TOA	L	depth
TOA7	-65.3403	-28.6562	-12.9671230552416	5.024	TOA	L	depth
TOA8	-69.2629	-30.6847	-12.2173875771232	5.024	TOA	L	depth
AA1	-43.4854	-43.8577	2.26908451169111	5.024	AA	L	depth
AA2	-46.2338	-44.5001	2.7309658597121	5.024	AA	L	depth
AA3	-50.5557	-45.1189	2.42884191168891	5.024	AA	L	depth
AA4	-54.6707	-47.1262	3.04169384018778	5.024	AA	L	depth
AA5	-59.2526	-48.4667	3.51841363703195	5.024	AA	L	depth
AA6	-64.9517	-49.9438	3.40047703490971	5.024	AA	L	depth
AOS1	-5.68057	-47.6934	14.8443268783509	5.024	AOS	L	depth
AOS2	-8.62586	-48.0716	15.0749165071986	5.024	AOS	L	depth
AOS3	-14.4819	-49.3732	14.848516487782	5.024	AOS	L	depth
AOS4	-19.2245	-50.9186	13.7237360294949	5.024	AOS	L	depth
AOS5	-23.4644	-51.7443	13.6117027980833	5.024	AOS	L	depth
AOS6	-27.1642	-53.0297	12.3387746576804	5.024	AOS	L	depth
AOS7	-30.4587	-53.7194	12.2658372161994	5.024	AOS	L	depth
AOS8	-33.5014	-54.2682	12.2071285294725	5.024	AOS	L	depth
AOS9	-36.3866	-53.3501	12.5300635562144	5.024	AOS	L	depth
AOS10	-40.2436	-52.9907	11.8857998638057	5.024	AOS	L	depth
AOS11	-44.9041	-54.533	12.7372991307613	5.024	AOS	L	depth
AOS12	-49.1634	-56.6303	13.9567249956826	5.024	AOS	L	depth
AOS13	-54.0433	-57.7483	13.1890787183549	5.024	AOS	L	depth
AOS14	-57.4129	-59.7164	13.0531865861798	5.024	AOS	L	depth
V1	-32.2811	-11.4377	8.8365108051233	5.024	V	L	depth
V2	-36.2058	-10.5317	9.29625142663045	5.024	V	L	depth
V3	-40.3746	-9.94041	8.12596347487597	5.024	V	L	depth
V4	-44.9261	-9.23049	6.6271005099733	5.024	V	L	depth
V5	-47.8608	-8.90023	5.54814662872378	5.024	V	L	depth
V6	-51.1649	-7.90328	5.6654479056711	5.024	V	L	depth
V7	-54.5478	-8.525	3.16344825573099	5.024	V	L	depth
V8	-59.0637	-10.7795	0.68913540804033	5.024	V	L	depth
V9	-65.2489	-14.475	0.410442438850772	5.024	V	L	depth
V10	-69.3018	-16.1947	0.385013104650526	5.024	V	L	depth
TOS1	-47.1739	-34.2004	3.61003364250154	5.024	TOS	L	depth
TOS2	-50.6378	-33.8843	2.60071510248983	5.024	TOS	L	depth
TOS3	-55.7245	-34.694	2.39472491697367	5.024	TOS	L	depth
TOS4	-60.1681	-35.0689	1.85406041183531	5.024	TOS	L	depth
TOS5	-64.7036	-36.4343	1.33341220198087	5.024	TOS	L	depth
TOS6	-68.5711	-36.3567	1.88881762010886	5.024	TOS	L	depth
TOS7	-71.9737	-35.8901	2.17626408990751	5.024	TOS	L	depth
STP1	-31.0767	-29.6427	12.8987094403321	5.024	STP	L	depth
STP2	-34.6883	-29.7187	11.6139336080238	5.024	STP	L	depth
STP3	-38.892	-30.741	11.0773555958121	5.024	STP	L	depth
STP4	-42.4424	-30.9275	10.0313603891268	5.024	STP	L	depth
STP5	-45.8508	-30.4424	10.6589858621447	5.024	STP	L	depth
STP6	-50.5632	-29.8098	9.66655651721158	5.024	STP	L	depth
STP7	-54.0178	-30.3045	10.2031445726221	5.024	STP	L	depth
STP8	-57.5564	-31.7414	9.92470856069431	5.024	STP	L	depth
STP9	-63.1051	-33.8728	7.47045057057329	5.024	STP	L	depth
STP10	-67.0593	-34.641	7.80485596159055	5.024	STP	L	depth
SA1	-37.7749	-46.3909	18.8664004766802	5.024	SA	L	depth
SA2	-40.0032	-46.6549	19.0736105634169	5.024	SA	L	depth
SA3	-44.5584	-45.6368	18.7255552073922	5.024	SA	L	depth
SA4	-47.1142	-46.4745	19.3965447007514	5.024	SA	L	depth
SA5	-50.3489	-46.6026	19.8097409176191	5.024	SA	L	depth
SA6	-54.193	-46.0763	18.9744641548143	5.024	SA	L	depth
SA7	-58.9098	-46.8541	18.9342297992742	5.024	SA	L	depth
SA8	-62.4163	-47.9313	18.8571009594534	5.024	SA	L	depth
O1	-4.14434	38.4288	-18.7808867020282	5.024	O	L	depth
O2	-5.66326	38.8335	-18.4294019987322	5.024	O	L	depth
O3	-10.5625	40.393	-18.7184150346831	5.024	O	L	depth
O4	-14.7863	40.9686	-18.9960953073829	5.024	O	L	depth
O5	-18.6117	41.4867	-20.2560193272111	5.024	O	L	depth
O6	-22.0735	42.7228	-20.3868678857048	5.024	O	L	depth
O7	-24.8983	43.4045	-19.6604296869534	5.024	O	L	depth
O8	-29.2786	44.7911	-20.0205219243085	5.024	O	L	depth
O9	-33.1815	45.254	-19.4251916163827	5.024	O	L	depth
O10	-37.2911	45.6627	-18.7982220766815	5.024	O	L	depth
O11	-41.3182	46.1502	-17.1085832841668	5.024	O	L	depth
O12	-45.9194	47.1327	-16.7197054374505	5.024	O	L	depth
Q1	-28.6468	16.8117	4.57948569465713	5.024	Q	L	depth
Q2	-30.7783	16.5517	3.44795324676141	5.024	Q	L	depth
Q3	-36.3694	17.2783	4.56177718955677	5.024	Q	L	depth
Q4	-41.7601	17.6601	4.68439403627794	5.024	Q	L	depth
Q5	-47.3251	17.8747	6.87254253783707	5.024	Q	L	depth
Q6	-51.6652	19.9634	7.9717507812736	5.024	Q	L	depth
Q7	-54.9564	21.4257	7.18073214135605	5.024	Q	L	depth
Q8	-58.9913	22.1467	4.62787366177001	5.024	Q	L	depth
S1	-30.0371	-23.5069	20.0514431238679	5.024	S	L	depth
S2	-32.8583	-22.7814	19.7090349777184	5.024	S	L	depth
S3	-36.8692	-22.2047	21.4126832811342	5.024	S	L	depth
S4	-40.2111	-22.2899	21.6742512944092	5.024	S	L	depth
S5	-45.0289	-21.7704	20.2840205262413	5.024	S	L	depth
S6	-49.8147	-20.9037	20.8962689828949	5.024	S	L	depth
S7	-54.5568	-19.5324	22.8982488014683	5.024	S	L	depth
S8	-58.6839	-21.698	25.4882686571725	5.024	S	L	depth
S9	-62.0845	-23.5349	27.9480555236507	5.024	S	L	depth
S10	-65.465	-23.528	28.3538038774083	5.024	S	L	depth
