name	x	y	z	size	group	hemisphere	type
LM1	-28.7853	4.42768	-25.1795746737658	-999	LM	L	depth
LM2	-35.6787	5.68448	-24.0168023970331	-999	LM	L	depth
LM3	-40.4501	7.39252	-24.6225228834516	-999	LM	L	depth
LM4	-44.4173	9.50803	-23.6950621507428	-999	LM	L	depth
LM5	-49.8324	11.7468	-22.5514701216341	-999	LM	L	depth
LM6	-54.5641	13.8751	-22.6910514629086	-999	LM	L	depth
LM7	-60.5902	15.3757	-24.255511066803	-999	LM	L	depth
LM8	-65.1202	16.018	-24.2097171022914	-999	LM	L	depth
LM9	-70.5964	17.082	-25.0134071794132	-999	LM	L	depth
LM10	-74.4776	18.6	-25.560933018799	-999	LM	L	depth
LM11	-78.7923	19.8125	-24.926149134124	-999	LM	L	depth
LM12	-83.1119	21.434	-25.3428351435858	-999	LM	L	depth
LA1	-31.9845	-8.17132	-20.7669333667869	-999	LA	L	depth
LA2	-39.2603	-10.2425	-22.8300990288416	-999	LA	L	depth
LA3	-43.2715	-13.8319	-24.1468811558849	-999	LA	L	depth
LA4	-47.5585	-14.8233	-22.6789617516266	-999	LA	L	depth
LA5	-54.0454	-16.3368	-20.6627683312529	-999	LA	L	depth
LA6	-61.3795	-16.8208	-19.6221339130288	-999	LA	L	depth
LA7	-65.9256	-17.4352	-21.6960536818603	-999	LA	L	depth
LA8	-69.7707	-17.218	-21.8305625976997	-999	LA	L	depth
LB1	-40.919	-28.9166	-16.0074746627128	-999	LB	L	depth
LB2	-44.7037	-31.5148	-19.171779228941	-999	LB	L	depth
LB3	-48.5292	-34.366	-21.0422623178057	-999	LB	L	depth
LB4	-51.2662	-37.114	-22.1765638991018	-999	LB	L	depth
LB5	-54.302	-39.4761	-24.2842193563959	-999	LB	L	depth
LB6	-57.9327	-41.7602	-24.7427775451097	-999	LB	L	depth
LB7	-63.6919	-43.9049	-23.4994901253835	-999	LB	L	depth
LB8	-68.4009	-46.0876	-22.5360199981673	-999	LB	L	depth
LC1	-37.3346	-51.51	-20.9960120597262	-999	LC	L	depth
LC2	-41.6237	-52.0227	-19.4725133270593	-999	LC	L	depth
LC3	-45.8512	-53.3406	-19.5986407769781	-999	LC	L	depth
LC4	-50.0477	-53.7591	-19.0091657579153	-999	LC	L	depth
LC5	-59.1333	-50.9505	-19.7920481038679	-999	LC	L	depth
LC6	-65.6093	-50.4968	-16.8622357860144	-999	LC	L	depth
LC7	-71.1592	-49.9558	-14.793034124623	-999	LC	L	depth
LC8	-76.3292	-49.1149	-12.9094052772371	-999	LC	L	depth
LD1	-12.249	-47.6146	22.4463496206392	-999	LD	L	depth
LD2	-18.2148	-47.3304	21.9034502876262	-999	LD	L	depth
LD3	-23.7608	-48.1561	22.4474197743756	-999	LD	L	depth
LD4	-28.6109	-47.03	23.5928681864891	-999	LD	L	depth
LD5	-33.5605	-46.4888	24.0216031290427	-999	LD	L	depth
LD6	-39.7821	-44.087	22.0357897159096	-999	LD	L	depth
LD7	-44.8331	-43.1748	21.337129943037	-999	LD	L	depth
LD8	-49.3172	-43.6298	20.5994544256862	-999	LD	L	depth
LD9	-54.8272	-45.7339	18.6670872454326	-999	LD	L	depth
LD10	-60.2316	-45.1594	19.3053897673591	-999	LD	L	depth
LD11	-66.8396	-45.6964	19.710935215281	-999	LD	L	depth
LD12	-71.7001	-46.0307	20.0564363825758	-999	LD	L	depth
LT1	-11.5658	36.6117	17.6325110581701	-999	LT	L	depth
LT2	-17.6496	34.9373	16.80895321114	-999	LT	L	depth
LT3	-23.4156	34.2657	17.3731977225126	-999	LT	L	depth
LT4	-28.9717	34.063	17.1792186950793	-999	LT	L	depth
LT5	-33.7471	32.7065	18.0675026430192	-999	LT	L	depth
LT6	-38.7607	31.1816	20.9506336822868	-999	LT	L	depth
LT7	-43.9152	30.1725	23.202678272939	-999	LT	L	depth
LT8	-48.9455	30.7395	23.1626085945246	-999	LT	L	depth
LT9	-54.1232	31.5137	22.386128477214	-999	LT	L	depth
LT10	-60.483	30.77	21.7193826253272	-999	LT	L	depth
LT11	-66.3659	29.3783	20.3675830803108	-999	LT	L	depth
LT12	-71.6649	29.0805	19.698307794215	-999	LT	L	depth
LE1	-15.4995	46.6517	-1.01512787115215	-999	LE	L	depth
LE2	-24.0318	44.0893	-1.37073306751033	-999	LE	L	depth
LE3	-32.1301	42.3533	-1.46576877580605	-999	LE	L	depth
LE4	-39.3481	42.5724	0.128078283347085	-999	LE	L	depth
LE5	-43.536	42.9682	-0.889069967786202	-999	LE	L	depth
LE6	-46.4606	44.4952	-1.54177836908289	-999	LE	L	depth
LE7	-50.7945	44.6923	0.138979566330719	-999	LE	L	depth
LE8	-55.3632	42.7416	0.880180448862327	-999	LE	L	depth
LI1	-41.8193	11.6434	14.8084850292992	-999	LI	L	depth
LI2	-37.9703	15.2551	19.138127154424	-999	LI	L	depth
LI3	-35.2057	18.5259	22.1309013068653	-999	LI	L	depth
LI4	-32.6357	22.5014	26.3836758164046	-999	LI	L	depth
LI5	-31.6729	26.5738	32.191008147683	-999	LI	L	depth
LI6	-31.6641	29.4781	36.3850896525665	-999	LI	L	depth
LI7	-30.0178	32.2575	39.5239179296062	-999	LI	L	depth
LI8	-28.0085	33.7227	44.2074739119738	-999	LI	L	depth
LI9	-26.7834	36.0471	47.0261948503877	-999	LI	L	depth
LI10	-28.3369	38.9467	51.3600094094914	-999	LI	L	depth
LI11	-28.7608	41.3805	55.522578354218	-999	LI	L	depth
LI12	-28.6039	44.6946	59.2790669859307	-999	LI	L	depth
LF1	-44.6404	23.5247	7.07730212100057	-999	LF	L	depth
LF2	-50.536	25.4749	8.0894286575359	-999	LF	L	depth
LF3	-56.1401	25.8601	7.66383808584143	-999	LF	L	depth
LF4	-62.6347	26.7772	6.16671777591431	-999	LF	L	depth
LO1	-28.7749	38.0231	-22.5426922114519	-999	LO	L	depth
LO2	-28.4762	36.386	-14.0232818520873	-999	LO	L	depth
LO3	-29.2086	36.521	-8.04897589515187	-999	LO	L	depth
LO4	-29.533	36.5944	-2.52625019350575	-999	LO	L	depth
LO5	-29.9193	37.0806	3.25569605859419	-999	LO	L	depth
LO6	-28.6149	39.0253	8.6611648177377	-999	LO	L	depth
LO7	-27.106	41.205	12.3986682073335	-999	LO	L	depth
LO8	-24.5704	44.0553	17.7043835420059	-999	LO	L	depth
LO9	-23.1258	43.9945	22.3308094168006	-999	LO	L	depth
LO10	-18.572	44.1977	32.8862713673009	-999	LO	L	depth
LO11	-20.8692	46.0885	39.1681856636614	-999	LO	L	depth
LO12	-21.3651	46.3828	44.1696994789641	-999	LO	L	depth
LG1	-18.2494	32.2855	-16.5212704980193	-999	LG	L	depth
LG2	-19.2911	31.3755	-11.6274223238086	-999	LG	L	depth
LG3	-20.7233	30.4104	-6.21929288824121	-999	LG	L	depth
LG4	-22.7725	30.0957	-1.63520843955085	-999	LG	L	depth
LG5	-22.9848	30.4195	3.3936077111496	-999	LG	L	depth
LG6	-24.1887	30.4717	6.81073592544478	-999	LG	L	depth
LG7	-25.0156	31.4369	12.7446381914271	-999	LG	L	depth
LG8	-25.6063	33.8248	19.788544024982	-999	LG	L	depth
RA1	25.0861	-3.13712	-27.2144864495192	-999	RA	R	depth
RA2	30.9368	-0.046714	-27.7058831533954	-999	RA	R	depth
RA3	34.9709	1.39086	-28.2140416621414	-999	RA	R	depth
RA4	39.7896	3.72811	-27.028545376747	-999	RA	R	depth
RA5	44.8303	3.92455	-28.3568522408866	-999	RA	R	depth
RA6	50.8551	6.08599	-29.7977517883195	-999	RA	R	depth
RA7	55.9251	7.12935	-29.586309057632	-999	RA	R	depth
RA8	60.6507	7.84069	-30.3689975568051	-999	RA	R	depth
RB1	32.6152	-20.9152	-21.6929324881361	-999	RB	R	depth
RB2	38.4797	-20.4761	-21.2484018152899	-999	RB	R	depth
RB3	43.5163	-19.799	-19.175669486295	-999	RB	R	depth
RB4	48.4111	-19.1234	-18.3305805300918	-999	RB	R	depth
RB5	53.9363	-19.5841	-18.7430213621252	-999	RB	R	depth
RB6	59.8865	-19.3392	-18.6607401306483	-999	RB	R	depth
RB7	64.5168	-18.6375	-19.4010743080243	-999	RB	R	depth
RC1	36.7165	-57.4646	-17.934066627894	-999	RC	R	depth
RC2	40.9251	-60.6987	-16.9155462304278	-999	RC	R	depth
RC3	46.9291	-62.6984	-14.0093091437233	-999	RC	R	depth
RC4	52.3067	-64.9591	-11.8690693007271	-999	RC	R	depth
RC5	57.7	-68.3238	-10.7004277082721	-999	RC	R	depth
RC6	61.3161	-70.2828	-9.23885773885672	-999	RC	R	depth
RC7	63.5933	-71.307	-7.42330199702601	-999	RC	R	depth
