name	x	y	z	size	group	hemisphere	type
ANG1	1.1616	-60.2296	27.0820526229377	5.024	ANG	R	depth
ANG2	4.9329	-59.0801	28.8831056173586	5.024	ANG	R	depth
ANG3	10.2673	-56.9626	29.187046294847	5.024	ANG	R	depth
ANG4	13.8049	-55.8185	27.8175083147	5.024	ANG	R	depth
ANG5	17.3311	-55.8986	26.8921185973818	5.024	ANG	R	depth
ANG6	21.2705	-55.38	26.3758328513739	5.024	ANG	R	depth
ANG7	26.888	-54.8563	24.8657577382149	5.024	ANG	R	depth
ANG8	31.9345	-54.748	23.9130090194601	5.024	ANG	R	depth
ANG9	36.7539	-53.9674	23.8239337914909	5.024	ANG	R	depth
ANG10	40.9194	-54.1759	24.1894022598894	5.024	ANG	R	depth
ANG11	44.5915	-55.1542	25.667460586171	5.024	ANG	R	depth
ANG12	47.6932	-56.2287	27.1637565852013	5.024	ANG	R	depth
ANG13	50.8826	-56.8584	27.6017291502678	5.024	ANG	R	depth
ANG14	53.955	-57.2021	27.8689811282139	5.024	ANG	R	depth
ANG15	58.1288	-56.3804	27.549315007415	5.024	ANG	R	depth
ANG16	63.5102	-55.9069	28.2023973635731	5.024	ANG	R	depth
A1	14.2887	-1.5623	-23.1868235976627	5.024	A	R	depth
A2	17.0872	-1.18724	-23.9453322651028	5.024	A	R	depth
A3	20.9757	-1.14135	-24.5205757917841	5.024	A	R	depth
A4	24.5591	-1.48471	-24.9611752990594	5.024	A	R	depth
A5	28.4478	-1.67013	-25.4371533285545	5.024	A	R	depth
A6	32.5845	-0.775085	-26.3256395079602	5.024	A	R	depth
A7	36.6325	0.122069	-27.2952689581696	5.024	A	R	depth
A8	40.4759	1.3097	-27.8724238035245	5.024	A	R	depth
A9	43.391	2.24373	-28.1441290274448	5.024	A	R	depth
A10	46.2605	3.19938	-27.5217150890002	5.024	A	R	depth
A11	49.2179	4.3258	-26.696452279064	5.024	A	R	depth
A12	52.5077	4.96222	-27.2250406302181	5.024	A	R	depth
A13	56.5708	5.35937	-27.5448680278448	5.024	A	R	depth
A14	60.24	5.79409	-28.4751333226398	5.024	A	R	depth
B1	18.5998	-7.62485	-21.3386915839385	5.024	B	R	depth
B2	20.2223	-8.13293	-21.8969069355228	5.024	B	R	depth
B3	25.1889	-9.38165	-22.0825288554183	5.024	B	R	depth
B4	29.4562	-10.4694	-21.9413002095074	5.024	B	R	depth
B5	33.5278	-11.3254	-22.5400791245509	5.024	B	R	depth
B6	37.3233	-10.6568	-21.5823501149599	5.024	B	R	depth
B7	40.4318	-9.70599	-20.3972858261712	5.024	B	R	depth
B8	43.3979	-9.98704	-20.2264755419652	5.024	B	R	depth
B9	46.747	-10.0275	-20.5212368999875	5.024	B	R	depth
B10	50.2062	-10.7593	-21.5107504324491	5.024	B	R	depth
B11	53.484	-10.8792	-22.9339381596058	5.024	B	R	depth
B12	58.2279	-11.9242	-24.697985046324	5.024	B	R	depth
B13	62.6827	-11.6588	-24.1117367769967	5.024	B	R	depth
B14	64.9559	-11.7777	-22.6263187346921	5.024	B	R	depth
C1	18.1792	-25.8632	-8.45284515413355	5.024	C	R	depth
C2	20.9948	-25.8372	-8.90296723230298	5.024	C	R	depth
C3	24.2584	-25.9922	-9.03909239387654	5.024	C	R	depth
C4	28.3688	-25.5789	-8.71385325128792	5.024	C	R	depth
C5	32.4882	-25.7863	-8.23439102156486	5.024	C	R	depth
C6	35.9548	-26.2023	-8.34953100516314	5.024	C	R	depth
C7	38.9801	-25.9314	-8.88771304689005	5.024	C	R	depth
C8	41.3607	-25.8212	-8.45292807984322	5.024	C	R	depth
C9	44.2956	-25.1458	-8.44724476821666	5.024	C	R	depth
C10	47.9027	-24.6161	-7.20251474937753	5.024	C	R	depth
C11	52.4119	-24.2296	-5.61768950097449	5.024	C	R	depth
C12	55.5171	-24.6205	-5.14965516221222	5.024	C	R	depth
C13	59.8869	-25.7389	-5.1427852579004	5.024	C	R	depth
C14	63.601	-25.7012	-5.39674849540036	5.024	C	R	depth
C15	67.9608	-25.8691	-6.49838689786407	5.024	C	R	depth
C16	72.2082	-26.0089	-7.73626123090092	5.024	C	R	depth
D1	14.8487	-34.6864	-3.7145610248362	5.024	D	R	depth
D2	17.2861	-35.4599	-3.26982802667382	5.024	D	R	depth
D3	21.1417	-35.3369	-2.99533041950958	5.024	D	R	depth
D4	25.6754	-35.6968	-3.31345289949098	5.024	D	R	depth
D5	29.3818	-35.9735	-3.67285562715227	5.024	D	R	depth
D6	33.5452	-35.8434	-3.94703211801875	5.024	D	R	depth
D7	36.0586	-35.127	-4.11911268860827	5.024	D	R	depth
D8	39.5466	-34.0933	-3.76036306521771	5.024	D	R	depth
D9	43.9304	-33.4713	-3.21667193310936	5.024	D	R	depth
D10	48.2573	-32.701	-2.43092727731196	5.024	D	R	depth
D11	51.679	-33.2867	-2.91719993847473	5.024	D	R	depth
D12	54.9731	-33.3383	-3.51015608111328	5.024	D	R	depth
D13	58.133	-33.4306	-3.67999218335587	5.024	D	R	depth
D14	61.4954	-33.6615	-3.61756420127638	5.024	D	R	depth
D15	65.7339	-33.8585	-3.59706990677664	5.024	D	R	depth
D16	70.4486	-34.3897	-4.08117388624927	5.024	D	R	depth
TO1	14.2648	-49.6823	-3.5752439080425	5.024	TO	R	depth
TO2	16.2882	-50.481	-3.92574861608695	5.024	TO	R	depth
TO3	20.5268	-50.9748	-3.68518466480712	5.024	TO	R	depth
TO4	24.215	-51.0701	-3.6185224293699	5.024	TO	R	depth
TO5	28.147	-50.8112	-3.21598411383646	5.024	TO	R	depth
TO6	31.3908	-50.1216	-2.53015225611665	5.024	TO	R	depth
TO7	33.8253	-49.6525	-3.2393485204052	5.024	TO	R	depth
TO8	35.9982	-49.5234	-3.56190585134092	5.024	TO	R	depth
TO9	41.3307	-49.47	-4.08558970574319	5.024	TO	R	depth
TO10	46.6209	-49.6689	-4.04747452847058	5.024	TO	R	depth
TO11	52.941	-49.4683	-3.16001397447105	5.024	TO	R	depth
TO12	56.8796	-50.5353	-2.82133822892882	5.024	TO	R	depth
TO13	61.0337	-50.4131	-1.76893988991385	5.024	TO	R	depth
TO14	64.3585	-51.1606	-2.07025796201451	5.024	TO	R	depth
AO1	3.81519	-67.7807	10.7404739924546	5.024	AO	R	depth
AO2	6.88051	-67.7969	12.2980506846496	5.024	AO	R	depth
AO3	11.8217	-67.7287	14.3462082892633	5.024	AO	R	depth
AO4	15.2727	-68.4028	13.630265827602	5.024	AO	R	depth
AO5	18.1153	-69.6592	12.0389056966814	5.024	AO	R	depth
AO6	20.8192	-69.5615	10.8090177500813	5.024	AO	R	depth
AO7	23.4345	-69.1217	10.5462438450704	5.024	AO	R	depth
AO8	27.811	-68.4505	10.6161624310157	5.024	AO	R	depth
AO9	31.5895	-68.3778	10.6804495694011	5.024	AO	R	depth
AO10	36.9859	-68.9648	10.90179452918	5.024	AO	R	depth
AO11	40.116	-69.2264	10.9423496168826	5.024	AO	R	depth
AO12	43.3181	-69.3887	10.9159384583908	5.024	AO	R	depth
AO13	46.4623	-70.0903	10.9077757169938	5.024	AO	R	depth
AO14	49.9055	-69.908	11.2984685710171	5.024	AO	R	depth
AO15	53.691	-70.0848	11.1434925152269	5.024	AO	R	depth
O1	2.34505	27.209	-22.2610268638568	5.024	O	R	depth
O2	4.97067	27.5479	-21.8577181248716	5.024	O	R	depth
O3	9.61414	27.9841	-20.9441977230526	5.024	O	R	depth
O4	13.5903	27.9149	-19.9118199199769	5.024	O	R	depth
O5	17.4404	28.0843	-19.3047144030543	5.024	O	R	depth
O6	22.1881	27.528	-18.8308372251942	5.024	O	R	depth
O7	26.7662	25.8186	-18.5068576430735	5.024	O	R	depth
O8	29.3326	26.3773	-18.9442086337446	5.024	O	R	depth
O9	31.7886	26.8531	-18.2426449717462	5.024	O	R	depth
O10	34.3683	27.4099	-16.4847713565139	5.024	O	R	depth
O11	37.842	27.888	-14.7615706984861	5.024	O	R	depth
O12	41.8319	28.6037	-11.876386290546	5.024	O	R	depth
O13	45.8157	29.6238	-11.4918403886414	5.024	O	R	depth
O14	48.9797	29.6156	-11.40389844581	5.024	O	R	depth
O15	52.3618	29.6795	-11.4588683980352	5.024	O	R	depth
G1	2.87648	24.5581	22.1138572681288	5.024	G	R	depth
G2	5.67779	26.0576	24.4539794521552	5.024	G	R	depth
G3	9.07849	28.1896	27.251979834853	5.024	G	R	depth
G4	11.7076	29.2458	29.0317473786058	5.024	G	R	depth
G5	14.1246	29.779	30.9718090596875	5.024	G	R	depth
G6	15.5579	30.5415	32.4375447914983	5.024	G	R	depth
G7	17.2848	31.3462	34.6914832582245	5.024	G	R	depth
G8	19.3237	32.7154	36.2099466364165	5.024	G	R	depth
G9	21.924	33.7639	37.5958078278674	5.024	G	R	depth
G10	24.5917	34.4251	38.8469195165907	5.024	G	R	depth
G11	27.6339	34.8864	39.9917285787038	5.024	G	R	depth
G12	31.0431	35.4876	40.317133808431	5.024	G	R	depth
G13	35.6751	39.184	40.5369953382347	5.024	G	R	depth
PC1	3.50864	-38.1076	37.7364157643127	5.024	PC	R	depth
PC2	6.4919	-38.4653	39.6093433760318	5.024	PC	R	depth
PC3	9.81578	-39.0416	40.0116379103407	5.024	PC	R	depth
PC4	13.9326	-39.4825	38.7495687390067	5.024	PC	R	depth
PC5	18.6715	-39.322	36.9777191233805	5.024	PC	R	depth
PC6	22.6578	-39.0696	36.1437752737618	5.024	PC	R	depth
PC7	27.7513	-38.6522	35.5626761453399	5.024	PC	R	depth
